YEAR,COUNTRY,AGEGROUP,SEX,Display Value
2012,EGY,AGE75-79,MLE,0.095797
2000,LVA,AGE95-99,MLE,0.332306
1990,PRT,AGE50-54,MLE,0.007868
2000,USA,AGE15-19,MLE,0.000933
2013,,AGE20-24,BTSX,0.001563
2013,QAT,AGE100PLUS,FMLE,0.34471
2000,COM,AGE85-89,FMLE,0.222365
2012,CAN,AGE65-69,MLE,0.014823
2013,BDI,AGE10-14,MLE,0.003553
2000,ECU,AGE1-4,MLE,0.002
2012,ZWE,AGE5-9,MLE,0.003404
1990,LVA,AGE10-14,MLE,0.001
1990,PER,AGE5-9,MLE,0.000812
1990,ZWE,AGE50-54,FMLE,0.009913
2000,MUS,AGE10-14,MLE,0.000423
2012,BDI,AGE15-19,FMLE,0.003743
2012,AUT,AGE60-64,FMLE,0.00597
2000,,AGE50-54,BTSX,0.00875
2013,CIV,AGE45-49,MLE,0.016
2013,NIC,AGE1-4,MLE,0.001009
2012,MNE,AGE65-69,MLE,0.02872
1990,SAU,AGE55-59,FMLE,0.008804
2013,PRK,AGE1-4,FMLE,0.00134
2000,BRA,AGE60-64,FMLE,0.013939
2012,BWA,AGE40-44,FMLE,0.014037
1990,IDN,AGE5-9,MLE,0.001626
2000,PHL,AGE60-64,MLE,0.025253
2012,SLV,AGE90-94,FMLE,0.132282
2013,OMN,AGE70-74,MLE,0.036126
2012,MNG,AGE20-24,MLE,0.001753
2012,CMR,AGE65-69,FMLE,0.032214
2012,COK,AGE70-74,MLE,0.03276
2012,BDI,AGE75-79,MLE,0.100108
1990,LKA,AGE80-84,FMLE,0.084146
2000,KGZ,AGE10-14,FMLE,0
2012,TZA,AGE90-94,MLE,0.339535
2000,NIU,AGE90-94,FMLE,0.278065
2013,DEU,AGE95-99,FMLE,0.306863
1990,MDA,AGE50-54,FMLE,0.008039
2000,ZWE,AGE10-14,FMLE,0.001882
2013,,AGE5-9,FMLE,0.001668
1990,HND,AGE1-4,FMLE,0.003363
2013,JPN,AGE75-79,FMLE,0.016159
2000,AFG,AGE85-89,MLE,0.254035
2013,TCD,AGE75-79,MLE,0.11576
2000,KGZ,AGE70-74,MLE,0.063618
2000,LCA,AGE80-84,FMLE,0.063851
2000,LBN,AGE1-4,MLE,0.000817
2013,BGR,AGE45-49,FMLE,0.002625
2013,CHE,AGE15-19,MLE,0.000357
2000,POL,AGE95-99,FMLE,0.353457
2000,DMA,AGE15-19,MLE,0.000953
2000,LBR,AGE25-29,FMLE,0.006369
2013,FSM,AGE70-74,FMLE,0.046152
2000,NAM,AGE85-89,FMLE,0.164094
2013,PHL,AGE70-74,MLE,0.062825
1990,JAM,AGE80-84,MLE,0.127152
2012,EGY,AGE15-19,FMLE,0.000381
2013,NER,AGE45-49,MLE,0.007779
2000,PLW,AGE5-9,FMLE,0.000782
1990,SSD,AGE75-79,MLE,0.128755
2012,JPN,AGE35-39,FMLE,0.000587
2013,GHA,AGE20-24,FMLE,0.002859
1990,EST,AGE50-54,MLE,0.014997
1990,BDI,AGE5-9,FMLE,0.007581
2012,MLI,AGE45-49,FMLE,0.009028
1990,ZMB,AGE70-74,FMLE,0.06
2013,LBN,AGE100PLUS,FMLE,0.413583
2013,UGA,AGE40-44,FMLE,0.009653
1990,PER,AGE60-64,FMLE,0.011333
1990,SVN,AGELT1,FMLE,0.007777
2013,CRI,AGE95-99,MLE,0.220579
2013,GNB,AGE45-49,FMLE,0.009311
2000,SLB,AGE30-34,FMLE,0.00343
1990,LAO,AGE65-69,MLE,0.05
1990,RUS,AGE80-84,FMLE,0.104145
2000,JPN,AGE45-49,MLE,0.002966
2013,MEX,AGE40-44,MLE,0.003757
1990,MLI,AGE60-64,MLE,0.03077
1990,SEN,AGELT1,FMLE,0.067989
1990,BLZ,AGE50-54,FMLE,0.005
1990,SLB,AGE60-64,FMLE,0.025311
2000,ZMB,AGE85-89,MLE,0.249
1990,PRY,AGE10-14,MLE,0.000374
2000,TCD,AGE65-69,MLE,0.05439
2013,SMR,AGE20-24,FMLE,0.000418
2013,MUS,AGE20-24,MLE,0.001181
2012,MNG,AGE75-79,FMLE,0.078871
2000,GBR,AGE90-94,FMLE,0.199185
1990,VNM,AGE65-69,MLE,0.034681
2000,LUX,AGE90-94,MLE,0.230662
1990,MKD,AGE1-4,MLE,0.000957
2013,LVA,AGE25-29,MLE,0.001409
2012,AZE,AGE20-24,FMLE,0.000461
1990,,AGE20-24,FMLE,0.001904
2000,CUB,AGE65-69,FMLE,0.015443
2012,DJI,AGE70-74,MLE,0.06297
1990,,AGE85-89,MLE,0.19514
2012,ZWE,AGE75-79,MLE,0.077915
2013,CHE,AGE70-74,FMLE,0.011354
1990,ISL,AGE80-84,MLE,0.10381
2000,UZB,AGE40-44,FMLE,0.002828
2000,SEN,AGE80-84,FMLE,0.170218
1990,TON,AGE75-79,FMLE,0.064
2013,BEL,AGE40-44,FMLE,0.001058
1990,CHL,AGE80-84,MLE,0.128
2012,MWI,AGE5-9,FMLE,0.002958
1990,LTU,AGE55-59,FMLE,0.007605
2012,GHA,AGE40-44,MLE,0.006371
1990,RUS,AGE25-29,MLE,0.003309
2012,TJK,AGELT1,MLE,0.056447
2000,KIR,AGE30-34,MLE,0.003318
2012,DZA,AGE90-94,MLE,0.332594
1990,ECU,AGE5-9,FMLE,0.000777
2013,HND,AGE95-99,FMLE,0.236402
2000,TTO,AGE25-29,FMLE,0.001183
2000,ALB,AGE20-24,FMLE,0.001
1990,TON,AGE35-39,MLE,0.005
1990,YEM,AGE80-84,MLE,0.163192
2000,CAF,AGE85-89,FMLE,0.23702
1990,KIR,AGE1-4,FMLE,0.007891
2012,WSM,AGE50-54,MLE,0.009036
2013,COM,AGE75-79,MLE,0.103547
1990,SEN,AGE55-59,MLE,0.017945
2000,ATG,AGE65-69,FMLE,0.019266
1990,SEN,AGE90-94,MLE,0.430337
2000,PLW,AGE65-69,MLE,0.037676
2013,HTI,AGE80-84,MLE,0.150002
2000,MWI,AGE15-19,MLE,0.002164
2012,AGO,AGE10-14,FMLE,0.003461
1990,MDV,AGE50-54,FMLE,0.01407
2013,SWE,AGE95-99,FMLE,0.305775
2012,AGO,AGE45-49,FMLE,0.010951
1990,JOR,AGE75-79,FMLE,0.073946
2013,QAT,AGE1-4,MLE,0.000273
1990,CAF,AGE60-64,MLE,0.03388
2013,GBR,AGE45-49,MLE,0.002561
2012,CZE,AGE100PLUS,MLE,0.487953
2013,AUS,AGE50-54,MLE,0.003402
2000,JOR,AGE5-9,MLE,0.001
2012,PNG,AGE40-44,MLE,0.007429
2000,LUX,AGE30-34,FMLE,0.000634
2012,CAN,AGE85-89,FMLE,0.081621
2000,PLW,AGE30-34,MLE,0.002336
2013,PAK,AGE40-44,MLE,0.004099
2000,CYP,AGE90-94,MLE,0.349754
1990,MLI,AGE1-4,FMLE,0.038459
2000,KIR,AGE85-89,FMLE,0.210477
2012,CHN,AGE100PLUS,MLE,0.635191
2000,,AGE50-54,BTSX,0.010794
2000,LBR,AGE60-64,FMLE,0.02698
2012,TZA,AGE10-14,MLE,0.002562
1990,SLB,AGE5-9,MLE,0.002462
1990,SLB,AGE40-44,MLE,0.007846
2000,LTU,AGE40-44,FMLE,0.002
2013,NIU,AGE55-59,FMLE,0.006099
2012,TUN,AGE95-99,FMLE,0.358559
2013,LBR,AGE95-99,MLE,0.510528
2013,MDG,AGE80-84,FMLE,0.12472
2000,CIV,AGE35-39,MLE,0.018218
2012,AZE,AGE100PLUS,FMLE,0.470333
2000,PRT,AGE30-34,FMLE,0.000704
2012,DMA,AGE40-44,FMLE,0.003691
2012,KGZ,AGE75-79,MLE,0.092055
1990,MRT,AGE80-84,FMLE,0.17
2013,AUS,AGE70-74,FMLE,0.013138
2000,NIU,AGE55-59,FMLE,0.007449
2012,HND,AGE45-49,FMLE,0.003657
2000,BGD,AGE10-14,FMLE,0.001063
1990,SLE,AGE1-4,FMLE,0.0326
2000,PLW,AGE85-89,FMLE,0.207364
2000,RUS,AGE90-94,FMLE,0.259
2000,TUN,AGE70-74,MLE,0.042176
2000,TGO,AGE35-39,MLE,0.008611
1990,MDV,AGE85-89,FMLE,0.387955
2013,PAK,AGE50-54,FMLE,0.007181
2013,COM,AGE95-99,FMLE,0.428656
1990,BLZ,AGE55-59,MLE,0.013
2013,JAM,AGE25-29,FMLE,0.001434
2013,USA,AGE25-29,MLE,0.001272
1990,RUS,AGE60-64,MLE,0.034163
2000,GUY,AGE80-84,FMLE,0.115376
2000,MNE,AGE35-39,FMLE,0.001129
1990,NRU,AGE15-19,FMLE,0
2000,NPL,AGE65-69,FMLE,0.033367
2000,CIV,AGE1-4,MLE,0.013867
1990,KIR,AGE25-29,MLE,0.003891
1990,JOR,AGE90-94,MLE,0.333577
1990,ALB,AGE5-9,MLE,0.00119
1990,MDG,AGE20-24,MLE,0.006375
2000,AZE,AGE25-29,FMLE,0.000975
2012,BTN,AGE45-49,MLE,0.007714
1990,SAU,AGE1-4,MLE,0.002542
2012,DEU,AGE45-49,FMLE,0.001534
1990,ARG,AGE35-39,MLE,0.002443
2013,MNG,AGE70-74,MLE,0.075616
2000,UZB,AGE85-89,FMLE,0.144745
2013,SSD,AGE45-49,MLE,0.012217
2012,TZA,AGE30-34,FMLE,0.006966
1990,SGP,AGE90-94,FMLE,0.181355
2012,TZA,AGE100PLUS,FMLE,0.575036
2000,NIC,AGE35-39,MLE,0.003508
2013,SSD,AGE80-84,MLE,0.160382
2012,TUN,AGE40-44,MLE,0.002588
2000,GMB,AGE30-34,FMLE,0.00568
2012,,AGE65-69,MLE,0.032222
1990,JOR,AGE35-39,MLE,0.002
2013,BRB,AGE20-24,MLE,0.001136
2000,KWT,AGE85-89,FMLE,0.234831
2013,BGR,AGE25-29,MLE,0.001082
1990,,AGE75-79,FMLE,0.043345
2013,CPV,AGE45-49,MLE,0.004161
2013,URY,AGE75-79,FMLE,0.030547
1990,BHR,AGELT1,FMLE,0.019566
2012,ROU,AGE100PLUS,MLE,0.493698
1990,URY,AGE30-34,FMLE,0.001
2000,SWE,AGE65-69,MLE,0.018455
2013,SSD,AGE20-24,FMLE,0.003811
1990,RUS,AGE35-39,FMLE,0.001548
2000,CPV,AGE90-94,FMLE,0.289301
2013,AZE,AGE70-74,FMLE,0.037571
2012,,AGE25-29,FMLE,0.001385
2000,BEL,AGE10-14,MLE,0.000175
1990,NAM,AGE60-64,MLE,0.026471
2000,ROU,AGE70-74,FMLE,0.03509
2012,DMA,AGE100PLUS,MLE,0.463574
2013,,AGE80-84,FMLE,0.078258
2000,BRN,AGE65-69,FMLE,0.022232
2013,TTO,AGE95-99,MLE,0.347987
1990,UZB,AGE15-19,FMLE,0.001
2000,BRN,AGE30-34,FMLE,0.000492
2012,ROU,AGE5-9,FMLE,0.000219
2013,LSO,AGE55-59,MLE,0.02722
2012,DZA,AGE10-14,MLE,0.000515
2012,BHR,AGE40-44,FMLE,0.000892
2013,LSO,AGE20-24,MLE,0.004164
1990,TGO,AGE50-54,FMLE,0.010249
2012,VUT,AGE45-49,MLE,0.00484
1990,KHM,AGE30-34,FMLE,0.006819
2012,FRA,AGE45-49,FMLE,0.001681
2000,FRA,AGE85-89,FMLE,0.100272
1990,MRT,AGE55-59,MLE,0.017
1990,ATG,AGE60-64,FMLE,0.014885
2000,BWA,AGE80-84,FMLE,0.121637
2013,URY,AGE40-44,FMLE,0.001588
1990,DMA,AGE55-59,MLE,0.013615
2012,KWT,AGE70-74,MLE,0.029915
1990,YEM,AGE55-59,FMLE,0.0147
2012,GBR,AGELT1,MLE,0.004518
2000,HND,AGE30-34,MLE,0.003579
2013,SLE,AGE95-99,FMLE,0.6074
1990,GHA,AGE95-99,FMLE,0.561
2000,BHR,AGE15-19,MLE,0.000703
2012,,AGE1-4,BTSX,0.003602
1990,IRN,AGE10-14,FMLE,0.002
1990,SGP,AGE35-39,MLE,0.00161
1990,LTU,AGE80-84,MLE,0.119851
1990,NIC,AGE85-89,FMLE,0.098423
2013,QAT,AGE80-84,MLE,0.068721
1990,BHR,AGE90-94,MLE,0.280991
2012,MMR,AGE10-14,MLE,0.001095
2012,KHM,AGE75-79,FMLE,0.032085
1990,DZA,AGE1-4,MLE,0.002186
2013,BRN,AGE40-44,FMLE,0.001217
1990,HUN,AGE30-34,FMLE,0.001
2000,LSO,AGE30-34,FMLE,0.019598
1990,VUT,AGE55-59,FMLE,0.013006
2000,CAN,AGE15-19,MLE,0.000669
1990,PNG,AGE50-54,FMLE,0.015782
2013,URY,AGE20-24,MLE,0.001372
2013,HND,AGE40-44,MLE,0.004075
2000,ARE,AGE90-94,MLE,0.264685
2000,KNA,AGE80-84,MLE,0.131
2000,SEN,AGE65-69,FMLE,0.033
2013,SWE,AGE75-79,MLE,0.041279
1990,KHM,AGE55-59,MLE,0.021661
2012,ROU,AGE40-44,FMLE,0.001526
1990,NIU,AGE35-39,FMLE,0.002
2012,DOM,AGE45-49,FMLE,0.00271
1990,YEM,AGE35-39,MLE,0.005515
2012,CPV,AGE60-64,FMLE,0.008168
2013,,AGE10-14,FMLE,0.000346
2000,ARG,AGE85-89,MLE,0.155655
2012,GIN,AGE30-34,FMLE,0.005394
2012,,AGE75-79,MLE,0.050487
2013,CAF,AGE75-79,MLE,0.100551
2012,KHM,AGE100PLUS,MLE,0.250555
2000,IRL,AGE70-74,MLE,0.045596
2013,MLT,AGE40-44,FMLE,0.000502
2000,QAT,AGE35-39,MLE,0.000861
2013,FRA,AGE15-19,FMLE,0.000161
2013,MNE,AGE1-4,FMLE,0.000068
2013,BEL,AGE20-24,MLE,0.00071
2000,LSO,AGE55-59,MLE,0.029467
1990,,AGELT1,FMLE,0.07612
2012,MWI,AGE65-69,MLE,0.03549
2013,NIU,AGE1-4,MLE,0
2012,PNG,AGE95-99,FMLE,0.352105
2012,SGP,AGE20-24,FMLE,0.000197
2000,ECU,AGE35-39,FMLE,0.002
2012,MMR,AGE100PLUS,FMLE,0.563678
2000,AGO,AGE20-24,FMLE,0.006
2000,SSD,AGE20-24,FMLE,0.005
2012,YEM,AGE10-14,MLE,0.001288
2000,MRT,AGE50-54,FMLE,0.008
1990,DMA,AGE75-79,FMLE,0.043539
2012,KWT,AGE45-49,FMLE,0.000971
2012,TGO,AGE60-64,FMLE,0.020484
2012,KHM,AGE65-69,MLE,0.021177
2013,PNG,AGE1-4,MLE,0.003817
2012,SVN,AGE20-24,MLE,0.00077
1990,BLR,AGE30-34,MLE,0.003226
2000,HTI,AGE35-39,MLE,0.011011
2013,PRY,AGE45-49,FMLE,0.003102
2000,AUS,AGE60-64,FMLE,0.005831
1990,WSM,AGE5-9,MLE,0.001075
2013,BGD,AGE20-24,FMLE,0.000956
2012,LBY,AGE90-94,MLE,0.310994
1990,NOR,AGE5-9,FMLE,0.000175
2013,RUS,AGE95-99,FMLE,0.359394
2012,TUV,AGE90-94,FMLE,0.237041
1990,BHR,AGE75-79,FMLE,0.068376
2013,AND,AGE25-29,MLE,0.000349
2012,GUY,AGE20-24,MLE,0.002889
1990,MKD,AGE90-94,FMLE,0.217339
2013,IRQ,AGELT1,FMLE,0.025237
2013,KWT,AGE75-79,MLE,0.054979
2012,CPV,AGE5-9,MLE,0.000508
1990,CZE,AGE55-59,MLE,0.019622
2012,LTU,AGE100PLUS,FMLE,0.408877
1990,MHL,AGE95-99,MLE,0.483
2000,LBY,AGE95-99,FMLE,0.427056
1990,ZMB,AGE25-29,MLE,0.015
2012,,AGE60-64,MLE,0.014162
2000,SSD,AGE55-59,FMLE,0.017977
2012,SLB,AGE15-19,MLE,0.001381
2013,POL,AGE70-74,FMLE,0.019993
2012,DNK,AGE15-19,FMLE,0.000161
2012,MDG,AGE65-69,MLE,0.038667
2012,SEN,AGE100PLUS,MLE,0.655199
2013,JPN,AGELT1,FMLE,0.002003
2013,,AGE60-64,MLE,0.025621
2000,COK,AGE50-54,MLE,0.007
2012,BLZ,AGE70-74,MLE,0.043091
2000,BRB,AGE30-34,FMLE,0.001539
2013,NIC,AGE80-84,MLE,0.083627
2012,AUT,AGE40-44,MLE,0.001476
2013,CIV,AGE20-24,FMLE,0.004586
2012,CAF,AGE10-14,FMLE,0.00375
2000,HUN,AGE75-79,MLE,0.082
2013,TTO,AGE70-74,FMLE,0.036902
1990,,AGE90-94,MLE,0.248495
2000,,AGE50-54,FMLE,0.014652
2000,ETH,AGE35-39,FMLE,0.010504
1990,CHL,AGE85-89,MLE,0.184
2012,IDN,AGE35-39,FMLE,0.001741
1990,HRV,AGE90-94,MLE,0.274607
2000,,AGE40-44,BTSX,0.003873
1990,COL,AGE5-9,FMLE,0.000383
2013,DOM,AGE95-99,FMLE,0.172464
2000,NRU,AGE20-24,MLE,0
2013,GUY,AGE70-74,MLE,0.090254
2000,ARE,AGE10-14,MLE,0.0004
2000,SWE,AGE85-89,FMLE,0.112582
2000,ESP,AGE85-89,MLE,0.142004
2013,KAZ,AGE30-34,MLE,0.004618
2000,AFG,AGE5-9,MLE,0.002934
2013,KAZ,AGE15-19,FMLE,0.000617
2000,EGY,AGE35-39,MLE,0.002487
2000,SSD,AGE1-4,MLE,0.021298
2012,GTM,AGE70-74,FMLE,0.024782
1990,NZL,AGE40-44,MLE,0.002264
2000,BRN,AGE10-14,MLE,0.000428
2012,LUX,AGE50-54,MLE,0.00428
2000,LAO,AGE40-44,MLE,0.006243
2000,MYS,AGE5-9,FMLE,0.000291
2013,SMR,AGE45-49,MLE,0.000588
1990,RWA,AGE25-29,FMLE,0.008876
2012,ZAF,AGE20-24,MLE,0.002755
2000,NIU,AGE70-74,MLE,0.0575
2012,FIN,AGE100PLUS,MLE,0.487405
2000,MDG,AGE1-4,FMLE,0.010658
2013,CIV,AGE80-84,MLE,0.175234
2012,SVK,AGE70-74,FMLE,0.02164
2000,THA,AGE70-74,MLE,0.05
1990,MLI,AGE80-84,FMLE,0.201691
2013,IDN,AGE100PLUS,MLE,0.602847
2000,LVA,AGE30-34,FMLE,0.001
2013,NPL,AGE20-24,MLE,0.001747
2000,THA,AGE40-44,FMLE,0.002574
2012,MDA,AGE15-19,FMLE,0.00034
2013,ZMB,AGE75-79,MLE,0.085678
2012,SGP,AGE65-69,FMLE,0.008722
2012,NAM,AGE70-74,MLE,0.046099
1990,,AGE30-34,FMLE,0.00153
2013,NER,AGE65-69,FMLE,0.036122
2013,CRI,AGE70-74,FMLE,0.019442
2013,NGA,AGE25-29,FMLE,0.005544
2012,QAT,AGE60-64,FMLE,0.010894
1990,KGZ,AGE85-89,FMLE,0.12824
2013,HND,AGE15-19,FMLE,0.000863
2000,UKR,AGE1-4,FMLE,0.000609
2000,PAK,AGE65-69,MLE,0.033277
1990,AGO,AGE25-29,MLE,0.011924
1990,AZE,AGE55-59,FMLE,0.012653
1990,CHL,AGE90-94,FMLE,0.2
2012,BLZ,AGE10-14,FMLE,0.000283
2000,CPV,AGE10-14,FMLE,0.000325
1990,VUT,AGE1-4,MLE,0.001631
2000,URY,AGE90-94,MLE,0.201336
1990,HRV,AGE30-34,FMLE,0.000649
1990,DEU,AGE60-64,MLE,0.019486
1990,BWA,AGELT1,FMLE,0.034637
2013,MEX,AGE15-19,FMLE,0.000504
2012,UGA,AGE70-74,FMLE,0.05051
2000,NRU,AGE15-19,FMLE,0.000172
2013,LUX,AGE100PLUS,MLE,0.402456
2000,,AGE60-64,FMLE,0.019991
2013,TJK,AGE100PLUS,FMLE,0.45171
2013,,AGELT1,FMLE,0.008787
2013,KAZ,AGE75-79,MLE,0.111555
1990,JOR,AGELT1,FMLE,0.029364
2000,GBR,AGE70-74,MLE,0.038983
1990,LUX,AGE60-64,FMLE,0.008896
2012,MKD,AGE20-24,FMLE,0.000173
2012,KGZ,AGE40-44,MLE,0.006904
1990,BIH,AGE25-29,MLE,0.00124
1990,RWA,AGE85-89,MLE,0.256946
1990,LBR,AGE1-4,MLE,0.027108
2000,ATG,AGE55-59,MLE,0.014653
2012,SUR,AGE15-19,FMLE,0.000571
2013,BDI,AGE45-49,MLE,0.012448
2012,VNM,AGE95-99,FMLE,0.195649
1990,EST,AGE25-29,FMLE,0.000685
2012,AGO,AGE35-39,MLE,0.009544
2013,PAN,AGE95-99,MLE,0.236481
1990,LBR,AGE55-59,FMLE,0.020958
1990,AGO,AGE80-84,FMLE,0.189301
2013,LBY,AGE25-29,FMLE,0.000614
2012,ZWE,AGE95-99,FMLE,0.420666
2000,JAM,AGE40-44,MLE,0.007134
2000,MEX,AGE5-9,FMLE,0.000261
2000,LVA,AGE70-74,FMLE,0.029184
2013,MDV,AGE1-4,MLE,0.000341
2013,LUX,AGE40-44,FMLE,0.000713
1990,POL,AGELT1,MLE,0.017
2012,LBR,AGE100PLUS,FMLE,0.570972
1990,CMR,AGE20-24,FMLE,0.00427
2000,LBN,AGE35-39,MLE,0.001267
2012,EST,AGE35-39,FMLE,0.000821
2000,LVA,AGE1-4,FMLE,0.000589
2013,TKM,AGE50-54,MLE,0.020798
2000,UZB,AGE65-69,MLE,0.047593
1990,BFA,AGE50-54,MLE,0.016397
2000,POL,AGE60-64,FMLE,0.009849
1990,VNM,AGE50-54,FMLE,0.003908
2012,BIH,AGE10-14,FMLE,0.000092
2000,,AGELT1,BTSX,0.008182
2013,TCD,AGE40-44,MLE,0.013064
1990,GAB,AGE45-49,FMLE,0.00657
2012,SAU,AGE65-69,FMLE,0.016728
2000,GEO,AGE5-9,MLE,0.00037
1990,JOR,AGE75-79,FMLE,0.074
2000,COM,AGE65-69,MLE,0.046265
2000,,AGE20-24,BTSX,0.002539
2012,STP,AGE10-14,MLE,0.001352
2013,KOR,AGE20-24,FMLE,0.00029
2000,GEO,AGE15-19,FMLE,0.000382
1990,AUT,AGE50-54,FMLE,0.003464
2000,LVA,AGE15-19,MLE,0.001222
2000,TJK,AGE90-94,FMLE,0.247682
2012,UGA,AGE15-19,MLE,0.00381
2000,ECU,AGE55-59,FMLE,0.007133
2013,VCT,AGELT1,MLE,0.022676
2012,EST,AGE95-99,MLE,0.335311
2000,CHE,AGE85-89,MLE,0.14813
2000,STP,AGE5-9,MLE,0.002898
2000,BDI,AGE35-39,MLE,0.017002
2012,SLB,AGE70-74,FMLE,0.047505
2012,VNM,AGE40-44,MLE,0.004087
2000,CHE,AGE95-99,FMLE,0.327348
2000,TCD,AGE30-34,MLE,0.011354
2013,KGZ,AGE20-24,FMLE,0.000691
2012,ISR,AGE15-19,MLE,0.000299
1990,BGR,AGE75-79,FMLE,0.066656
2012,NLD,AGE45-49,FMLE,0.001688
1990,SMR,AGE65-69,MLE,0.019002
2000,JPN,AGE10-14,MLE,0.000148
2013,VNM,AGE55-59,FMLE,0.00506
1990,LAO,AGE20-24,FMLE,0.005
2013,ECU,AGE45-49,MLE,0.004385
2012,OMN,AGE100PLUS,MLE,0.409728
2000,GNB,AGE35-39,FMLE,0.006882
1990,NRU,AGE50-54,MLE,0.008
2000,BHS,AGE1-4,FMLE,0.000704
2000,KOR,AGE35-39,MLE,0.002115
2012,,AGE90-94,BTSX,0.315612
2013,LBN,AGE80-84,MLE,0.091828
2000,USA,AGE95-99,MLE,0.328181
2012,MLI,AGE10-14,FMLE,0.002497
2000,AND,AGE15-19,MLE,0.00076
2013,NRU,AGE85-89,MLE,0.141019
1990,SVN,AGE30-34,FMLE,0.000586
1990,MNG,AGE65-69,FMLE,0.034841
2000,COM,AGE5-9,FMLE,0.002315
2000,POL,AGE85-89,MLE,0.178145
1990,,AGELT1,BTSX,0.066059
2012,DJI,AGE35-39,MLE,0.006555
2013,BHS,AGE45-49,FMLE,0.002702
1990,GUY,AGE90-94,MLE,0.213889
2012,SEN,AGE40-44,FMLE,0.004452
2012,NRU,AGE10-14,MLE,0.000128
2013,PLW,AGE50-54,FMLE,0.004925
2012,COK,AGE45-49,FMLE,0.004024
2013,MDV,AGE55-59,FMLE,0.004339
1990,NLD,AGE1-4,FMLE,0.000328
2000,PRT,AGE10-14,MLE,0.000298
2000,NGA,AGE40-44,MLE,0.012481
1990,VNM,AGE30-34,MLE,0.003015
2000,MDV,AGE95-99,MLE,0.305
1990,SEN,AGELT1,FMLE,0.068
2000,SMR,AGE35-39,MLE,0.001592
1990,MDV,AGE40-44,FMLE,0.007
2012,BFA,AGE70-74,FMLE,0.065378
2013,UKR,AGE45-49,FMLE,0.003502
1990,BLZ,AGE80-84,FMLE,0.087785
2000,IRN,AGE60-64,FMLE,0.015699
2012,BLR,AGE75-79,MLE,0.095077
2013,SVK,AGE55-59,MLE,0.013858
2013,TCD,AGE50-54,FMLE,0.01514
1990,URY,AGE95-99,MLE,0.358
2000,ALB,AGE90-94,MLE,0.427932
2000,TUN,AGE20-24,FMLE,0
2013,BHS,AGE70-74,MLE,0.042181
2012,NGA,AGE30-34,FMLE,0.007612
1990,AUT,AGELT1,MLE,0.008963
1990,MAR,AGE60-64,FMLE,0.01704
1990,AUT,AGE30-34,MLE,0.001479
1990,SWZ,AGE5-9,MLE,0.002136
2013,SDN,AGE100PLUS,MLE,0.493181
2000,SYR,AGE30-34,MLE,0.001076
2013,GTM,AGE55-59,MLE,0.01112
2012,,AGE45-49,MLE,0.008432
1990,KNA,AGE30-34,FMLE,0.004
2012,HRV,AGE75-79,FMLE,0.041622
2000,SLB,AGE90-94,MLE,0.346655
2012,,AGE5-9,FMLE,0.003092
2013,LVA,AGE70-74,MLE,0.057618
1990,THA,AGE60-64,MLE,0.024787
2000,TON,AGE70-74,FMLE,0.052664
2000,,AGE20-24,FMLE,0.005339
2000,ZAF,AGE80-84,FMLE,0.113583
1990,COD,AGE60-64,FMLE,0.025739
1990,CMR,AGE100PLUS,FMLE,0.585809
1990,YEM,AGE80-84,FMLE,0.145
2013,LBN,AGE65-69,FMLE,0.009778
2000,NER,AGE55-59,FMLE,0.015045
2012,,AGE55-59,BTSX,0.013093
2012,AUS,AGE20-24,FMLE,0.000254
2012,MOZ,AGE75-79,MLE,0.094237
2000,PRY,AGE95-99,MLE,0.273268
2013,LAO,AGE85-89,MLE,0.22883
1990,USA,AGE75-79,FMLE,0.037844
2000,ETH,AGE80-84,FMLE,0.150471
1990,FJI,AGE30-34,MLE,0.00325
2000,TON,AGE35-39,FMLE,0.002441
2012,BIH,AGE35-39,MLE,0.001447
2012,COG,AGE5-9,FMLE,0.003654
2012,,AGE20-24,FMLE,0.002745
1990,TKM,AGE55-59,FMLE,0.015182
1990,TUV,AGE80-84,FMLE,0.128581
1990,ISR,AGE85-89,MLE,0.137861
2013,GNQ,AGE50-54,FMLE,0.012047
2013,DJI,AGE95-99,FMLE,0.464955
2013,EST,AGE20-24,MLE,0.001209
2013,TCD,AGELT1,MLE,0.101423
2000,NIU,AGE90-94,MLE,0.337
2000,LKA,AGE40-44,FMLE,0.001876
2013,SYC,AGE10-14,FMLE,0.000085
2000,SYR,AGE5-9,FMLE,0.000407
2012,HRV,AGE20-24,MLE,0.000756
2013,MUS,AGELT1,FMLE,0.011452
2000,AND,AGE35-39,FMLE,0.000777
1990,EGY,AGE30-34,MLE,0.00244
2012,,AGE80-84,BTSX,0.132407
2000,AND,AGE1-4,FMLE,0.000847
2013,GEO,AGE50-54,MLE,0.0088
2000,,AGE55-59,MLE,0.014439
2012,KNA,AGE70-74,FMLE,0.027335
2000,TKM,AGE95-99,FMLE,0.33509
1990,ARM,AGE80-84,FMLE,0.117916
1990,MAR,AGE85-89,MLE,0.247922
2012,JAM,AGE90-94,MLE,0.244614
2000,DNK,AGE90-94,FMLE,0.183542
2013,,AGE85-89,BTSX,0.120745
1990,AUT,AGE65-69,MLE,0.029593
2013,,AGE40-44,BTSX,0.008944
1990,STP,AGE80-84,MLE,0.136682
2012,COL,AGE15-19,FMLE,0.000476
2013,,AGE25-29,FMLE,0.000616
2012,BOL,AGE95-99,FMLE,0.314167
