iso_code,year,preprimaryenrollment
GBR,2001,1.01481
GBR,2002,1.01975
GBR,2003,1.03305
GBR,2004,1.03273
GBR,2005,1.03845
GBR,2006,1.03928
GBR,2007,1.03211
GBR,2008,1.02048
GBR,2009,1.01274
GBR,2010,1.00556
GBR,2011,1.00187
GBR,2012,0.99784
GBR,2013,1.00583
MRT,2001,15.1315
MRT,2002,15.44336
MRT,2004,14.23239
MRT,2005,15.19601
MRT,2006,15.29026
MRT,2012,23.41097
MRT,2013,23.04989
40370,1999,67.68909
40370,2000,68.25489
40370,2001,70.3812
40370,2002,72.20878
40370,2003,73.78278
40370,2004,75.79286
40370,2005,76.91848
40370,2006,78.41157
40370,2007,79.62924
40370,2008,80.68647
40370,2009,82.02545
40370,2010,82.863
40370,2011,83.73629
40370,2012,83.79844
40370,2013,84.65454
SYR,1980,0.5895
SYR,1981,0.60447
SYR,1995,0.86209
SYR,1996,0.89481
SYR,1997,0.91414
SYR,1998,0.90754
SYR,1999,0.92512
SYR,2000,0.92843
SYR,2001,0.91223
SYR,2002,0.91974
SYR,2003,0.94762
SYR,2004,0.95205
SYR,2005,0.96307
SYR,2006,0.97225
SYR,2007,0.99157
SYR,2008,0.99988
SYR,2009,1.00771
SYR,2010,1.00436
SYR,2011,0.998
SYR,2012,1.00086
SYR,2013,0.98996
DOM,1999,24.55974
DOM,2000,24.92265
DOM,2002,31.88304
DOM,2004,30.61536
DOM,2005,33.47837
DOM,2007,41.83489
DOM,2008,40.34275
DOM,2009,45.6937
DOM,2010,43.84746
DOM,2011,45.07372
DOM,2012,46.46544
DOM,2013,47.56001
DOM,2014,48.84254
WSM,1995,37.95465
WSM,1998,64.5054
WSM,1999,67.56591
WSM,2000,60.48183
WSM,2001,61.62367
WSM,2009,74.45501
WSM,2010,75.94309
WSM,2011,74.73122
WSM,2012,75.356
WSM,2014,75.12044
40388,1980,80.83519
40388,1981,81.04795
40388,1982,82.3582
40388,1983,82.77044
40388,1984,83.40809
40388,1985,83.64197
40388,1986,84.69955
40388,1987,85.04179
40388,1988,84.79983
40388,1989,84.64931
40388,1990,84.40886
40388,1991,84.74187
40388,1992,85.67423
40388,1993,87.71119
40388,1994,89.1905
40388,1995,89.41536
40388,1996,89.20639
40388,1997,89.10288
40388,1998,88.51071
40388,1999,88.57211
40388,2000,88.49189
40388,2001,89.11211
40388,2002,88.77401
40388,2003,90.2427
40388,2004,90.84687
40388,2005,91.30023
40388,2006,90.92454
40388,2007,90.70539
40388,2008,91.03566
40388,2009,91.12846
40388,2010,90.84325
40388,2011,90.80276
40388,2012,90.74955
40388,2013,91.34921
NER,1981,2.02448
NER,1990,3.12674
NER,1991,3.37396
NER,1997,4.07396
NER,1999,4.25516
NER,2001,4.2426
NER,2002,4.39183
NER,2003,4.9074
NER,2004,5.93779
NER,2005,6.95063
NER,2007,6.96046
NER,2008,7.408
NER,2009,7.50589
NER,2010,9.2685
NER,2011,9.49538
NER,2014,12.6029
ATG,2009,29.6496
ATG,2010,37.24054
ATG,2012,41.40162
ATG,2014,39.00621
40540,1998,17.92555
40540,1999,18.16993
40540,2000,18.72765
40540,2001,19.41815
40540,2002,20.22571
40540,2003,21.04071
40540,2004,22.06026
40540,2005,22.85416
40540,2006,23.63658
40540,2007,24.37041
40540,2008,26.1882
40540,2009,27.60648
40540,2010,29.45953
40540,2011,30.4001
40540,2012,31.00719
40540,2013,31.57137
VEN,1999,28.72605
VEN,2000,30.24247
VEN,2003,33.3651
VEN,2004,36.26983
VEN,2005,38.59862
VEN,2006,44.25786
VEN,2007,46.72808
VEN,2008,48.06225
VEN,2009,51.28616
VEN,2010,52.4064
VEN,2011,54.5767
VEN,2012,55.03424
VEN,2013,55.49454
VEN,2014,54.63816
NRU,2012,58.95317
NRU,2014,45.80153
DJI,1985,11.24893
DJI,1986,11.20573
DJI,1987,11.65078
DJI,1988,10.71246
DJI,1997,13.14466
DJI,2001,17.24906
DJI,2002,17.91745
DJI,2004,22.50049
DJI,2005,25.15792
DJI,2008,29.40579
40366,1998,0.91993
40366,1999,0.92325
40366,2000,0.92498
40366,2001,0.93484
40366,2002,0.94134
40366,2003,0.9507
40366,2004,0.95381
40366,2005,0.95742
40366,2006,0.96128
40366,2007,0.96406
40366,2008,0.96402
40366,2009,0.96809
40366,2010,0.96084
40366,2011,0.96074
40366,2012,0.96085
40366,2013,0.96009
GNQ,1999,36.56028
GNQ,2005,24.1816
ZAF,1994,50.41446
ZAF,1999,61.56353
ZAF,2000,60.36553
ZAF,2001,60.47081
ZAF,2002,61.638
ZAF,2003,62.39115
ZAF,2004,62.97556
ZAF,2005,64.02687
UGA,2000,1.81754
UGA,2004,3.75465
MUS,1981,0.96201
MUS,1982,0.94258
MUS,1998,1.02677
MUS,1999,1.0024
MUS,2000,0.98188
MUS,2001,0.98603
MUS,2002,1.01438
MUS,2004,1.00987
AGO,1982,7.58563
AGO,2008,10.76505
AGO,2009,11.22318
AGO,2010,13.66366
BTN,1998,0.90073
BTN,1999,0.91251
BTN,2000,0.92772
BTN,2001,0.96929
BTN,2005,1.01508
BTN,2006,1.03007
BTN,2008,1.01528
BTN,2009,1.07775
BTN,2010,1.09714
BTN,2011,1.14207
BTN,2012,1.15073
BTN,2013,1.14755
BTN,2014,1.13612
40041,1980,79.2527
40041,1981,79.41092
40041,1982,80.38557
40041,1983,80.85017
40041,1984,81.61496
40041,1985,81.86703
40041,1986,82.74661
40041,1987,83.13692
40041,1988,82.8342
40041,1989,82.53463
40041,1990,82.36808
40041,1991,83.16087
40041,1992,83.81996
40041,1993,85.25801
40041,1994,86.78027
40041,1995,86.84477
40041,1996,86.89207
40041,1997,86.70531
40041,1998,86.18893
40041,1999,86.10617
40041,2000,86.09731
40041,2001,86.37103
40041,2002,86.65964
40041,2003,87.50155
40041,2004,87.00637
40041,2005,87.25794
40041,2006,87.12804
40041,2007,87.04349
40041,2008,87.6129
40041,2009,87.91794
40041,2010,88.41146
40041,2011,88.85246
40041,2012,89.14703
40041,2013,89.73603
HRV,1999,73.53903
HRV,2000,73.51229
HRV,2001,75.25979
HRV,2002,76.20678
HRV,2003,77.53614
MLI,2008,16.75093
MLI,2009,18.0881
MLI,2010,18.57924
MLI,2011,17.29511
MLI,2013,19.72607
MLI,2014,21.56763
NLD,1980,80.10999
NLD,1981,79.55237
NLD,1982,80.02826
NLD,1983,80.98373
NLD,1984,82.70104
NLD,1985,82.74375
NLD,1986,86.02875
NLD,1987,86.37345
NLD,1988,84.78957
NLD,1989,83.58215
NLD,1990,82.80513
NLD,1991,82.98828
NLD,1992,83.54062
NLD,1993,84.74545
NLD,1995,91.2343
NLD,1996,91.18419
NLD,1997,89.90807
NLD,1999,91.79883
NLD,2002,90.29844
NLD,2003,88.66804
NLD,2004,89.08046
NLD,2005,86.67626
NLD,2006,88.53428
NLD,2007,88.71234
NLD,2008,88.47
NLD,2009,87.92223
NLD,2010,88.09172
NLD,2011,89.07809
NLD,2012,89.92131
NLD,2013,91.7571
40520,1998,57.79726
40520,1999,58.5118
40520,2000,59.2915
40520,2001,61.0531
40520,2002,62.73924
40520,2003,64.15498
40520,2004,65.67797
40520,2005,66.65804
40520,2006,67.7372
40520,2007,68.75476
40520,2008,69.50891
40520,2009,70.63456
40520,2010,71.56854
40520,2011,72.23768
40520,2012,72.74522
40520,2013,73.48718
BFA,1983,0.51528
BFA,1986,0.52139
BFA,1989,0.52848
BFA,1992,0.53783
BFA,1993,0.53779
BFA,1994,0.56068
BFA,1999,0.59819
BFA,2001,0.65989
BFA,2003,0.68267
BFA,2004,0.68588
BFA,2005,0.70729
BFA,2006,0.71461
BFA,2007,0.72293
BFA,2008,0.73666
BFA,2009,0.74164
BFA,2010,0.77765
BFA,2011,0.80149
BFA,2012,0.83076
BFA,2013,0.8722
BTN,1998,17.33988
BTN,1999,19.15822
BTN,2000,21.53603
BTN,2001,23.88091
BTN,2005,35.01341
BTN,2006,38.34245
BTN,2008,45.8221
BTN,2009,49.31313
BTN,2010,54.51409
BTN,2011,56.94501
BTN,2012,60.57666
BTN,2013,63.56427
BTN,2014,66.9013
SLV,2001,26.35601
SLV,2006,33.0399
SLV,2007,32.95915
SLV,2008,32.6562
SLV,2009,33.41552
SLV,2010,34.70373
SLV,2011,37.07353
SLV,2012,38.9039
SLV,2013,39.98318
BGD,1981,24.88029
BGD,1998,41.85066
BGD,1999,43.8541
BGD,2000,44.32521
BGD,2001,44.44036
BGD,2002,45.131
BGD,2003,44.82059
BGD,2004,43.22625
BGD,2005,41.20892
BGD,2006,42.03833
BGD,2007,42.90876
BGD,2009,43.1903
BGD,2010,43.66055
BGD,2011,42.56733
BGD,2012,44.92922
BGD,2013,50.49555
IDN,1995,44.81753
IDN,2001,49.91282
IDN,2002,51.1279
IDN,2003,53.83425
IDN,2004,55.1146
IDN,2005,53.64268
IDN,2006,57.29479
IDN,2007,64.66245
IDN,2008,64.32087
IDN,2009,65.32665
IDN,2010,66.86511
IDN,2011,72.81863
IDN,2012,73.05629
IDN,2013,76.19769
TGO,1991,8.59364
TGO,1999,12.33056
TGO,2000,15.3595
MNG,1999,29.0088
MNG,2000,32.5577
MNG,2001,44.87594
MNG,2002,48.84867
MNG,2003,51.87733
MNG,2004,60.57055
MNG,2005,59.82402
MNG,2013,67.77061
MNG,2014,69.59267
MDV,1999,1.062
40044,1980,11.56862
40044,1983,13.47526
40044,1984,14.05119
40044,1985,14.5836
40044,1986,14.7114
40044,1987,15.14242
40044,1988,15.31223
40044,1989,15.28553
40044,1990,14.92971
40044,1991,15.76156
40044,1992,16.40581
40044,1993,17.02125
40044,1994,17.82838
40044,1995,19.19264
40044,1996,20.24358
40044,1997,21.20403
40044,1998,22.50601
40044,1999,23.5235
40044,2000,24.77312
40044,2001,25.65064
40044,2002,26.56755
40044,2003,26.99572
40044,2004,26.90972
40044,2005,27.63089
40044,2006,28.69518
40044,2007,29.50742
40044,2008,30.68818
40044,2009,32.08331
40044,2010,33.57248
40044,2011,34.56291
40044,2012,35.5459
40044,2013,35.67783
40530,1998,0.97465
40530,1999,0.97819
40530,2000,0.98105
40530,2001,0.978
40530,2002,0.97719
40530,2003,0.97737
40530,2004,0.97927
40530,2005,0.9693
40530,2006,0.97997
40530,2007,0.98112
40530,2008,0.98593
40530,2009,0.9874
40530,2010,0.98733
40530,2011,0.98557
40530,2012,0.99205
40530,2013,0.99259
40347,1980,31.74862
40347,1981,32.32512
40347,1982,33.12323
40347,1983,34.81577
40347,1984,34.97204
40347,1985,36.47455
40347,1986,37.71774
40347,1987,40.06642
40347,1988,40.43225
40347,1989,40.37119
40347,1990,38.75797
40347,1991,38.86831
40347,1992,39.59008
40347,1993,40.39163
40347,1994,41.86559
40347,1995,44.21773
40347,1996,46.30183
40347,1997,48.09073
40347,1998,48.81025
40347,1999,48.88598
40347,2000,49.12806
40347,2001,49.5997
40347,2002,50.92817
40347,2003,52.99258
40347,2004,54.3089
40347,2005,54.01185
40347,2006,55.76249
40347,2007,59.13847
40347,2008,59.66337
40347,2009,60.34259
40347,2010,61.3958
40347,2011,64.32176
40347,2012,64.99415
40347,2013,66.33047
LTU,1995,1.0393
LTU,1998,1.01384
LTU,1999,1.00801
LTU,2000,1.00608
LTU,2001,1.00472
LTU,2002,0.99955
LTU,2003,1.0006
LTU,2004,1.00434
LTU,2005,1.00193
LTU,2006,1.00876
LTU,2007,1.01237
LTU,2008,1.01423
LTU,2009,1.01427
LTU,2010,1.00601
LTU,2011,1.00425
LTU,2012,1.00081
LTU,2013,1.00207
BOL,2002,54.97884
BOL,2006,61.65456
BOL,2007,60.94112
BOL,2008,59.15159
BOL,2009,61.45231
BOL,2010,61.95218
BOL,2011,61.97454
BOL,2012,62.32987
BOL,2013,63.35912
40372,1997,86.64556
40372,1998,86.05895
40372,1999,86.49501
40372,2000,86.74492
40372,2001,87.17043
40372,2002,87.28829
40372,2003,87.72561
40372,2004,87.02266
40372,2005,86.91095
40372,2006,87.30331
40372,2007,87.27414
40372,2008,88.0106
40372,2009,88.56832
40372,2010,89.51248
40372,2011,89.539
40372,2012,89.96789
40372,2013,90.71317
ESP,1980,72.41973
ESP,1981,73.15676
ESP,1999,85.91512
ESP,2000,87.18956
ESP,2001,88.54017
ESP,2002,88.98917
ESP,2003,89.33809
ESP,2004,90.26972
ESP,2005,91.68838
ESP,2006,91.31756
ESP,2007,91.38043
ESP,2008,91.65114
ESP,2009,92.24801
ESP,2010,93.77251
ESP,2011,94.3426
ESP,2012,95.12664
ESP,2013,95.67973
KNA,1986,67.54832
KNA,1988,77.04323
KNA,1989,77.43379
KNA,1992,80.02296
KNA,2000,98.94399
KNA,2001,100
KNA,2002,84.79638
KNA,2003,84.93518
KNA,2004,83.19964
KNA,2005,82.75552
KNA,2007,84.23761
KNA,2008,92.48826
KNA,2009,93.9804
KNA,2010,87.68879
KNA,2011,88.12806
KNA,2012,72.09201
KNA,2013,87.98632
KNA,2014,84.69691
NPL,2011,31.72209
NPL,2012,33.65806
NPL,2014,38.11859
NPL,2015,39.31081
40061,1981,1.02101
40061,1982,1.02299
40061,1983,1.0234
40061,1984,1.02333
40061,1985,1.0239
40061,1986,1.02384
40061,1987,1.02194
40061,1988,1.02125
40061,1989,1.02092
40061,1990,1.02061
40061,1991,1.01985
40061,1992,1.01868
40061,1993,1.01564
40061,1994,1.00965
40061,1995,1.01484
40061,1996,1.01152
40061,1997,1.01224
40061,1998,1.01505
40061,1999,1.01724
40061,2000,1.01705
40061,2001,1.02079
40061,2002,1.00963
40061,2003,1.01698
40061,2004,1.02436
40061,2005,1.02361
40061,2006,1.01928
40061,2007,1.01745
40061,2008,1.01341
40061,2009,1.01625
40061,2010,1.01203
40061,2011,1.01119
40061,2012,1.01234
40061,2013,1.01234
GIN,1986,13.01287
GIN,1989,10.77453
GIN,1990,10.09458
GIN,1999,16.66259
GIN,2001,22.20389
GIN,2002,24.69897
GIN,2003,25.71006
GIN,2004,27.31446
GIN,2005,30.5516
GIN,2006,33.09859
GIN,2011,36.77915
GIN,2014,38.1711
SYR,1999,18.84714
SYR,2000,19.8343
SYR,2002,19.48677
SYR,2003,25.1019
SYR,2004,26.26991
SYR,2005,26.77537
SYR,2006,27.36528
SYR,2007,28.38894
SYR,2008,28.73646
SYR,2009,29.50138
SYR,2010,30.37469
SYR,2011,33.60845
SYR,2012,36.1961
SYR,2013,25.41394
MAC,1999,31.11849
MAC,2000,33.92066
MAC,2001,35.83127
MAC,2002,38.20357
MAC,2003,41.54695
MAC,2004,45.25661
MAC,2005,48.0221
MAC,2006,51.32948
MAC,2007,48.90811
MAC,2008,46.74381
MAC,2009,46.04837
MAC,2010,47.55798
MAC,2011,50.07375
MAC,2012,52.11708
MAC,2013,53.19902
MAC,2014,55.70677
40322,1980,0.66861
40322,1981,0.684
40322,1982,0.69616
40322,1983,0.70986
40322,1984,0.72391
40322,1985,0.73601
40322,1986,0.74673
40322,1987,0.75863
40322,1988,0.77179
40322,1989,0.78291
40322,1990,0.7918
40322,1991,0.80095
40322,1992,0.81272
40322,1993,0.82497
40322,1994,0.83599
40322,1995,0.84292
40322,1996,0.8501
40322,1997,0.86111
40322,1998,0.86349
40322,1999,0.86806
40322,2000,0.8688
40322,2001,0.87393
40322,2002,0.88009
40322,2003,0.89075
40322,2004,0.89021
40322,2005,0.89807
40322,2006,0.90586
40322,2007,0.91543
40322,2008,0.92086
40322,2009,0.92632
40322,2010,0.93083
40322,2011,0.93267
40322,2012,0.93696
40322,2013,0.93326
MWI,1999,25.19998
MWI,2000,25.19187
MWI,2001,23.95279
MWI,2002,23.11715
MWI,2004,21.63634
MWI,2005,21.23541
MWI,2006,23.08265
MWI,2007,23.10253
MWI,2008,25.30771
MWI,2009,26.10674
MWI,2010,27.77544
MWI,2011,28.63949
MWI,2012,28.66616
MWI,2013,31.08487
MWI,2014,32.58473
40070,1998,49.55905
40070,1999,49.76368
40070,2000,50.40531
40070,2001,51.19642
40070,2002,51.98694
40070,2003,53.45703
40070,2004,54.45713
40070,2005,55.36678
40070,2006,56.54122
40070,2007,58.1076
40070,2008,59.4921
40070,2009,60.32957
40070,2010,61.65326
40070,2011,63.14035
40070,2012,64.15715
40070,2013,64.60408
SLB,1999,20.46984
SLB,2000,16.80231
SLB,2001,20.1128
SLB,2002,25.86915
SLB,2006,30.73184
SLB,2007,28.8826
SLB,2010,41.40401
SLB,2011,40.87577
SLB,2012,42.04263
BDI,2010,2.68703
BDI,2011,2.83385
BDI,2012,2.76878
BDI,2013,3.08413
BDI,2014,3.73815
VEN,1999,1.23869
VEN,2000,1.20786
VEN,2001,1.18239
VEN,2002,1.17332
VEN,2003,1.16328
VEN,2004,1.15344
VEN,2005,1.14871
VEN,2006,1.14163
VEN,2007,1.13536
VEN,2008,1.1222
VEN,2009,1.11141
VEN,2010,1.11289
VEN,2011,1.11064
VEN,2012,1.08929
VEN,2013,1.08898
VEN,2014,1.10324
NRU,2012,75.96154
NRU,2014,69.53125
GHA,1999,31.55718
GHA,2000,32.1897
GHA,2001,31.09183
GHA,2002,32.76818
GHA,2003,33.87628
GHA,2004,35.81096
GHA,2005,37.3845
GHA,2006,38.3465
GHA,2007,44.64251
GHA,2008,44.74779
GHA,2009,43.61232
GHA,2013,50.14389
GHA,2014,53.78117
GHA,2015,57.3411
DJI,2001,6.80987
DJI,2005,7.41681
BEL,1993,0.99814
BEL,1994,1.00042
BEL,1995,0.99954
BEL,1996,1.00621
BEL,2004,0.95695
BEL,2005,0.96574
BEL,2013,1.00979
40500,1981,1.021
40500,1982,1.02298
40500,1983,1.0234
40500,1984,1.02332
40500,1985,1.02389
40500,1986,1.02383
40500,1987,1.02193
40500,1988,1.02125
40500,1989,1.02091
40500,1990,1.0206
40500,1991,1.01984
40500,1992,1.01867
40500,1993,1.01563
40500,1994,1.00965
40500,1995,1.01484
40500,1996,1.01152
40500,1997,1.01223
40500,1998,1.01504
40500,1999,1.01724
40500,2000,1.01704
40500,2001,1.02079
40500,2002,1.00962
40500,2003,1.01697
40500,2004,1.02436
40500,2005,1.02361
40500,2006,1.01927
40500,2007,1.01744
40500,2008,1.0134
40500,2009,1.01624
40500,2010,1.01203
40500,2011,1.01119
40500,2012,1.01233
40500,2013,1.01234
LVA,2008,1.03918
LVA,2009,1.03788
LVA,2010,1.02122
LVA,2011,1.01643
LVA,2012,1.02246
LVA,2013,1.02181
MEX,1999,53.27528
MEX,2000,54.55146
MEX,2002,59.56517
MEX,2003,62.54679
MEX,2004,64.42344
MEX,2005,66.04566
MEX,2006,67.34266
MEX,2007,68.62865
MEX,2008,69.28522
MEX,2009,69.11733
MEX,2010,68.81027
MEX,2011,68.54618
MEX,2012,68.77883
BGR,1998,85.18273
BGR,1999,85.62896
BGR,2000,87.05391
BGR,2001,87.75538
BGR,2002,88.44297
BGR,2003,85.95534
BGR,2004,87.42494
BGR,2005,88.11357
BGR,2006,87.74806
BGR,2007,87.08172
BGR,2008,86.35406
BGR,2009,85.24832
BGR,2010,85.20834
BGR,2011,86.09081
BGR,2012,86.1263
BGR,2013,88.91236
BGR,2014,89.32984
ARG,2012,60.1966
SWZ,1998,33.33988
SWZ,1999,29.80532
SWZ,2000,27.16669
SWZ,2001,27.09987
SWZ,2002,27.02576
SWZ,2003,25.37211
SWZ,2004,30.38688
SWZ,2005,28.2893
SWZ,2006,23.39374
SWZ,2007,30.97368
SWZ,2009,27.99287
SWZ,2010,28.71503
SWZ,2011,32.24831
SWZ,2012,32.26548
SWZ,2013,30.73591
SWE,2013,88.46507
SEN,2004,12.42517
SEN,2005,16.8061
SEN,2006,17.77065
CYP,1980,61.47537
CYP,1981,61.21832
CYP,1982,59.73951
CYP,1983,59.18509
CYP,1994,88.5859
CYP,1995,88.59075
CYP,1996,88.41196
CYP,1997,87.62032
CYP,1999,86.15132
CYP,2000,86.71824
CYP,2001,87.29244
CYP,2002,90.30064
CYP,2003,91.35135
CYP,2004,91.5355
CYP,2005,92.9749
CYP,2006,93.03986
CYP,2007,93.95475
CYP,2008,94.94698
CYP,2009,94.64525
CYP,2010,88.05358
CYP,2011,88.79139
CYP,2012,90.75
CYP,2013,92.39528
CYP,2014,93.95699
MHL,2002,1.0575
MHL,2007,1.05526
40346,1999,0.77703
40346,2000,0.77908
40346,2001,0.80699
40346,2002,0.83146
40346,2003,0.85448
40346,2004,0.85413
40346,2005,0.86413
40346,2006,0.87001
40346,2007,0.87674
40346,2008,0.8748
40369,1986,67.53764
40369,1987,67.40149
40369,1988,66.23423
40369,1989,64.81345
40369,1990,64.22755
40369,1991,63.91419
40369,1992,64.83796
40369,1993,66.04234
40369,1994,67.07526
40369,1995,67.47543
40369,1996,68.23141
40369,1997,68.77386
40369,1998,69.61306
40369,1999,69.67519
40369,2000,69.45847
40369,2001,70.69478
40369,2002,71.40056
40369,2003,73.76515
40369,2004,74.48434
40369,2005,74.80526
40369,2006,75.14973
40369,2007,75.66693
40369,2008,75.94423
40369,2009,75.49746
40369,2010,75.138
40369,2011,75.37666
40369,2012,75.39636
40369,2013,75.79417
BLZ,1999,1.07069
BLZ,2000,1.05467
BLZ,2001,1.05899
BLZ,2003,1.03762
BLZ,2005,1.04072
BLZ,2006,1.06928
BLZ,2007,1.07233
BLZ,2008,1.08661
BLZ,2009,1.08327
BLZ,2010,1.08447
BLZ,2011,1.07045
BLZ,2012,1.04014
BLZ,2013,1.05606
FRA,1980,74.1125
FRA,1982,74.91781
FRA,1983,75.92217
FRA,1985,78.75911
FRA,1986,79.18469
FRA,1987,79.50144
FRA,1988,79.63221
FRA,1989,79.86369
FRA,1990,80.60132
FRA,1992,86.93754
FRA,1993,88.02903
FRA,1994,95.26677
FRA,1995,95.94893
FRA,1996,94.95868
FRA,1997,94.53889
FRA,1999,92.73294
FRA,2000,91.98555
FRA,2001,91.73788
FRA,2002,92.4991
FRA,2003,93.00361
FRA,2004,93.17611
FRA,2005,96.66367
FRA,2006,96.41789
FRA,2007,96.33833
FRA,2008,96.42124
FRA,2009,96.30502
FRA,2010,96.16724
FRA,2011,96.256
FRA,2012,97.87118
FRA,2013,98.79081
40042,1999,45.0306
40042,2000,46.26974
40042,2001,46.2268
40042,2002,47.01467
40042,2003,48.61982
40042,2004,49.94926
40042,2005,51.05661
40042,2006,51.98901
40042,2007,53.86727
40042,2008,55.59137
40042,2009,55.49269
40042,2010,57.96199
40042,2011,60.54533
40042,2012,62.44267
40042,2013,62.70375
PAN,2004,37.6828
PAN,2005,38.64023
PAN,2008,38.77805
PAN,2010,38.92303
PAN,2011,37.94204
PAN,2012,60.51653
19700,1986,85.83428
19700,1987,86.12239
19700,1988,85.90047
19700,1989,85.58644
19700,1990,85.25994
19700,1991,85.2686
19700,1992,85.64237
19700,1993,86.84337
19700,1994,87.82382
19700,1995,88.13692
19700,1996,88.11045
19700,1997,88.12451
19700,1998,87.80555
19700,1999,87.95093
19700,2000,87.90121
19700,2001,88.32062
19700,2002,87.84113
19700,2003,89.01237
19700,2004,88.86428
19700,2005,88.72403
19700,2006,88.75631
19700,2007,88.74138
19700,2008,89.20061
19700,2009,89.53076
19700,2010,89.66333
19700,2011,89.89942
19700,2012,90.24602
19700,2013,90.7794
IDN,2013,59.09886
JPN,2006,98.50958
JPN,2007,97.95772
JPN,2008,98.21371
JPN,2009,98.57178
JPN,2010,99.19715
JPN,2011,99.4113
JPN,2012,99.51901
JPN,2013,99.62011
40525,1980,25.97125
40525,1981,27.04086
40525,1982,28.63966
40525,1983,29.98486
40525,1984,31.43328
40525,1985,33.00796
40525,1986,34.87095
40525,1987,36.20183
40525,1988,37.01492
40525,1989,37.95207
40525,1990,40.42094
40525,1991,40.84232
40525,1992,40.3252
40525,1993,41.25893
40525,1994,43.2762
40525,1995,43.54108
40525,1996,43.82396
40525,1997,45.28822
40525,1998,46.77032
40525,1999,48.30275
40525,2000,49.60652
40525,2001,51.20933
40525,2002,52.486
40525,2003,54.76051
40525,2004,56.46736
40525,2005,56.81485
40525,2006,56.93895
40525,2007,56.44265
40525,2008,57.40682
40525,2009,59.4481
40525,2010,60.74697
40525,2011,63.12283
40525,2012,64.4798
40525,2013,63.02154
ZWE,1999,0.90741
ZWE,2000,0.9008
ZWE,2001,0.90553
ZWE,2002,0.89995
ZWE,2003,0.92347
ZWE,2012,1.00228
POL,2013,85.83399
KGZ,2005,56.72487
KGZ,2006,54.14626
KGZ,2007,53.3141
KGZ,2008,52.2633
KGZ,2009,48.78285
KGZ,2010,47.53576
KGZ,2011,54.8604
KGZ,2013,56.26425
KGZ,2014,52.72002
WSM,1995,40.85402
WSM,1998,68.48621
WSM,1999,71.0597
WSM,2000,64.5445
WSM,2001,65.81132
WSM,2009,79.90855
WSM,2010,80.53139
WSM,2011,80.00404
WSM,2012,79.66204
WSM,2014,79.54598
MAR,2005,37.22418
MAR,2006,39.75862
MAR,2007,42.54041
MAR,2008,44.42757
MAR,2010,47.98547
MAR,2011,50.46102
MAR,2012,53.10977
BDI,1980,1.47792
BDI,1982,1.93395
BDI,1983,1.57348
BDI,1984,1.64812
BDI,1985,1.90607
BDI,1986,2.08114
BDI,1987,2.38885
BDI,1993,3.94562
BDI,2009,11.39555
BDI,2010,13.15001
BDI,2011,14.79836
BDI,2012,16.63822
BDI,2013,20.00142
BDI,2014,24.82031
KIR,1986,23.08939
KIR,2003,63.99697
KIR,2004,64.30916
KIR,2005,65.56837
DOM,1999,43.30027
DOM,2000,44.18657
DOM,2002,55.67111
DOM,2004,53.49415
DOM,2005,57.51194
DOM,2007,66.88822
DOM,2008,65.05166
DOM,2009,66.41792
DOM,2010,66.43955
DOM,2011,66.20343
DOM,2012,66.96266
DOM,2013,68.69246
DOM,2014,69.83807
GRD,2002,30.84334
GRD,2013,52.05215
MOZ,1999,0.16934
MOZ,2000,0.22179
MOZ,2002,0.1968
MOZ,2004,0.46509
MOZ,2005,0.62045
MOZ,2006,0.81443
MOZ,2007,0.95731
MOZ,2008,1.29141
MOZ,2009,1.82624
MOZ,2010,2.29481
MOZ,2011,2.49712
MOZ,2012,3.02955
MOZ,2013,3.2846
MOZ,2014,4.52252
ECU,1998,45.2436
ECU,1999,46.62165
ECU,2000,47.15789
ECU,2001,47.70466
ECU,2002,49.43391
ECU,2003,49.04591
ECU,2004,50.22773
ECU,2005,52.34054
ECU,2006,53.7642
ECU,2007,55.58653
ECU,2010,69.11642
ECU,2011,70.01982
ECU,2012,71.94481
ECU,2013,81.0879
40372,1997,1.01416
40372,1998,1.01497
40372,1999,1.01568
40372,2000,1.01373
40372,2001,1.01552
40372,2002,1.01235
40372,2003,1.01396
40372,2004,1.01551
40372,2005,1.00855
40372,2006,1.01383
40372,2007,1.01328
40372,2008,1.01212
40372,2009,1.01122
40372,2010,1.0094
40372,2011,1.00768
40372,2012,1.00715
40372,2013,1.00729
40360,1998,1.05336
40360,1999,1.05267
40360,2000,1.0506
40360,2001,1.05343
40360,2002,1.0551
40360,2003,1.05765
40360,2004,1.05973
40360,2005,1.06169
40360,2006,1.06506
40360,2007,1.06792
40360,2008,1.06925
40360,2009,1.06723
40360,2010,1.06442
40360,2011,1.06322
40360,2012,1.06002
40360,2013,1.06042
SRB,2008,81.66266
SRB,2009,82.57602
SRB,2010,83.46572
SRB,2011,84.04835
SRB,2012,84.59881
SRB,2013,86.77848
SRB,2014,85.9207
40326,1998,78.24679
40326,1999,79.14629
40326,2000,80.5761
40326,2001,82.02229
40326,2002,81.4984
40326,2003,81.61199
40326,2004,80.43061
40326,2005,79.68528
40326,2006,80.83158
40326,2007,81.49041
40326,2008,82.06825
40326,2009,81.77505
40326,2010,83.91563
40326,2011,85.54128
40326,2012,86.0543
40326,2013,88.03761
BHS,1992,1.02924
BHS,1993,1.02461
BHS,1999,0.98906
BHS,2004,1.01269
BHS,2005,1.00669
