iso_code,year,rateofoutofschoolMF
TTO,2008,2.02218
TTO,2009,1.70072
TTO,2010,1.26649
CRI,1970,12.33431
CRI,1972,10.28364
CRI,1973,9.42548
CRI,1975,9.73027
CRI,1976,8.2098
CRI,1978,9.7306
CRI,1979,11.02217
CRI,1980,10.78539
CRI,1981,10.07474
CRI,1982,11.65156
CRI,1985,13.91509
CRI,1986,12.88667
CRI,1987,12.65805
CRI,1989,12.27265
CRI,1990,12.2662
CRI,1991,11.71399
CRI,1992,9.65494
CRI,1993,8.86215
CRI,1994,9.26731
CRI,1995,7.55175
CRI,1996,5.0877
CRI,2011,0.56267
CRI,2012,0.52925
CRI,2013,1.52962
CRI,2014,3.64173
QAT,1971,19.29131
QAT,1972,14.65035
QAT,1973,13.31623
QAT,1974,14.1194
QAT,1976,11.14049
QAT,1977,9.57462
QAT,1978,5.58452
QAT,1979,4.18711
QAT,1980,3.9036
QAT,1981,5.45455
QAT,1982,4.39929
QAT,1983,6.69346
QAT,1984,6.72491
QAT,1985,8.75084
QAT,1986,7.83959
QAT,1987,11.05159
QAT,1988,12.18392
QAT,1989,13.0087
QAT,1990,14.6634
QAT,1991,19.00378
QAT,1992,20.42338
QAT,1993,20.1802
QAT,1994,14.22406
QAT,1998,0.62313
QAT,1999,4.83341
QAT,2000,4.52204
QAT,2001,3.96573
QAT,2002,2.68309
QAT,2003,5.72199
QAT,2005,4.30146
QAT,2006,13.79759
QAT,2007,7.75566
QAT,2009,5.32533
QAT,2010,8.47415
QAT,2011,2.8274
PRY,1970,20.06528
PRY,1972,19.08387
PRY,1973,18.41909
PRY,1975,21.01107
PRY,1976,19.94051
PRY,1977,19.02305
PRY,1978,17.36196
PRY,1979,16.09633
PRY,1980,13.94981
PRY,1981,12.04657
PRY,1982,7.67856
PRY,1983,11.61499
PRY,1984,12.02314
PRY,1985,12.10115
PRY,1986,13.1364
PRY,1987,12.3659
PRY,1988,10.74198
PRY,1989,8.84541
PRY,1990,7.02871
PRY,1991,5.02362
PRY,1992,4.11868
PRY,1993,3.71726
PRY,1994,8.1412
PRY,1995,8.29514
PRY,1996,4.97966
PRY,1999,2.9176
PRY,2000,2.13777
PRY,2001,2.12458
PRY,2002,3.78692
PRY,2003,4.57146
PRY,2004,5.08915
PRY,2005,4.57095
PRY,2006,6.22675
PRY,2007,7.97501
PRY,2008,9.46023
PRY,2009,10.46346
PRY,2010,10.3412
PRY,2011,10.30646
PRY,2012,10.80323
KWT,1971,39.2924
KWT,1972,37.01211
KWT,1973,33.84095
KWT,1974,32.33809
KWT,1975,30.38434
KWT,1976,28.03038
KWT,1977,23.22415
KWT,1978,14.51721
KWT,1979,16.46999
KWT,1980,18.11894
KWT,1981,17.02169
KWT,1982,16.27369
KWT,1983,14.37028
KWT,1984,13.59924
KWT,1985,11.9998
KWT,1986,11.13703
KWT,1987,15.41393
KWT,1988,16.00169
KWT,1992,52.01796
KWT,1994,31.48438
KWT,1996,13.55949
KWT,1997,14.27711
KWT,1998,4.04846
KWT,1999,3.37135
KWT,2000,2.94894
KWT,2001,1.3402
KWT,2002,0.98046
KWT,2003,0.76252
KWT,2004,0.82664
KWT,2005,3.91039
KWT,2007,1.23241
KWT,2008,1.68684
KWT,2010,2.51437
KWT,2011,1.5241
KWT,2012,1.97418
KWT,2013,1.90687
LBR,1999,53.36613
LBR,2006,64.89077
LBR,2008,57.37617
LBR,2009,59.83547
LBR,2011,59.084
LBR,2014,61.87299
DNK,1981,4.44726
DNK,1982,3.63256
DNK,1983,1.93031
DNK,1984,0.96628
DNK,1985,1.15383
DNK,1986,1.24938
DNK,1987,1.07683
DNK,1988,0.96417
DNK,1989,2.14349
DNK,1990,2.25903
DNK,1991,1.69359
DNK,1992,2.52493
DNK,1993,3.00038
DNK,1994,1.27216
DNK,1995,1.67983
DNK,1996,1.8031
DNK,1998,0.55138
DNK,1999,2.05449
DNK,2000,1.89503
DNK,2001,0.14922
DNK,2002,0.12741
DNK,2004,1.66274
DNK,2005,3.76635
DNK,2006,3.42493
DNK,2007,2.89508
DNK,2008,3.45075
DNK,2009,3.5431
DNK,2010,3.70694
DNK,2011,2.22713
DNK,2012,1.74489
DNK,2013,1.3307
FSM,2014,12.94527
UZB,2007,2.94488
UZB,2008,4.92899
UZB,2009,5.89135
UZB,2010,5.34794
UZB,2011,5.02656
KHM,1997,17.19662
KHM,1998,15.35134
KHM,1999,13.42345
KHM,2000,7.67833
KHM,2003,2.30059
KHM,2006,5.50285
KHM,2007,4.45617
KHM,2008,5.76363
KHM,2010,6.71917
KHM,2011,2.48295
KHM,2012,2.59402
KHM,2014,5.29255
AGO,1982,52.15563
AGO,1983,55.49179
AGO,1998,50.31943
AGO,2008,19.8009
AGO,2009,20.30916
AGO,2010,18.66056
AGO,2011,15.98769
HTI,1980,64.10175
HTI,1981,63.04321
HTI,1982,57.55207
HTI,1983,53.20032
HTI,1984,56.42032
HTI,1985,51.20855
HTI,1986,48.89637
HTI,1987,57.56465
HTI,1997,42.66278
UGA,1979,62.78748
UGA,1981,59.20815
UGA,1982,57.41433
UGA,1986,43.15981
UGA,2009,6.4367
UGA,2010,9.67731
UGA,2011,6.8348
UGA,2013,6.20229
AFG,1974,72.91101
AFG,1993,71.34809
TLS,2008,22.57603
TLS,2009,12.74984
TLS,2010,3.65964
TLS,2011,1.08362
TLS,2013,1.95603
TLS,2014,2.15236
SLE,1983,50.37565
SLE,2012,0.67633
BMU,1978,17.28041
BMU,1979,19.19701
BMU,1984,8.35069
BMU,1985,6.02474
BMU,2005,2.41964
BMU,2011,12.08927
BMU,2012,16.54213
PLW,2013,1.08069
PLW,2014,0.68787
ALB,1999,2.68575
ALB,2000,4.11012
ALB,2001,5.67265
ALB,2003,8.28969
ALB,2004,8.88871
ALB,2008,9.73271
ALB,2009,10.60667
ALB,2010,8.96613
ALB,2011,6.77434
ALB,2012,3.86291
ALB,2013,4.0874
ALB,2014,4.07911
SDN,2011,49.11036
SDN,2012,45.25332
TUV,2013,14.47661
TUV,2014,3.92297
40326,1993,6.87916
40326,1994,7.03746
40326,1995,8.23947
40326,1996,8.2138
40326,1997,8.34726
40326,1998,7.53795
40326,1999,7.24465
40326,2000,6.20603
40326,2001,4.27352
40326,2002,2.91619
40326,2003,3.3876
40326,2004,3.18701
40326,2005,5.26611
40326,2006,5.01196
40326,2007,4.57691
40326,2008,4.1021
40326,2009,4.41864
40326,2010,3.67627
40326,2011,3.64096
40326,2012,3.98432
40326,2013,3.90672
40359,1975,56.14437
40359,1976,55.24704
40359,1977,53.11925
40359,1978,50.82868
40359,1979,47.90792
40359,1980,45.69692
40359,1981,43.67299
40359,1982,42.28224
40359,1983,41.87065
40359,1984,42.44668
40359,1985,43.58149
40359,1986,45.14534
40359,1987,46.13322
40359,1988,46.8169
40359,1989,46.15433
40359,1990,46.7002
40359,1991,45.71036
40359,1992,45.96878
40359,1993,45.49207
40359,1994,45.12215
40359,1995,44.42038
40359,1996,45.58347
40359,1997,42.9963
40359,1998,41.83067
40359,1999,41.06091
40359,2000,38.94162
40359,2001,37.16253
40359,2002,35.60561
40359,2003,33.22713
40359,2004,31.48025
40359,2005,29.22805
40359,2006,27.53035
40359,2007,24.86769
40359,2008,23.88707
40359,2009,23.38434
40359,2010,23.21325
40359,2011,22.39301
40359,2012,21.73324
40359,2013,21.45175
40043,1984,14.29853
40043,1985,12.00138
40043,1986,9.745
40043,1987,7.71863
40043,1988,6.90225
40043,1989,6.96006
40043,1990,6.16945
40043,1991,6.42765
40043,1992,7.53572
40043,1993,8.59117
40043,1994,9.71951
40043,1995,10.61351
40043,1996,11.02112
40043,1997,11.05468
40043,1998,8.27938
40043,1999,5.62996
40043,2000,5.24886
40043,2001,4.66893
40043,2002,3.9606
40043,2003,3.66924
40043,2004,3.80762
40043,2005,4.19092
40043,2006,4.70818
40043,2007,4.19104
40043,2008,4.21016
40043,2009,4.15378
40043,2010,4.25339
40043,2011,4.32876
40043,2012,4.43026
40043,2013,4.42026
40525,1970,44.41721
40525,1971,44.34136
40525,1972,43.04094
40525,1973,42.05207
40525,1974,41.39921
40525,1975,40.16151
40525,1976,38.63894
40525,1977,37.59047
40525,1978,36.55387
40525,1979,34.73178
40525,1980,33.31561
40525,1981,32.62614
40525,1982,31.9986
40525,1983,31.31273
40525,1984,30.12406
40525,1985,29.54071
40525,1986,28.53325
40525,1987,27.28709
40525,1988,26.5582
40525,1989,26.47622
40525,1990,25.98168
40525,1991,25.34482
40525,1992,27.94758
40525,1993,27.40884
40525,1994,25.03402
40525,1995,25.74066
40525,1996,23.35911
40525,1997,22.62972
40525,1998,21.72826
40525,1999,20.46874
40525,2000,19.43295
40525,2001,17.87477
40525,2002,16.79178
40525,2003,16.27841
40525,2004,15.7623
40525,2005,15.31654
40525,2006,14.63138
40525,2007,14.56051
40525,2008,13.57166
40525,2009,13.02874
40525,2010,11.78736
40525,2011,11.68
40525,2012,10.78014
40525,2013,11.7714
40510,1970,28.04374
40510,1971,28.21055
40510,1972,27.40472
40510,1973,25.28043
40510,1974,24.55083
40510,1975,23.2839
40510,1976,22.45976
40510,1977,22.29248
40510,1978,23.23904
40510,1979,22.85961
40510,1980,21.72095
40510,1981,21.05759
40510,1982,20.7556
40510,1983,20.58213
40510,1984,20.38708
40510,1985,19.81147
40510,1986,19.0433
40510,1987,18.73421
40510,1988,18.14085
40510,1989,17.80536
40510,1990,17.62668
40510,1991,17.42299
40510,1992,17.83554
40510,1993,17.82531
40510,1994,17.77562
40510,1995,18.04353
40510,1996,18.17306
40510,1997,17.80272
40510,1998,16.82816
40510,1999,15.64785
40510,2000,14.78075
40510,2001,14.27333
40510,2002,13.8006
40510,2003,12.43774
40510,2004,11.71265
40510,2005,11.14584
40510,2006,10.59723
40510,2007,9.37177
40510,2008,9.16596
40510,2009,9.05467
40510,2010,8.84111
40510,2011,8.87292
40510,2012,8.86688
40510,2013,8.96778
40388,1970,8.55517
40388,1971,8.51658
40388,1972,8.74855
40388,1973,8.28932
40388,1974,8.62397
40388,1975,8.30299
40388,1976,7.65854
40388,1977,7.48261
40388,1978,7.23166
40388,1979,7.30447
40388,1980,5.01823
40388,1981,5.24302
40388,1982,4.58459
40388,1983,5.17073
40388,1984,5.43048
40388,1985,5.25074
40388,1986,4.50951
40388,1987,4.05072
40388,1988,3.74053
40388,1989,3.52409
40388,1990,3.35647
40388,1991,3.42731
40388,1992,4.02544
40388,1993,4.34293
40388,1994,4.19599
40388,1995,3.5404
40388,1996,3.41532
40388,1997,2.85163
40388,1998,2.1215
40388,1999,2.11056
40388,2000,2.04758
40388,2001,1.98861
40388,2002,2.79511
40388,2003,3.05629
40388,2004,3.64443
40388,2005,3.25374
40388,2006,2.78603
40388,2007,2.32794
40388,2008,2.13787
40388,2009,2.61093
40388,2010,3.10322
40388,2011,3.4986
40388,2012,3.59779
40388,2013,3.83613
40368,1971,57.35187
40368,1972,56.45206
40368,1973,55.53172
40368,1974,54.17045
40368,1975,52.6395
40368,1976,51.66599
40368,1977,49.6849
40368,1978,47.57083
40368,1979,45.05731
40368,1980,42.97153
40368,1981,41.11869
40368,1982,39.80246
40368,1983,39.1909
40368,1984,39.35895
40368,1985,40.15181
40368,1986,41.2825
40368,1987,41.9297
40368,1988,42.33495
40368,1989,41.75486
40368,1990,42.34815
40368,1991,41.30902
40368,1992,42.00297
40368,1993,41.51238
40368,1994,40.53352
40368,1995,40.27998
40368,1996,40.61959
40368,1997,38.46786
40368,1998,37.56482
40368,1999,36.78105
40368,2000,34.85362
40368,2001,33.16836
40368,2002,31.73595
40368,2003,29.72076
40368,2004,28.23547
40368,2005,26.18134
40368,2006,24.69183
40368,2007,22.43451
40368,2008,21.57084
40368,2009,21.19357
40368,2010,20.94307
40368,2011,20.2732
40368,2012,19.64513
40368,2013,19.35603
40345,1970,42.95969
40345,1971,43.20138
40345,1972,41.12975
40345,1973,37.82718
40345,1974,37.99588
40345,1975,36.68613
40345,1976,36.21197
40345,1977,34.75231
40345,1978,36.90229
40345,1979,37.09319
40345,1980,35.51387
40345,1981,34.47558
40345,1982,33.97185
40345,1983,32.41976
40345,1984,31.34848
40345,1985,31.44143
40345,1986,30.14512
40345,1987,31.18765
40345,1988,28.89869
40345,1989,26.45248
40345,1990,25.49793
40345,1991,24.68665
40345,1992,23.69478
40345,1993,22.13711
40345,1994,21.02981
40345,1995,21.02848
40345,1996,20.99849
40345,1997,21.14985
40345,1998,22.04902
40345,1999,21.55096
40345,2000,19.8245
40345,2001,19.37029
40345,2002,18.33745
40345,2003,14.1258
40345,2004,11.57752
40345,2005,9.79877
40345,2006,8.33084
40345,2007,6.43547
40345,2008,6.13833
40345,2009,6.084
40345,2010,5.37172
40345,2011,5.79462
40345,2012,5.81703
40345,2013,5.89322
40505,1999,5.74491
40505,2000,5.47775
40505,2001,5.49452
40505,2002,5.76672
40505,2003,6.66364
40505,2004,5.95224
40505,2005,5.98788
40505,2006,5.8266
40505,2007,6.66526
40505,2008,6.96936
40505,2009,7.32753
40505,2010,7.16767
40505,2011,6.58579
40505,2012,6.03506
40505,2013,6.34581
40313,1976,10.84311
40313,1977,12.10356
40313,1978,14.08817
40313,1982,12.62721
40313,1983,12.7019
40313,1984,12.31896
40313,1985,9.70319
40313,1986,7.37525
40313,1987,4.66855
40313,1988,3.74041
40313,1989,4.23247
40313,1990,4.30442
40313,1991,5.01477
40313,1992,6.45366
40313,1993,7.75623
40313,1994,8.85638
40313,1995,9.9689
40313,1996,10.52107
40313,1997,10.79311
40313,1998,8.07381
40313,1999,5.48899
40313,2000,5.21297
40313,2001,4.84675
40313,2002,4.69521
40313,2003,4.47942
40313,2004,4.80651
40313,2005,5.29481
40313,2006,5.649
40313,2007,4.51452
40313,2008,4.39179
40313,2009,4.06999
40313,2010,4.01969
40313,2011,4.02259
40313,2012,4.21444
40313,2013,4.14715
40347,1970,23.86427
40347,1971,23.46335
40347,1972,22.47724
40347,1973,22.04051
40347,1974,22.55991
40347,1975,20.99325
40347,1976,19.3311
40347,1977,17.34252
40347,1978,15.39113
40347,1979,13.5562
40347,1980,11.74359
40347,1981,10.47913
40347,1982,8.29018
40347,1983,8.03737
40347,1984,8.10639
40347,1985,7.76022
40347,1986,8.03659
40347,1987,6.62042
40347,1988,6.52053
40347,1989,6.17765
40347,1990,6.91096
40347,1991,6.72631
40347,1992,6.59764
40347,1993,6.75676
40347,1994,6.6441
40347,1995,7.10602
40347,1996,7.37358
40347,1997,7.78894
40347,1998,7.61542
40347,1999,7.38768
40347,2000,7.34939
40347,2001,6.82837
40347,2002,7.11361
40347,2003,7.21854
40347,2004,7.38288
40347,2005,7.88497
40347,2006,7.33837
40347,2007,5.86283
40347,2008,5.65838
40347,2009,5.0747
40347,2010,4.97782
40347,2011,5.19341
40347,2012,5.78809
40347,2013,5.61349
40369,1972,20.75304
40369,1973,19.36073
40369,1974,19.37781
40369,1975,19.48745
40369,1976,18.60482
40369,1977,17.61859
40369,1978,16.96645
40369,1979,15.64024
40369,1980,11.24229
40369,1981,10.9341
40369,1982,9.48608
40369,1983,9.7992
40369,1984,10.13219
40369,1985,9.8971
40369,1986,8.72207
40369,1987,7.96787
40369,1988,7.76588
40369,1989,8.1838
40369,1990,7.43298
40369,1991,7.51856
40369,1992,7.65354
40369,1993,8.14388
40369,1994,8.40301
40369,1995,7.80962
40369,1996,7.74046
40369,1997,7.36522
40369,1998,6.66774
40369,1999,5.43296
40369,2000,5.1084
40369,2001,4.91074
40369,2002,5.37706
40369,2003,5.81515
40369,2004,6.55631
40369,2005,6.52233
40369,2006,6.11499
40369,2007,5.5552
40369,2008,5.45191
40369,2009,5.56788
40369,2010,5.97366
40369,2011,6.35363
40369,2012,6.51624
40369,2013,6.99563
40355,1970,28.04374
40355,1971,28.21055
40355,1972,27.40472
40355,1973,25.28043
40355,1974,24.55083
40355,1975,23.2839
40355,1976,22.45976
40355,1977,22.29248
40355,1978,23.23904
40355,1979,22.85961
40355,1980,21.72095
40355,1981,21.05759
40355,1982,20.7556
40355,1983,20.58213
40355,1984,20.38708
40355,1985,19.81147
40355,1986,19.0433
40355,1987,18.73421
40355,1988,18.14085
40355,1989,17.80536
40355,1990,17.62668
40355,1991,17.42299
40355,1992,17.83554
40355,1993,17.82531
40355,1994,17.77562
40355,1995,18.04353
40355,1996,18.17306
40355,1997,17.80272
40355,1998,16.82816
40355,1999,15.64785
40355,2000,14.78075
40355,2001,14.27333
40355,2002,13.8006
40355,2003,12.43774
40355,2004,11.71265
40355,2005,11.14584
40355,2006,10.59723
40355,2007,9.37177
40355,2008,9.16596
40355,2009,9.05467
40355,2010,8.84111
40355,2011,8.87292
40355,2012,8.86688
40355,2013,8.96778
40042,1970,38.4868
40042,1971,38.18361
40042,1972,37.61168
40042,1973,36.22473
40042,1974,36.44626
40042,1975,35.62207
40042,1976,35.09739
40042,1977,32.95024
40042,1978,33.14233
40042,1979,32.17437
40042,1980,30.64142
40042,1981,28.97687
40042,1982,27.35776
40042,1983,26.1494
40042,1984,25.38975
40042,1985,25.42082
40042,1986,25.18746
40042,1987,25.64004
40042,1988,25.06412
40042,1989,23.66489
40042,1990,23.42177
40042,1991,23.00513
40042,1992,22.6794
40042,1993,21.51329
40042,1994,20.50869
40042,1995,20.9118
40042,1996,21.01365
40042,1997,20.69317
40042,1998,20.78516
40042,1999,19.93271
40042,2000,18.53852
40042,2001,18.18031
40042,2002,18.03706
40042,2003,15.59238
40042,2004,14.12262
40042,2005,12.94969
40042,2006,11.989
40042,2007,10.10223
40042,2008,10.21192
40042,2009,10.09054
40042,2010,9.5146
40042,2011,9.73892
40042,2012,9.88372
40042,2013,10.17575
40063,1999,5.74491
40063,2000,5.47775
40063,2001,5.49452
40063,2002,5.76672
40063,2003,6.66364
40063,2004,5.95224
40063,2005,5.98788
40063,2006,5.8266
40063,2007,6.66526
40063,2008,6.96936
40063,2009,7.32753
40063,2010,7.16767
40063,2011,6.58579
40063,2012,6.03506
40063,2013,6.34581
40336,1970,42.2271
40336,1971,42.2058
40336,1972,40.78753
40336,1973,40.10235
40336,1974,39.60295
40336,1975,37.42481
40336,1976,35.97151
40336,1977,34.54166
40336,1978,33.05274
40336,1979,32.20523
40336,1980,30.54462
40336,1981,29.32629
40336,1982,28.19779
40336,1983,26.54374
40336,1984,24.71987
40336,1985,23.88736
40336,1986,22.99214
40336,1987,21.88459
40336,1988,20.93128
40336,1989,20.71869
40336,1990,19.8804
40336,1991,19.30922
40336,1992,22.08495
40336,1993,21.35681
40336,1994,17.03656
40336,1995,18.78796
40336,1996,14.37473
40336,1997,13.99155
40336,1998,13.68067
40336,1999,12.10288
40336,2000,10.47928
40336,2001,8.47383
40336,2002,6.90749
40336,2003,6.35779
40336,2004,5.79586
40336,2005,6.05835
40336,2006,5.26891
40336,2007,5.05579
40336,2008,4.44509
40336,2009,3.84416
40336,2010,2.4528
40336,2011,2.59536
40336,2012,1.87748
40336,2013,1.30244
40520,1970,17.10834
40520,1971,16.71815
40520,1972,16.24216
40520,1973,15.60092
40520,1974,15.08018
40520,1975,14.99889
40520,1976,14.41038
40520,1977,13.52555
40520,1978,13.04742
40520,1979,11.60332
40520,1980,11.30283
40520,1981,10.31648
40520,1982,10.21922
40520,1983,10.14243
40520,1984,10.11666
40520,1985,9.77537
40520,1986,9.76409
40520,1987,9.69239
40520,1988,9.9278
40520,1989,10.64057
40520,1990,10.1467
40520,1991,9.81235
40520,1992,8.90954
40520,1993,8.67132
40520,1994,9.10328
40520,1995,9.19597
40520,1996,8.7394
40520,1997,8.3223
40520,1998,7.14467
40520,1999,6.13736
40520,2000,5.6396
40520,2001,5.37616
40520,2002,4.56943
40520,2003,4.79248
40520,2004,4.82248
40520,2005,5.05206
40520,2006,5.24937
40520,2007,5.40623
40520,2008,5.97517
40520,2009,5.65292
40520,2010,5.65806
40520,2011,5.88477
40520,2012,6.38351
40520,2013,6.49723
40041,1970,8.71937
40041,1971,8.70557
40041,1972,9.02125
40041,1973,8.81141
40041,1974,9.23047
40041,1975,8.98874
40041,1976,8.35983
40041,1977,8.1006
40041,1978,7.69018
40041,1979,7.54452
40041,1980,5.50843
40041,1981,5.84359
40041,1982,5.53297
40041,1983,6.18709
40041,1984,6.50495
40041,1985,6.28665
40041,1986,5.54312
40041,1987,4.84696
40041,1988,4.46197
40041,1989,4.35327
40041,1990,4.30147
40041,1991,4.32842
40041,1992,4.96685
40041,1993,5.32937
40041,1994,5.5028
40041,1995,5.26709
40041,1996,4.91502
40041,1997,4.4926
40041,1998,4.04341
40041,1999,3.85914
40041,2000,3.64765
40041,2001,3.30829
40041,2002,3.79094
40041,2003,4.01723
40041,2004,4.2983
40041,2005,4.5131
40041,2006,4.0158
40041,2007,3.52162
40041,2008,3.13843
40041,2009,3.30252
40041,2010,3.37832
40041,2011,3.66744
40041,2012,3.59767
40041,2013,3.65395
19710,1970,32.86696
19710,1971,32.92271
19710,1972,31.66447
19710,1973,28.96153
19710,1974,27.85966
19710,1975,26.27547
19710,1976,25.31782
19710,1977,25.08775
19710,1978,26.21102
19710,1979,25.70358
19710,1980,24.67076
19710,1981,23.76775
19710,1982,23.45454
19710,1983,23.10337
19710,1984,22.80372
19710,1985,22.14298
19710,1986,21.3452
19710,1987,21.04994
19710,1988,20.4028
19710,1989,20.00421
19710,1990,19.79193
19710,1991,19.5684
19710,1992,19.92842
19710,1993,19.83317
19710,1994,19.72761
19710,1995,20.02577
19710,1996,20.15653
19710,1997,19.73463
19710,1998,18.66834
19710,1999,17.31532
19710,2000,16.34938
19710,2001,15.83924
19710,2002,15.24845
19710,2003,13.65687
19710,2004,12.7939
19710,2005,12.10383
19710,2006,11.53359
19710,2007,10.20046
19710,2008,9.99721
19710,2009,9.82979
19710,2010,9.5507
19710,2011,9.55602
19710,2012,9.54158
19710,2013,9.62551
40389,1970,33.24432
40389,1971,33.29613
40389,1972,32.0184
40389,1973,29.27068
40389,1974,28.14395
40389,1975,26.53007
40389,1976,25.55041
40389,1977,25.30908
40389,1978,26.43635
40389,1979,25.92066
40389,1980,24.88483
40389,1981,23.97055
40389,1982,23.6517
40389,1983,23.29783
40389,1984,22.99659
40389,1985,22.33061
40389,1986,21.52693
40389,1987,21.23041
40389,1988,20.57726
40389,1989,20.1752
40389,1990,19.9634
40389,1991,19.73194
40389,1992,20.09083
40389,1993,19.97288
40389,1994,19.85984
40389,1995,20.17049
40389,1996,20.32721
40389,1997,19.8914
40389,1998,18.80491
40389,1999,17.4437
40389,2000,16.46624
40389,2001,15.94777
40389,2002,15.34661
40389,2003,13.72814
40389,2004,12.86105
40389,2005,12.16088
40389,2006,11.58251
40389,2007,10.22526
40389,2008,10.01554
40389,2009,9.84273
40389,2010,9.56151
40389,2011,9.57091
40389,2012,9.56357
40389,2013,9.64673
40535,1970,42.95969
40535,1971,43.20138
40535,1972,41.12975
40535,1973,37.82718
40535,1974,37.99588
40535,1975,36.68613
40535,1976,36.21197
40535,1977,34.75231
40535,1978,36.90229
40535,1979,37.09319
40535,1980,35.51387
40535,1981,34.47558
40535,1982,33.97185
40535,1983,32.41976
40535,1984,31.34848
40535,1985,31.44143
40535,1986,30.14512
40535,1987,31.18765
40535,1988,28.89869
40535,1989,26.45248
40535,1990,25.49793
40535,1991,24.68665
40535,1992,23.69478
40535,1993,22.13711
40535,1994,21.02981
40535,1995,21.02848
40535,1996,20.99849
40535,1997,21.14985
40535,1998,22.04902
40535,1999,21.55096
40535,2000,19.8245
40535,2001,19.37029
40535,2002,18.33745
40535,2003,14.1258
40535,2004,11.57752
40535,2005,9.79877
40535,2006,8.33084
40535,2007,6.43547
40535,2008,6.13833
40535,2009,6.084
40535,2010,5.37172
40535,2011,5.79462
40535,2012,5.81703
40535,2013,5.89322
40371,1970,28.29378
40371,1971,28.60229
40371,1972,27.21525
40371,1973,23.93161
40371,1974,22.89634
40371,1975,21.11311
40371,1976,20.09798
40371,1977,20.35756
40371,1978,22.36135
40371,1979,22.39105
40371,1980,21.46821
40371,1981,20.75414
40371,1982,20.58768
40371,1983,20.21355
40371,1984,19.68124
40371,1985,18.51101
40371,1986,16.98346
40371,1987,16.23964
40371,1988,15.03454
40371,1989,14.42158
40371,1990,14.04393
40371,1991,14.02959
40371,1992,14.45699
40371,1993,14.49813
40371,1994,14.56841
40371,1995,15.07485
40371,1996,15.25196
40371,1997,15.36624
40371,1998,14.2014
40371,1999,12.56803
40371,2000,11.72009
40371,2001,11.38308
40371,2002,10.94119
40371,2003,9.05399
40371,2004,8.10707
40371,2005,7.54984
40371,2006,7.05136
40371,2007,5.6594
40371,2008,5.44363
40371,2009,5.2951
40371,2010,4.85571
40371,2011,5.04788
40371,2012,5.14679
40371,2013,5.31647
40350,1972,60.33199
40350,1973,59.25392
40350,1974,57.52529
40350,1975,56.01254
40350,1976,55.04128
40350,1977,52.74757
40350,1978,50.2825
40350,1979,47.1463
40350,1980,44.81297
40350,1981,42.66135
40350,1982,41.20791
40350,1983,40.8003
40350,1984,41.45545
40350,1985,42.69533
40350,1986,44.3938
40350,1987,45.47197
40350,1988,46.21577
40350,1989,45.5251
40350,1990,46.11043
40350,1991,45.08327
40350,1992,45.38486
40350,1993,44.91269
40350,1994,44.55314
40350,1995,43.85252
40350,1996,45.09841
40350,1997,42.4001
40350,1998,41.19914
40350,1999,40.40345
40350,2000,38.18284
40350,2001,36.33411
40350,2002,34.70595
40350,2003,32.27041
40350,2004,30.50867
40350,2005,28.18436
40350,2006,26.56455
40350,2007,23.78044
40350,2008,22.92273
40350,2009,22.37916
40350,2010,22.18764
40350,2011,21.27252
40350,2012,20.70762
40350,2013,20.45011
40373,1970,11.24749
40373,1971,11.20737
40373,1972,11.53391
40373,1973,12.01375
40373,1974,12.38664
40373,1975,10.78528
40373,1976,10.08701
40373,1977,9.20727
40373,1978,9.62422
40373,1979,9.96779
40373,1980,10.05914
40373,1981,11.36211
40373,1982,12.4805
40373,1983,13.14433
40373,1984,13.95604
40373,1985,13.9205
40373,1986,13.33469
40373,1987,12.81444
40373,1988,12.16964
40373,1989,11.51149
40373,1990,12.20228
40373,1991,12.68858
40373,1992,12.57244
40373,1993,11.89366
40373,1994,11.47389
40373,1995,11.52847
40373,1996,11.65844
40373,1997,11.62275
40373,1998,11.06624
40373,1999,12.36344
40373,2000,13.28763
40373,2001,14.99457
40373,2002,15.54291
40373,2003,16.73981
40373,2004,17.22199
40373,2005,17.33798
40373,2006,18.11524
40373,2007,17.27653
40373,2008,16.9362
40373,2009,13.95087
40373,2010,11.19557
40373,2011,8.5668
40373,2012,6.10135
40373,2013,6.22396
40327,1986,7.57682
40327,1987,3.84501
40327,1988,2.291
40327,1989,3.29053
40327,1990,2.94952
40327,1991,4.26749
40327,1992,6.76098
40327,1993,8.79795
40327,1994,10.62345
40327,1995,12.03878
40327,1996,12.64761
40327,1997,12.77568
40327,1998,8.66295
40327,1999,4.77308
40327,2000,4.3052
40327,2001,3.8806
40327,2002,3.40308
40327,2003,2.88098
40327,2004,3.20287
40327,2005,3.64027
40327,2006,4.49414
40327,2007,3.44825
40327,2008,3.32519
40327,2009,3.24164
40327,2010,3.3086
40327,2011,3.24122
40327,2012,3.22604
40327,2013,3.22476
40530,1993,6.87916
40530,1994,7.03746
40530,1995,8.23947
40530,1996,8.2138
40530,1997,8.34726
40530,1998,7.53795
40530,1999,7.24465
40530,2000,6.20603
40530,2001,4.27352
40530,2002,2.91619
40530,2003,3.3876
40530,2004,3.18701
40530,2005,5.26611
40530,2006,5.01196
40530,2007,4.57691
40530,2008,4.1021
40530,2009,4.41864
40530,2010,3.67627
40530,2011,3.64096
40530,2012,3.98432
40530,2013,3.90672
40322,1970,44.41721
40322,1971,44.34136
40322,1972,43.04094
40322,1973,42.05207
40322,1974,41.39921
