GHO,GBDCHILDCAUSES,PUBLISHSTATE,year,region,code,agegroup,SEX,MGHEREG,Display Value,Numeric,Low,High,Comments
MORT_300,CH5,PUBLISHED,2003,AMR,HTI,MONTHS1-59,BTSX,,0,0.03247,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,UNICEF_EAPRO,0,0.01994,,,
MORT_300,CH5,PUBLISHED,2013,WPR,SGP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,WPR,BRN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AMR,JAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,UNICEF_WCARO,0,0.01323,,,
MORT_300,CH5,PUBLISHED,2000,AMR,CRI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,WPR,MNG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,MDG_DEV,0,0.00197,,,
MORT_300,CH5,PUBLISHED,2000,AFR,CMR,MONTHS1-59,BTSX,,0,0.00695,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,REG7_EMR,0,0.0188,,,
MORT_300,CH5,PUBLISHED,2010,SEAR,MDV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,MDA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,MDG_SOA,0,0.02311,,,
MORT_300,CH5,PUBLISHED,2001,SEAR,BTN,MONTHS1-59,BTSX,,0,0.01733,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,WBINC_UMINC,0,0.01203,,,
MORT_300,CH5,PUBLISHED,2011,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,MDG_SSA,0,0.01533,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,REG6_AFR,0,0.01436,,,
MORT_300,CH5,PUBLISHED,2009,AFR,NER,MONTHS1-59,BTSX,,0,0.01688,,,
MORT_300,CH5,PUBLISHED,2005,EMR,LBY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,NAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,ZMB,MONTHS1-59,BTSX,,0,0.01142,,,
MORT_300,CH5,PUBLISHED,2013,EUR,MKD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AMR,HTI,MONTHS1-59,BTSX,,0,0.03013,,,
MORT_300,CH5,PUBLISHED,2007,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EUR,ISR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,SEAR,LKA,MONTHS1-59,BTSX,,0,0.01013,,,
MORT_300,CH5,PUBLISHED,2012,WPR,TON,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AFR,NGA,MONTHS1-59,BTSX,,0,0.01664,,,
MORT_300,CH5,PUBLISHED,2011,AMR,DOM,MONTHS1-59,BTSX,,0,0.02975,,,
MORT_300,CH5,PUBLISHED,2005,EMR,PAK,MONTHS1-59,BTSX,,0,0.01121,,,
MORT_300,CH5,PUBLISHED,2008,WPR,KOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,MDG_SEA,0,0.02368,,,
MORT_300,CH5,PUBLISHED,2013,AMR,GRD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,HUN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,SEAR,IND,MONTHS1-59,BTSX,,0,0.03206,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,UNICEF_CEECIS,0,0.0004,,,
MORT_300,CH5,PUBLISHED,2009,EMR,ARE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,UKR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,MRT,MONTHS1-59,BTSX,,0,0.0134,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,REG7_SEAR,0,0.02492,,,
MORT_300,CH5,PUBLISHED,2009,EUR,MLT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AMR,NIC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,LTU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EUR,FRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,WBDCP_SASIA,0,0.02418,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,UNICEF_MENA,0,0.01727,,,
MORT_300,CH5,PUBLISHED,2003,AMR,MEX,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AFR,ERI,MONTHS1-59,BTSX,,0,0.00285,,,
MORT_300,CH5,PUBLISHED,2001,EUR,NOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,WPR,TON,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EUR,SRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AMR,ARG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EMR,SYR,MONTHS1-59,BTSX,,0.1,0.09323,,,
MORT_300,CH5,PUBLISHED,2008,AFR,SEN,MONTHS1-59,BTSX,,0,0.00944,,,
MORT_300,CH5,PUBLISHED,2008,AFR,MWI,MONTHS1-59,BTSX,,0,0.00548,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,MDG_NAF,0,0.00622,,,
MORT_300,CH5,PUBLISHED,2008,AFR,BDI,MONTHS1-59,BTSX,,0,0.00425,,,
MORT_300,CH5,PUBLISHED,2010,WPR,PLW,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EUR,TJK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,MDG_WAS,0,0.02771,,,
MORT_300,CH5,PUBLISHED,2011,AMR,CHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,VUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,PRT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,TCD,MONTHS1-59,BTSX,,0,0.02484,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,MDG_SSA,0,0.01277,,,
MORT_300,CH5,PUBLISHED,2008,AMR,DMA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,WPR,AUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AMR,PAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AFR,ZAF,MONTHS1-59,BTSX,,0,0.02277,,,
MORT_300,CH5,PUBLISHED,2007,SEAR,BTN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,EUR,MNE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AMR,ATG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EMR,SAU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,BEN,MONTHS1-59,BTSX,,0,0.01214,,,
MORT_300,CH5,PUBLISHED,2012,AFR,CMR,MONTHS1-59,BTSX,,0,0.00874,,,
MORT_300,CH5,PUBLISHED,2004,WPR,WSM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EMR,YEM,MONTHS1-59,BTSX,,0,0.03203,,,
MORT_300,CH5,PUBLISHED,2010,AMR,GTM,MONTHS1-59,BTSX,,0,0.01153,,,
MORT_300,CH5,PUBLISHED,2000,EUR,FRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AMR,PER,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,WPR,CHN,MONTHS1-59,BTSX,,0,0.02329,,,
MORT_300,CH5,PUBLISHED,2002,EMR,ARE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AMR,KNA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EUR,CZE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AMR,LCA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AMR,ECU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EUR,HUN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EMR,OMN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AFR,GNQ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EMR,OMN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,UZB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AMR,NIC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,MLT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,AFR,COG,MONTHS1-59,BTSX,,0,0.01676,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,REG6_AMR,0,0.012,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,WBDCP_EURCASIA,0,0.00173,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,WBDCP_EAP,0,0.03754,,,
MORT_300,CH5,PUBLISHED,2004,AMR,CUB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,REG7_SEAR,0,0.0355,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,MDG_EAS,0,0.0223,,,
MORT_300,CH5,PUBLISHED,2006,AFR,LSO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,REG7_AHIGH,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EMR,LBN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AMR,VEN,MONTHS1-59,BTSX,,0,0.04215,,,
MORT_300,CH5,PUBLISHED,2002,WPR,AUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,WPR,NRU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,REG7_EUR,0,0.00028,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,MDG_LAC,0,0.00882,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,MDG_LAC,0,0.00707,,,
MORT_300,CH5,PUBLISHED,2013,AFR,LSO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,EUR,GEO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,EUR,SWE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,AFR,UGA,MONTHS1-59,BTSX,,0,0.01364,,,
MORT_300,CH5,PUBLISHED,2013,EMR,EGY,MONTHS1-59,BTSX,,0,0.00424,,,
MORT_300,CH5,PUBLISHED,2010,AFR,COM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,REG6_EUR,0,0.00041,,,
MORT_300,CH5,PUBLISHED,2001,AFR,GMB,MONTHS1-59,BTSX,,0,0.00701,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,REG6_SEAR,0,0.02848,,,
MORT_300,CH5,PUBLISHED,2005,WPR,SLB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EUR,DNK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,SEAR,LKA,MONTHS1-59,BTSX,,0,0.01133,,,
MORT_300,CH5,PUBLISHED,2010,AFR,DZA,MONTHS1-59,BTSX,,0,0.00761,,,
MORT_300,CH5,PUBLISHED,2007,WPR,KHM,MONTHS1-59,BTSX,,0,0.01399,,,
MORT_300,CH5,PUBLISHED,2012,EMR,KWT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,MDG_OCE,0,0.01958,,,
MORT_300,CH5,PUBLISHED,2008,EUR,GRC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EMR,OMN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,DEU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,KGZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,MDG_WAS,0,0.02764,,,
MORT_300,CH5,PUBLISHED,2004,AFR,ZWE,MONTHS1-59,BTSX,,0,0.02413,,,
MORT_300,CH5,PUBLISHED,2001,EUR,UZB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,MCO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EMR,MAR,MONTHS1-59,BTSX,,0,0.00278,,,
MORT_300,CH5,PUBLISHED,2004,AMR,TTO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,MDG_DEV,0,0,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,REG7_AHIGH,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AFR,ZWE,MONTHS1-59,BTSX,,0,0.01449,,,
MORT_300,CH5,PUBLISHED,2005,WPR,TUV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EUR,SVK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,WBDCP_SASIA,0,0.02002,,,
MORT_300,CH5,PUBLISHED,2011,EUR,ROU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EUR,SVN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,SEAR,MDV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EUR,IRL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,WPR,MHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,WBDCP_EURCASIA,0,0.00026,,,
MORT_300,CH5,PUBLISHED,2012,EUR,SVN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,REG6_EMR,0,0.01401,,,
MORT_300,CH5,PUBLISHED,2012,EUR,MKD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,AMR,PER,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EMR,YEM,MONTHS1-59,BTSX,,0,0.02722,,,
MORT_300,CH5,PUBLISHED,2008,AMR,SLV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,AUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,WPR,JPN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,AFR,CIV,MONTHS1-59,BTSX,,0,0.0157,,,
MORT_300,CH5,PUBLISHED,2001,AFR,LBR,MONTHS1-59,BTSX,,0,0.02446,,,
MORT_300,CH5,PUBLISHED,2000,EMR,IRQ,MONTHS1-59,BTSX,,0.1,0.05797,,,
MORT_300,CH5,PUBLISHED,2002,EUR,NOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,WORLD,0,0.01783,,,
MORT_300,CH5,PUBLISHED,2008,AMR,PRY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,SEAR,BGD,MONTHS1-59,BTSX,,0,0.01229,,,
MORT_300,CH5,PUBLISHED,2004,AFR,TCD,MONTHS1-59,BTSX,,0,0.02402,,,
MORT_300,CH5,PUBLISHED,2003,AFR,COM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,WPR,NIU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AMR,HND,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,ROU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,REG7_AMR,0,0.00827,,,
MORT_300,CH5,PUBLISHED,2004,EMR,SOM,MONTHS1-59,BTSX,,0,0.02764,,,
MORT_300,CH5,PUBLISHED,2000,EMR,OMN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EUR,DNK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,NER,MONTHS1-59,BTSX,,0,0.01411,,,
MORT_300,CH5,PUBLISHED,2012,WPR,VUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,MRT,MONTHS1-59,BTSX,,0,0.01484,,,
MORT_300,CH5,PUBLISHED,2000,SEAR,THA,MONTHS1-59,BTSX,,0,0.00832,,,
MORT_300,CH5,PUBLISHED,2007,EUR,LVA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AFR,SEN,MONTHS1-59,BTSX,,0,0.00586,,,
MORT_300,CH5,PUBLISHED,2001,EUR,GBR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,WBINC_UMINC,0,0.01739,,,
MORT_300,CH5,PUBLISHED,2011,EUR,ALB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,WPR,KHM,MONTHS1-59,BTSX,,0,0.01099,,,
MORT_300,CH5,PUBLISHED,2002,EUR,IRL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EUR,ITA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EMR,LBN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,WPR,MYS,MONTHS1-59,BTSX,,0,0.01347,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,MDG_OCE,0,0.02005,,,
MORT_300,CH5,PUBLISHED,2000,EUR,SVN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EUR,DEU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,UNICEF_ROSA,0,0.0268,,,
MORT_300,CH5,PUBLISHED,2010,EMR,SOM,MONTHS1-59,BTSX,,0,0.02724,,,
MORT_300,CH5,PUBLISHED,2010,AMR,JAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,WPR,TON,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,WPR,SLB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,REG7_EUR,0,0.00036,,,
MORT_300,CH5,PUBLISHED,2003,EUR,CYP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,WBDCP_SSA,0,0.01197,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,UNICEF_IND,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,MDG,MONTHS1-59,BTSX,,0,0.01474,,,
MORT_300,CH5,PUBLISHED,2006,SEAR,IDN,MONTHS1-59,BTSX,,0,0.03792,,,
MORT_300,CH5,PUBLISHED,2004,AMR,URY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,WPR,FSM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,REG7_SEAR,0,0.02709,,,
MORT_300,CH5,PUBLISHED,2004,WPR,LAO,MONTHS1-59,BTSX,,0,0.03969,,,
MORT_300,CH5,PUBLISHED,2001,AFR,AGO,MONTHS1-59,BTSX,,0,0.00985,,,
MORT_300,CH5,PUBLISHED,2006,EUR,ITA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,REG6_EMR,0,0.01336,,,
MORT_300,CH5,PUBLISHED,2011,AMR,COL,MONTHS1-59,BTSX,,0,0.00922,,,
MORT_300,CH5,PUBLISHED,2001,WPR,COK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EUR,GEO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,SGP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,SEAR,NPL,MONTHS1-59,BTSX,,0,0.03118,,,
MORT_300,CH5,PUBLISHED,2012,AFR,MDG,MONTHS1-59,BTSX,,0,0.01092,,,
MORT_300,CH5,PUBLISHED,2003,AMR,VEN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AFR,SLE,MONTHS1-59,BTSX,,0,0.01118,,,
MORT_300,CH5,PUBLISHED,2007,EUR,GBR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,AMR,VCT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,,,MONTHS1-59,BTSX,REG6_WPR,0,0.03486,,,
MORT_300,CH5,PUBLISHED,2013,AFR,SYC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,WPR,PNG,MONTHS1-59,BTSX,,0,0.02169,,,
MORT_300,CH5,PUBLISHED,2008,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AFR,DZA,MONTHS1-59,BTSX,,0,0.00866,,,
MORT_300,CH5,PUBLISHED,2000,SEAR,IDN,MONTHS1-59,BTSX,,0.1,0.0534,,,
MORT_300,CH5,PUBLISHED,2007,SEAR,TLS,MONTHS1-59,BTSX,,0.1,0.05786,,,
MORT_300,CH5,PUBLISHED,2009,AFR,COG,MONTHS1-59,BTSX,,0,0.01699,,,
MORT_300,CH5,PUBLISHED,2010,AFR,NER,MONTHS1-59,BTSX,,0,0.01696,,,
MORT_300,CH5,PUBLISHED,2000,EUR,MKD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AMR,SUR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,EMR,SAU,MONTHS1-59,BTSX,,0,0.00315,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,REG7_EMR,0,0.01417,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,UNICEF_TACRO,0,0.00725,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,MDG_CCA,0,0,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,REG7_WPR,0,0.03055,,,
MORT_300,CH5,PUBLISHED,2007,EUR,POL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,WPR,SGP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EMR,EGY,MONTHS1-59,BTSX,,0,0.00559,,,
MORT_300,CH5,PUBLISHED,2006,WPR,PHL,MONTHS1-59,BTSX,,0,0.02149,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,WBINC_LOINC,0,0.01302,,,
MORT_300,CH5,PUBLISHED,2006,EUR,ALB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,UNICEF_IND,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AMR,CRI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EUR,EST,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EUR,ITA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EUR,KAZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,BWA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,WBDCP_HIINCOME,0,0.00224,,,
MORT_300,CH5,PUBLISHED,2008,WPR,FJI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AFR,ZMB,MONTHS1-59,BTSX,,0,0.01096,,,
MORT_300,CH5,PUBLISHED,2001,EUR,BEL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,WPR,TON,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,AND,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AFR,KEN,MONTHS1-59,BTSX,,0,0.0122,,,
MORT_300,CH5,PUBLISHED,2003,EUR,TKM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,EMR,BHR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AMR,BRA,MONTHS1-59,BTSX,,0,0.00949,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,WBINC_HIINC,0,0,,,
