year,country,AGEGROUP,SEX,Display Value
2000,TON,AGE1-4,FMLE,0.002
2013,,AGE100PLUS,MLE,1
2013,DZA,AGE95-99,MLE,0.907777
1990,MNE,AGE75-79,FMLE,0.170544
2013,PLW,AGE15-19,FMLE,0.002437
1990,GHA,AGE30-34,MLE,0.026998
2012,ZMB,AGE35-39,MLE,0.060086
2000,AUS,AGE40-44,MLE,0.009385
2000,URY,AGE55-59,MLE,0.069198
1990,IRN,AGE80-84,MLE,0.539537
2000,BHS,AGE35-39,FMLE,0.01946
2000,PER,AGELT1,FMLE,0.027301
2000,UKR,AGE95-99,MLE,0.882959
1990,ESP,AGE100PLUS,FMLE,1
2013,POL,AGE50-54,MLE,0.04918
2012,TZA,AGE65-69,FMLE,0.123635
2000,IRN,AGE45-49,FMLE,0.018
2013,KEN,AGE65-69,FMLE,0.120958
2013,SYC,AGE35-39,MLE,0.01234
1990,PER,AGE5-9,MLE,0.004054
2013,COG,AGE70-74,MLE,0.234996
2000,MUS,AGE10-14,MLE,0.002113
2013,CIV,AGE45-49,MLE,0.076986
1990,AUT,AGELT1,MLE,0.008891
2000,ECU,AGE1-4,MLE,0.00661
2012,USA,AGE5-9,FMLE,0.000544
2012,MDA,AGE40-44,MLE,0.031119
1990,CRI,AGE45-49,MLE,0.019228
2000,,AGE30-34,BTSX,0.038489
1990,KNA,AGE35-39,MLE,0.034
2012,MNE,AGE65-69,MLE,0.13436
2012,GTM,AGE95-99,MLE,0.791176
2013,POL,AGE35-39,FMLE,0.003462
2012,TJK,AGE60-64,FMLE,0.085145
1990,COK,AGE1-4,FMLE,0.004245
2012,ZMB,AGE90-94,FMLE,0.748885
2012,PER,AGE15-19,MLE,0.003743
1990,BFA,AGE85-89,MLE,0.810888
2000,BRA,AGE5-9,MLE,0.002108
2013,RUS,AGE75-79,MLE,0.415279
2013,OMN,AGE10-14,FMLE,0.001123
2012,QAT,AGE85-89,MLE,0.41926
1990,DEU,AGE25-29,MLE,0.005648
2012,EST,AGE70-74,FMLE,0.088088
2013,SYR,AGE15-19,FMLE,0.001711
2012,LKA,AGE35-39,MLE,0.013433
2000,SGP,AGE85-89,MLE,0.519961
2000,NPL,AGE55-59,MLE,0.087831
2000,KIR,AGE85-89,FMLE,0.665144
1990,SVK,AGE85-89,MLE,0.672047
2013,CHE,AGE15-19,MLE,0.001786
2000,CIV,AGE55-59,FMLE,0.101669
2000,GMB,AGE90-94,MLE,0.84949
1990,MRT,AGE45-49,MLE,0.0413
2000,NRU,AGE35-39,FMLE,0.003
2013,ATG,AGE65-69,MLE,0.113401
1990,SUR,AGE30-34,MLE,0.013406
2000,POL,AGE25-29,FMLE,0.001887
2012,NIU,AGE95-99,FMLE,0.856861
2013,PHL,AGE70-74,MLE,0.271887
2000,CIV,AGE35-39,MLE,0.087185
1990,MUS,AGE25-29,FMLE,0.004062
1990,TGO,AGELT1,MLE,0.096504
1990,BRB,AGE70-74,FMLE,0.124933
2000,OMN,AGE95-99,MLE,0.853123
2000,FRA,AGE30-34,MLE,0.006398
2012,AGO,AGE70-74,MLE,0.280617
1990,QAT,AGE15-19,FMLE,0.00171
2013,BRN,AGE55-59,MLE,0.035379
1990,TGO,AGE85-89,FMLE,0.729211
2012,PRT,AGE60-64,MLE,0.055367
2013,UZB,AGELT1,MLE,0.038101
2013,AUS,AGE70-74,FMLE,0.063772
2000,,AGE15-19,MLE,0.00787
1990,NIU,AGE45-49,MLE,0.034
2000,GBR,AGE10-14,FMLE,0.00054
2000,MDA,AGE55-59,FMLE,0.064395
1990,ALB,AGELT1,MLE,0.04
2013,ARE,AGE20-24,MLE,0.003827
2013,CPV,AGE20-24,FMLE,0.002099
2000,IRQ,AGE35-39,FMLE,0.007
2013,AFG,AGE35-39,FMLE,0.022037
2000,JPN,AGE10-14,MLE,0.00074
2000,NPL,AGE65-69,FMLE,0.154583
2013,MLT,AGE40-44,FMLE,0.002508
1990,POL,AGE25-29,FMLE,0.002
2000,CIV,AGE1-4,MLE,0.053502
2012,ROU,AGE5-9,FMLE,0.001096
2012,SSD,AGE5-9,MLE,0.026033
1990,SAU,AGE1-4,MLE,0.010104
1990,SVN,AGE30-34,FMLE,0.002926
1990,TGO,AGE30-34,MLE,0.026601
2012,PAN,AGE65-69,FMLE,0.054235
2013,PAK,AGE95-99,FMLE,0.89912
2000,SVN,AGE60-64,MLE,0.092351
2013,,AGE65-69,FMLE,0.076916
2000,URY,AGE55-59,FMLE,0.032
2012,TZA,AGE30-34,FMLE,0.034252
1990,SEN,AGE65-69,FMLE,0.153
1990,CPV,AGE50-54,FMLE,0.036523
1990,MDG,AGE20-24,MLE,0.03139
2012,YEM,AGE45-49,MLE,0.040549
2013,WSM,AGE40-44,FMLE,0.009212
2012,,AGE95-99,FMLE,0.747465
1990,AFG,AGE100PLUS,FMLE,1
2013,BRA,AGE95-99,MLE,0.633304
1990,BHR,AGE30-34,FMLE,0.00269
2000,OMN,AGE60-64,MLE,0.090722
2000,MMR,AGE25-29,FMLE,0.014212
2000,POL,AGE85-89,MLE,0.599792
2000,KWT,AGE85-89,FMLE,0.699818
2000,ARG,AGE50-54,MLE,0.043074
2013,BEL,AGE40-44,FMLE,0.005279
1990,IRL,AGE50-54,FMLE,0.019058
2013,DMA,AGE90-94,FMLE,0.571959
2013,GMB,AGE20-24,MLE,0.021858
1990,NIC,AGE30-34,MLE,0.013178
2000,SLE,AGE50-54,FMLE,0.10275
2013,GIN,AGE35-39,FMLE,0.029926
2013,COM,AGE40-44,MLE,0.032103
1990,SEN,AGE55-59,MLE,0.086054
1990,MHL,AGE15-19,MLE,0.011
2012,PAN,AGE45-49,MLE,0.019853
2013,BRN,AGELT1,FMLE,0.00584
2000,ATG,AGE30-34,FMLE,0.007079
2013,HTI,AGE80-84,MLE,0.538778
2000,PLW,AGE65-69,MLE,0.172808
1990,CAN,AGE30-34,FMLE,0.003101
2012,KGZ,AGE5-9,MLE,0.001643
2013,UZB,AGE15-19,FMLE,0.001815
1990,URY,AGE20-24,MLE,0.006
2013,SWE,AGE95-99,FMLE,0.805915
2013,UZB,AGE50-54,FMLE,0.029192
2013,TJK,AGE20-24,FMLE,0.003122
2000,,AGE1-4,MLE,0.021485
2013,YEM,AGE35-39,FMLE,0.019307
2000,FRA,AGE85-89,FMLE,0.402436
2000,WSM,AGE10-14,MLE,0.002796
2000,SSD,AGE35-39,MLE,0.051516
2013,,AGE25-29,BTSX,0.003612
2012,NAM,AGE10-14,FMLE,0.00468
1990,QAT,AGE50-54,FMLE,0.020047
2000,LTU,AGE30-34,MLE,0.019
1990,SSD,AGE10-14,MLE,0.027
2012,MDV,AGE75-79,MLE,0.300285
2012,GHA,AGE5-9,MLE,0.017023
2013,GIN,AGE95-99,MLE,0.879343
2013,DOM,AGE15-19,FMLE,0.003218
1990,FIN,AGELT1,FMLE,0.0049
1990,MEX,AGE45-49,FMLE,0.018231
2012,IRQ,AGE95-99,MLE,0.910087
2013,TCD,AGE40-44,MLE,0.063268
1990,BHR,AGE55-59,MLE,0.046342
2012,SYR,AGE90-94,FMLE,0.708877
2000,AUT,AGE80-84,MLE,0.391154
2013,,AGE5-9,FMLE,0.008303
2000,URY,AGELT1,FMLE,0.012301
2000,NIU,AGE60-64,FMLE,0.058
2012,TGO,AGE85-89,MLE,0.733001
2000,URY,AGE30-34,FMLE,0.003747
2013,HRV,AGE90-94,FMLE,0.598313
2012,JPN,AGE70-74,FMLE,0.044945
1990,DZA,AGE1-4,MLE,0.008694
2000,SEN,AGE25-29,MLE,0.019445
2013,NIU,AGE20-24,FMLE,0.00261
1990,,AGE100PLUS,FMLE,1
2000,NPL,AGE10-14,MLE,0.006484
2012,MUS,AGE60-64,MLE,0.109267
1990,JOR,AGE55-59,MLE,0.066165
2012,ARG,AGE45-49,MLE,0.02068
2012,DOM,AGE10-14,FMLE,0.001606
2000,OMN,AGE80-84,FMLE,0.38117
2013,UZB,AGE75-79,MLE,0.378676
2013,KWT,AGE15-19,FMLE,0.001099
1990,,AGE15-19,FMLE,0.004098
2013,MYS,AGE50-54,FMLE,0.021343
2013,,AGE45-49,MLE,0.037013
2000,ATG,AGE10-14,MLE,0.001979
2000,BLZ,AGE75-79,FMLE,0.212
2013,ARG,AGE70-74,FMLE,0.100025
2013,SWE,AGE40-44,MLE,0.005475
1990,KHM,AGE55-59,MLE,0.102951
2012,LTU,AGE45-49,MLE,0.044559
2000,MNG,AGE80-84,FMLE,0.57856
2000,CAF,AGE30-34,MLE,0.071158
2013,LSO,AGE75-79,FMLE,0.356208
2012,PRT,AGE70-74,FMLE,0.067599
1990,KHM,AGE90-94,MLE,0.731829
2012,NIC,AGE5-9,MLE,0.001692
2013,PAK,AGE15-19,FMLE,0.004906
2012,PRT,AGE35-39,FMLE,0.003534
2013,PAK,AGE50-54,FMLE,0.035312
2000,VUT,AGE85-89,MLE,0.700787
2012,,AGE45-49,MLE,0.022946
2012,KGZ,AGE60-64,FMLE,0.072873
1990,KGZ,AGE90-94,MLE,0.643
2012,CZE,AGE40-44,FMLE,0.005017
2013,BRN,AGE75-79,FMLE,0.200041
2000,HTI,AGE10-14,FMLE,0.013998
2000,FIN,AGE25-29,MLE,0.005745
2013,,AGE20-24,FMLE,0.008653
2013,BEL,AGE20-24,MLE,0.003542
2013,MWI,AGE35-39,MLE,0.055961
2013,,AGE65-69,BTSX,0.153853
2012,MUS,AGE95-99,MLE,0.827977
2000,UZB,AGE85-89,FMLE,0.524401
2013,MKD,AGE70-74,FMLE,0.149982
2000,JOR,AGE80-84,FMLE,0.456259
1990,KGZ,AGE50-54,FMLE,0.035579
2012,JOR,AGE40-44,FMLE,0.009355
2013,NIU,AGE1-4,MLE,0
1990,,AGE50-54,BTSX,0.034861
1990,,AGE30-34,MLE,0.014402
2013,BWA,AGE35-39,MLE,0.038805
2012,MDV,AGE95-99,FMLE,0.736149
2000,,AGE90-94,MLE,0.775026
2000,KGZ,AGE80-84,MLE,0.510713
1990,CYP,AGE85-89,MLE,0.622178
2012,GIN,AGE10-14,MLE,0.013322
2000,MYS,AGE30-34,MLE,0.011809
2000,UZB,AGE40-44,MLE,0.026
2013,ARG,AGE15-19,MLE,0.005022
2000,SWE,AGE65-69,MLE,0.088484
2000,JOR,AGE25-29,MLE,0.005803
2013,SWE,AGE15-19,FMLE,0.000908
2013,AUS,AGE95-99,MLE,0.764257
2012,,AGE55-59,FMLE,0.05083
1990,GHA,AGE75-79,MLE,0.371275
2013,JOR,AGE70-74,MLE,0.210947
2013,AZE,AGE70-74,FMLE,0.172544
2013,,AGE55-59,BTSX,0.036118
1990,KHM,AGE20-24,MLE,0.035281
2012,LTU,AGE10-14,MLE,0.001311
1990,GIN,AGE55-59,FMLE,0.079634
2000,BRN,AGE30-34,FMLE,0.002457
2013,SLE,AGE15-19,FMLE,0.03537
1990,POL,AGE15-19,MLE,0.005
2013,LSO,AGE20-24,MLE,0.020625
1990,TUN,AGE75-79,MLE,0.34514
1990,KHM,AGELT1,FMLE,0.07661
2000,CAF,AGE5-9,FMLE,0.040309
2012,ROU,AGE20-24,MLE,0.004629
2012,PRT,AGE95-99,MLE,0.797723
1990,DMA,AGE55-59,MLE,0.066006
2013,PAK,AGE40-44,MLE,0.0203
2013,HND,AGE75-79,MLE,0.220807
2000,COK,AGE70-74,MLE,0.235
2000,TTO,AGE60-64,FMLE,0.081584
2000,MYS,AGE65-69,MLE,0.174683
2000,SLE,AGELT1,MLE,0.152603
2000,ARG,AGE25-29,FMLE,0.003297
2013,SWE,AGE50-54,FMLE,0.010201
2000,AZE,AGE85-89,MLE,0.607339
2000,FRA,AGE5-9,FMLE,0.000543
2013,AZE,AGE35-39,FMLE,0.004284
1990,NIC,AGE85-89,FMLE,0.388877
2012,CYP,AGE60-64,MLE,0.041583
2000,,AGE75-79,FMLE,0.318122
1990,POL,AGE20-24,FMLE,0.002
2013,URY,AGELT1,FMLE,0.00512
2012,MWI,AGE40-44,FMLE,0.060571
2013,BRB,AGE75-79,FMLE,0.154083
2012,MMR,AGE10-14,MLE,0.005462
2000,,AGE50-54,BTSX,0.052606
1990,ROU,AGE30-34,FMLE,0.005452
2012,BHS,AGE30-34,FMLE,0.010144
2013,BTN,AGE60-64,FMLE,0.095421
2000,RUS,AGE75-79,MLE,0.393
1990,AFG,AGE90-94,FMLE,0.833038
2000,SVN,AGE50-54,MLE,0.039294
2013,AUS,AGE95-99,FMLE,0.732054
2012,PNG,AGE30-34,MLE,0.017868
1990,,AGE85-89,MLE,0.543842
2012,BFA,AGE25-29,FMLE,0.022635
2000,GMB,AGE45-49,MLE,0.04971
1990,MRT,AGE70-74,MLE,0.285701
2000,MNG,AGE25-29,FMLE,0.007551
2000,,AGE80-84,MLE,0.376391
2013,BDI,AGE10-14,FMLE,0.01657
2013,DMA,AGE60-64,MLE,0.083967
2000,KEN,AGE70-74,MLE,0.23927
2000,ECU,AGE80-84,FMLE,0.294244
2012,TUN,AGE30-34,MLE,0.00707
1990,POL,AGE10-14,MLE,0.002
1990,AUT,AGE75-79,FMLE,0.199045
2000,URY,AGE1-4,MLE,0.002355
1990,VNM,AGE20-24,MLE,0.009197
2000,,AGE60-64,BTSX,0.087629
2000,OMN,AGE25-29,FMLE,0.004421
2000,CAF,AGE40-44,FMLE,0.096438
1990,ETH,AGE65-69,FMLE,0.187012
2000,KAZ,AGELT1,FMLE,0.032305
1990,MNE,AGE20-24,FMLE,0.002306
2000,BLZ,AGE65-69,FMLE,0.085
1990,COD,AGE75-79,MLE,0.434649
2012,IRN,AGE80-84,MLE,0.438353
1990,NIU,AGE40-44,FMLE,0.012344
2000,VEN,AGE25-29,MLE,0.016784
2012,GHA,AGE30-34,MLE,0.022049
2000,MDG,AGE95-99,MLE,0.865085
2013,UGA,AGE30-34,FMLE,0.033947
1990,VCT,AGE15-19,MLE,0.005839
2012,SRB,AGE90-94,FMLE,0.733034
2013,CZE,AGE80-84,FMLE,0.297717
1990,TJK,AGE65-69,MLE,0.16756
2000,DNK,AGE45-49,FMLE,0.012477
1990,TKM,AGE25-29,MLE,0.013032
1990,LAO,AGE70-74,MLE,0.314343
2000,KWT,AGE40-44,FMLE,0.004771
2012,PRT,AGE50-54,MLE,0.027634
2000,GUY,AGE50-54,MLE,0.066469
2000,FRA,AGE20-24,MLE,0.005183
2000,GEO,AGE95-99,FMLE,0.847465
2013,COG,AGE80-84,FMLE,0.49892
2000,YEM,AGE35-39,MLE,0.024
2012,KGZ,AGE5-9,FMLE,0.001578
2013,IDN,AGE10-14,MLE,0.002968
2000,KOR,AGE60-64,MLE,0.089822
2013,MWI,AGE25-29,MLE,0.021364
1990,PRK,AGE65-69,FMLE,0.094824
2012,NZL,AGE5-9,MLE,0.000378
2000,VUT,AGE30-34,MLE,0.011417
1990,NIU,AGE95-99,FMLE,0.887
2012,MWI,AGE30-34,FMLE,0.039892
2000,GTM,AGE100PLUS,FMLE,1
1990,BRN,AGE40-44,MLE,0.012549
2000,ZMB,AGE90-94,FMLE,0.793
2012,KAZ,AGE60-64,MLE,0.177363
1990,KHM,AGE45-49,MLE,0.061415
2013,NZL,AGE65-69,FMLE,0.044366
2013,,AGE70-74,MLE,0.260081
2000,SWZ,AGE45-49,MLE,0.068804
2013,FJI,AGE70-74,MLE,0.279602
1990,YEM,AGE30-34,FMLE,0.021
2013,AGO,AGE50-54,FMLE,0.059764
2000,ATG,AGE80-84,MLE,0.331269
2012,GNQ,AGE1-4,FMLE,0.030585
2012,TKM,AGE80-84,MLE,0.448698
2000,TUR,AGE20-24,FMLE,0.005152
2012,ESP,AGE1-4,MLE,0.000703
2000,TTO,AGE50-54,FMLE,0.033165
2000,KEN,AGE10-14,FMLE,0.010165
2012,LKA,AGE25-29,MLE,0.009448
2012,SSD,AGE85-89,FMLE,0.69155
2000,LUX,AGE80-84,MLE,0.388307
1990,MCO,AGE50-54,MLE,0.032211
2013,MYS,AGE40-44,FMLE,0.007581
2000,SWE,AGELT1,FMLE,0.003014
2000,CAF,AGE55-59,MLE,0.123497
2013,SOM,AGE15-19,MLE,0.017897
2000,VUT,AGE85-89,FMLE,0.660459
2012,GNQ,AGE60-64,MLE,0.125016
2012,ISL,AGE90-94,FMLE,0.669627
2012,BTN,AGE55-59,FMLE,0.068784
2013,TZA,AGE85-89,MLE,0.693049
2000,MDA,AGE45-49,FMLE,0.023426
1990,PAK,AGE35-39,FMLE,0.016791
2000,ESP,AGELT1,MLE,0.005903
2012,GAB,AGE80-84,FMLE,0.467755
1990,SEN,AGE20-24,FMLE,0.015902
2000,BIH,AGE40-44,FMLE,0.005559
2013,ISR,AGE90-94,MLE,0.613829
2012,NPL,AGE50-54,MLE,0.045861
1990,NIU,AGE100PLUS,MLE,1
2013,,AGE30-34,BTSX,0.021374
1990,BRB,AGE75-79,MLE,0.251741
2013,TLS,AGE90-94,FMLE,0.799722
1990,VCT,AGE70-74,FMLE,0.158469
2013,JOR,AGE95-99,MLE,0.901049
2000,ARG,AGE15-19,FMLE,0.002057
2013,HND,AGE65-69,MLE,0.100436
1990,THA,AGE15-19,MLE,0.008877
2013,GHA,AGE80-84,MLE,0.520373
2000,YEM,AGE95-99,FMLE,0.891043
2000,AZE,AGE25-29,FMLE,0.005
2012,BLR,AGE5-9,FMLE,0.000794
2013,MLT,AGE10-14,MLE,0.000651
2013,,AGE50-54,BTSX,0.036324
2013,AZE,AGE25-29,FMLE,0.002869
1990,JPN,AGE95-99,FMLE,0.792496
2000,OMN,AGE15-19,MLE,0.006784
2000,DZA,AGE40-44,MLE,0.017621
2013,NAM,AGE85-89,FMLE,0.538856
2000,LBR,AGE75-79,MLE,0.444762
2000,MLI,AGE100PLUS,MLE,1
2013,CHL,AGE30-34,MLE,0.00622
2013,CHE,AGE60-64,FMLE,0.023389
2012,LAO,AGE1-4,MLE,0.019825
2013,BRA,AGE5-9,MLE,0.00124
2012,LBY,AGE55-59,FMLE,0.02889
2012,SYR,AGE25-29,MLE,0.049438
2012,TKM,AGE20-24,FMLE,0.007608
2013,DEU,AGE85-89,FMLE,0.419856
1990,LVA,AGE100PLUS,FMLE,1
1990,AZE,AGE50-54,MLE,0.073
2000,HND,AGE55-59,MLE,0.055404
1990,PRY,AGE10-14,MLE,0.001868
2013,IND,AGE15-19,MLE,0.006497
2013,NLD,AGE30-34,MLE,0.002578
2000,NIU,AGELT1,MLE,0
1990,KGZ,AGE75-79,FMLE,0.279933
2013,ARG,AGE5-9,MLE,0.001127
2000,ISR,AGE45-49,MLE,0.015066
1990,BLZ,AGE50-54,MLE,0.038399
2013,UZB,AGE40-44,FMLE,0.011335
1990,VUT,AGE25-29,MLE,0.014745
2000,CAF,AGELT1,FMLE,0.100103
1990,GBR,AGE100PLUS,MLE,1
1990,CYP,AGE75-79,MLE,0.307921
2013,SMR,AGE90-94,FMLE,0.724038
2012,NIC,AGELT1,MLE,0.022895
1990,LBY,AGE10-14,FMLE,0.002535
2013,SDN,AGE65-69,FMLE,0.133379
2000,MYS,AGE30-34,FMLE,0.004084
2000,ZMB,AGE85-89,FMLE,0.664
2013,,AGE35-39,BTSX,0.01742
1990,MWI,AGE20-24,FMLE,0.026306
2013,LUX,AGE90-94,MLE,0.616048
2013,SEN,AGE60-64,MLE,0.116711
2013,ECU,AGE90-94,FMLE,0.647696
1990,PRK,AGE10-14,MLE,0.003037
2013,MKD,AGE60-64,FMLE,0.04742
1990,STP,AGE45-49,FMLE,0.030282
2000,,AGE100PLUS,FMLE,1
1990,LVA,AGE45-49,MLE,0.055878
2000,MNG,AGE85-89,MLE,0.799842
2000,BRB,AGE1-4,MLE,0.001515
2000,SEN,AGE15-19,MLE,0.012806
2012,USA,AGE55-59,MLE,0.043108
2013,AUS,AGE40-44,MLE,0.007869
1990,CMR,AGE70-74,MLE,0.276254
2013,ZWE,AGE55-59,FMLE,0.054412
1990,,AGE45-49,FMLE,0.017215
2013,BRA,AGE60-64,FMLE,0.050711
2000,EGY,AGE25-29,MLE,0.008576
2012,MNE,AGE75-79,FMLE,0.230967
2000,SVK,AGE100PLUS,FMLE,1
1990,GEO,AGE45-49,FMLE,0.012302
2000,COM,AGE20-24,MLE,0.019982
2012,MUS,AGE25-29,FMLE,0.002512
2013,NER,AGE35-39,MLE,0.021681
1990,AGO,AGE1-4,MLE,0.101
2012,PRK,AGE55-59,MLE,0.076518
2000,STP,AGE40-44,MLE,0.028752
2012,TGO,AGE5-9,FMLE,0.023029
1990,MEX,AGE35-39,FMLE,0.009109
1990,FIN,AGE20-24,FMLE,0.002657
2013,NER,AGE90-94,FMLE,0.876541
2012,PRT,AGE60-64,FMLE,0.023053
2000,,AGE10-14,BTSX,0.002117
2013,ERI,AGE65-69,FMLE,0.158923
2013,SMR,AGE35-39,MLE,0.00136
2013,SVN,AGE35-39,FMLE,0.002322
2000,SLB,AGE45-49,MLE,0.040106
1990,BIH,AGE50-54,MLE,0.046835
2000,TTO,AGELT1,MLE,0.027063
2000,HND,AGELT1,FMLE,0.027202
2000,AZE,AGE30-34,MLE,0.011136
1990,TCD,AGE70-74,FMLE,0.300738
2012,KGZ,AGE65-69,MLE,0.181919
2012,KGZ,AGELT1,MLE,0.026299
1990,KGZ,AGE85-89,MLE,0.552
2012,COM,AGE25-29,MLE,0.017562
2000,UGA,AGE45-49,MLE,0.136771
2012,NRU,AGE55-59,FMLE,0.016985
2012,,AGE15-19,FMLE,0.00169
2013,PER,AGE55-59,MLE,0.031956
1990,LBN,AGE40-44,FMLE,0.015425
2000,GHA,AGE70-74,MLE,0.243427
1990,UGA,AGELT1,MLE,0.114602
2000,MLT,AGE55-59,FMLE,0.020177
2012,QAT,AGELT1,MLE,0.006735
1990,TUN,AGE75-79,FMLE,0.349248
1990,CZE,AGE45-49,MLE,0.038472
2013,MDG,AGE80-84,FMLE,0.471487
2000,PER,AGE1-4,MLE,0.009923
2012,BGR,AGE90-94,MLE,0.754314
2012,CPV,AGE85-89,FMLE,0.525956
2000,NIU,AGE1-4,FMLE,0
1990,PLW,AGE95-99,MLE,0.915784
2013,SLE,AGE5-9,FMLE,0.046199
2013,AZE,AGE40-44,MLE,0.01617
2013,LTU,AGE85-89,MLE,0.567294
2013,,AGE20-24,BTSX,0.007565
2000,TKM,AGE5-9,FMLE,0.004
2012,HUN,AGE80-84,FMLE,0.325901
1990,GNB,AGE10-14,MLE,0.013529
2000,TUN,AGE70-74,MLE,0.191568
1990,ISR,AGELT1,MLE,0.010309
1990,PRT,AGE40-44,MLE,0.017087
2000,BTN,AGE15-19,FMLE,0.014885
2012,NIU,AGE30-34,MLE,0.007665
1990,,AGE45-49,BTSX,0.025001
2000,GIN,AGE50-54,FMLE,0.062343
2012,BRN,AGE25-29,FMLE,0.001349
1990,PNG,AGE75-79,FMLE,0.38891
1990,,AGE25-29,MLE,0.009971
1990,JOR,AGE50-54,MLE,0.041
2013,ARG,AGE85-89,MLE,0.511934
2013,FRA,AGE5-9,FMLE,0.000334
2013,VUT,AGE40-44,MLE,0.014205
2013,ALB,AGE90-94,MLE,0.800139
2012,TCD,AGE45-49,FMLE,0.064507
1990,LBN,AGE5-9,FMLE,0.004065
2012,IRL,AGE65-69,MLE,0.07293
2012,QAT,AGE30-34,MLE,0.003407
2000,PAK,AGE20-24,MLE,0.008524
2013,SEN,AGE80-84,FMLE,0.566805
2012,MDV,AGE85-89,FMLE,0.454024
2012,CPV,AGE50-54,FMLE,0.015986
2000,GIN,AGELT1,MLE,0.110904
1990,MWI,AGE100PLUS,FMLE,1
2012,USA,AGE20-24,MLE,0.006622
2000,UGA,AGE20-24,FMLE,0.024337
2000,CUB,AGE65-69,FMLE,0.074346
1990,BGD,AGE40-44,FMLE,0.026502
1990,CHN,AGE10-14,MLE,0.003399
2000,,AGELT1,MLE,0.056125
2013,SVN,AGE95-99,MLE,0.766867
2013,CAF,AGE65-69,MLE,0.188091
2013,MMR,AGE95-99,FMLE,0.89112
2013,ECU,AGE35-39,MLE,0.013519
2000,,AGE80-84,FMLE,0.396403
2000,PRK,AGE25-29,FMLE,0.010125
1990,BHR,AGE65-69,FMLE,0.121263
2000,CHN,AGE45-49,MLE,0.022
2013,ARG,AGE25-29,FMLE,0.002767
1990,NIC,AGE40-44,FMLE,0.014019
1990,TUN,AGE5-9,FMLE,0.003641
1990,CHL,AGE95-99,MLE,0.82
2000,JOR,AGE50-54,MLE,0.03583
2013,AZE,AGE95-99,FMLE,0.844991
2012,IRL,AGE30-34,MLE,0.004128
2013,LUX,AGE30-34,FMLE,0.001871
2012,MNE,AGELT1,FMLE,0.005073
1990,LBR,AGE90-94,FMLE,0.881341
2000,DJI,AGE20-24,MLE,0.018832
1990,CYP,AGE95-99,FMLE,0.932142
2012,ARE,AGE85-89,MLE,0.563436
2012,BGR,AGE20-24,MLE,0.004529
1990,LSO,AGE75-79,MLE,0.396213
2013,FIN,AGE60-64,MLE,0.059719
2000,,AGE60-64,FMLE,0.081001
2012,STP,AGE1-4,MLE,0.016267
2000,GIN,AGE15-19,FMLE,0.020197
1990,CHL,AGE15-19,MLE,0.004659
1990,DMA,AGE45-49,MLE,0.024216
1990,URY,AGE95-99,FMLE,0.799175
2012,,AGE90-94,FMLE,0.570747
1990,HUN,AGE90-94,FMLE,0.766
1990,GMB,AGE60-64,FMLE,0.109111
2000,IRL,AGE1-4,FMLE,0.001088
2000,BTN,AGE75-79,MLE,0.311778
2013,KOR,AGE10-14,FMLE,0.00053
1990,GBR,AGE40-44,FMLE,0.006769
1990,NIC,AGE5-9,FMLE,0.003935
2013,ALB,AGE30-34,FMLE,0.003614
2012,MNE,AGE90-94,MLE,0.657969
2000,TZA,AGE40-44,MLE,0.077726
2012,WSM,AGE85-89,MLE,0.614558
2000,ZMB,AGE95-99,MLE,0.92
2000,NAM,AGE40-44,FMLE,0.070801
1990,TUN,AGE100PLUS,MLE,1
1990,MWI,AGE10-14,MLE,0.010044
2013,RUS,AGE65-69,MLE,0.233298
2012,KHM,AGELT1,FMLE,0.0297
2012,,AGE70-74,BTSX,0.229815
2000,ARG,AGE50-54,FMLE,0.02182
2000,MYS,AGE20-24,MLE,0.008745
2012,,AGE50-54,MLE,0.054348
2000,QAT,AGE1-4,FMLE,0.001489
2013,SWE,AGE5-9,FMLE,0.00034
2000,TUN,AGE70-74,MLE,0.192
1990,ROU,AGE10-14,MLE,0.002902
1990,TGO,AGE5-9,FMLE,0.025483
1990,BEL,AGE40-44,MLE,0.013166
2012,CPV,AGE75-79,MLE,0.344494
2013,DOM,AGE65-69,MLE,0.114366
2013,TGO,AGE80-84,MLE,0.551099
2000,LTU,AGE50-54,FMLE,0.023409
2012,LSO,AGE85-89,MLE,0.602921
2012,TGO,AGE50-54,FMLE,0.054616
1990,MRT,AGE30-34,FMLE,0.02
2000,MDV,AGE1-4,MLE,0.01
2000,SWE,AGE55-59,MLE,0.031061
2012,BHR,AGE30-34,FMLE,0.001884
2013,VUT,AGE60-64,FMLE,0.062979
2012,AZE,AGE100PLUS,FMLE,1
2013,LTU,AGE5-9,MLE,0.000734
2000,,AGE45-49,FMLE,0.023656
2000,GHA,AGE95-99,MLE,0.98
2012,ROU,AGE55-59,MLE,0.082587
2000,GIN,AGE40-44,MLE,0.047545
2013,SLE,AGE85-89,FMLE,0.850304
2000,JOR,AGE70-74,FMLE,0.181821
2013,BEL,AGE10-14,MLE,0.000619
1990,ISL,AGE25-29,MLE,0.005874
2013,SSD,AGE10-14,FMLE,0.013989
2000,BEL,AGE55-59,FMLE,0.023593
2000,GBR,AGE25-29,MLE,0.004832
2013,NPL,AGE30-34,FMLE,0.009876
2012,IRL,AGELT1,MLE,0.003699
1990,ROU,AGE45-49,MLE,0.041735
2013,YEM,AGE85-89,MLE,0.711991
2013,FRA,AGE85-89,FMLE,0.327705
