year,region,code,AGEGROUP,SEX,Display Value,Numeric
2002,EUR,SWE,DAYS0-27,BTSX,0,0
2008,EUR,SWE,DAYS0-27,BTSX,0,0
2001,EUR,SWE,DAYS0-27,BTSX,0,0
2012,EUR,SWE,DAYS0-27,BTSX,0,0
2005,EUR,SWE,DAYS0-27,BTSX,0,0
2000,EUR,SWE,DAYS0-27,BTSX,0,0
2011,EUR,SWE,DAYS0-27,BTSX,0,0
2004,EUR,SWE,DAYS0-27,BTSX,0,0
2009,EUR,SWE,DAYS0-27,BTSX,0,0
2003,EUR,SWE,DAYS0-27,BTSX,0,0
2007,EUR,SWE,DAYS0-27,BTSX,0,0
2006,EUR,SWE,DAYS0-27,BTSX,0,0
2010,EUR,SWE,DAYS0-27,BTSX,0,0
2013,EUR,SWE,DAYS0-27,BTSX,0,0
2013,AFR,SWZ,DAYS0-27,BTSX,0.2,0.18239
2006,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17227
2001,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17331
2000,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17452
2010,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17873
2011,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17937
2003,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17376
2004,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17346
2002,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17331
2007,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17007
2009,AFR,SWZ,DAYS0-27,BTSX,0.2,0.1692
2012,AFR,SWZ,DAYS0-27,BTSX,0.2,0.18232
2005,AFR,SWZ,DAYS0-27,BTSX,0.2,0.17331
2008,AFR,SWZ,DAYS0-27,BTSX,0.2,0.16793
2005,AFR,SYC,DAYS0-27,BTSX,0,0
2011,AFR,SYC,DAYS0-27,BTSX,0,0
2004,AFR,SYC,DAYS0-27,BTSX,0,0
2003,AFR,SYC,DAYS0-27,BTSX,0,0
2008,AFR,SYC,DAYS0-27,BTSX,0,0
2007,AFR,SYC,DAYS0-27,BTSX,0,0
2012,AFR,SYC,DAYS0-27,BTSX,0,0
2000,AFR,SYC,DAYS0-27,BTSX,0,0
2006,AFR,SYC,DAYS0-27,BTSX,0,0
2001,AFR,SYC,DAYS0-27,BTSX,0,0
2013,AFR,SYC,DAYS0-27,BTSX,0,0
2009,AFR,SYC,DAYS0-27,BTSX,0,0
2002,AFR,SYC,DAYS0-27,BTSX,0,0
2010,AFR,SYC,DAYS0-27,BTSX,0,0
2003,EMR,SYR,DAYS0-27,BTSX,0.1,0.09684
2009,EMR,SYR,DAYS0-27,BTSX,0.1,0.11161
2002,EMR,SYR,DAYS0-27,BTSX,0.1,0.08998
2012,EMR,SYR,DAYS0-27,BTSX,0.1,0.13841
2001,EMR,SYR,DAYS0-27,BTSX,0.1,0.08433
2006,EMR,SYR,DAYS0-27,BTSX,0.1,0.11047
2005,EMR,SYR,DAYS0-27,BTSX,0.1,0.10718
2008,EMR,SYR,DAYS0-27,BTSX,0.1,0.11104
2010,EMR,SYR,DAYS0-27,BTSX,0.1,0.1145
2007,EMR,SYR,DAYS0-27,BTSX,0.1,0.11168
2013,EMR,SYR,DAYS0-27,BTSX,0.1,0.14191
2000,EMR,SYR,DAYS0-27,BTSX,0.1,0.08062
2011,EMR,SYR,DAYS0-27,BTSX,0.1,0.13749
2004,EMR,SYR,DAYS0-27,BTSX,0.1,0.10343
2001,AFR,TCD,DAYS0-27,BTSX,0.1,0.13743
2013,AFR,TCD,DAYS0-27,BTSX,0.1,0.1448
2007,AFR,TCD,DAYS0-27,BTSX,0.1,0.14263
2000,AFR,TCD,DAYS0-27,BTSX,0.1,0.13034
2006,AFR,TCD,DAYS0-27,BTSX,0.1,0.13579
2011,AFR,TCD,DAYS0-27,BTSX,0.1,0.14767
2005,AFR,TCD,DAYS0-27,BTSX,0.1,0.14307
2009,AFR,TCD,DAYS0-27,BTSX,0.1,0.14919
2002,AFR,TCD,DAYS0-27,BTSX,0.1,0.13899
2004,AFR,TCD,DAYS0-27,BTSX,0.1,0.14628
2010,AFR,TCD,DAYS0-27,BTSX,0.1,0.14375
2003,AFR,TCD,DAYS0-27,BTSX,0.1,0.14011
2012,AFR,TCD,DAYS0-27,BTSX,0.1,0.14265
2008,AFR,TCD,DAYS0-27,BTSX,0.2,0.15023
2000,AFR,TGO,DAYS0-27,BTSX,0.1,0.14432
2012,AFR,TGO,DAYS0-27,BTSX,0.2,0.16284
2006,AFR,TGO,DAYS0-27,BTSX,0.1,0.13716
2005,AFR,TGO,DAYS0-27,BTSX,0.1,0.13751
2004,AFR,TGO,DAYS0-27,BTSX,0.2,0.15227
2009,AFR,TGO,DAYS0-27,BTSX,0.2,0.15036
2010,AFR,TGO,DAYS0-27,BTSX,0.2,0.15015
2008,AFR,TGO,DAYS0-27,BTSX,0.2,0.15038
2001,AFR,TGO,DAYS0-27,BTSX,0.2,0.15748
2011,AFR,TGO,DAYS0-27,BTSX,0.1,0.14978
2013,AFR,TGO,DAYS0-27,BTSX,0.2,0.16606
2003,AFR,TGO,DAYS0-27,BTSX,0.1,0.14004
2002,AFR,TGO,DAYS0-27,BTSX,0.2,0.15557
2007,AFR,TGO,DAYS0-27,BTSX,0.2,0.15031
2010,SEAR,THA,DAYS0-27,BTSX,0,0.04766
2004,SEAR,THA,DAYS0-27,BTSX,0,0.04212
2009,SEAR,THA,DAYS0-27,BTSX,0,0.04456
2002,SEAR,THA,DAYS0-27,BTSX,0,0.03853
2003,SEAR,THA,DAYS0-27,BTSX,0,0.04034
2006,SEAR,THA,DAYS0-27,BTSX,0,0.04731
2007,SEAR,THA,DAYS0-27,BTSX,0.1,0.05094
2012,SEAR,THA,DAYS0-27,BTSX,0.1,0.05298
2005,SEAR,THA,DAYS0-27,BTSX,0,0.04448
2013,SEAR,THA,DAYS0-27,BTSX,0.1,0.05433
2001,SEAR,THA,DAYS0-27,BTSX,0,0.03678
2011,SEAR,THA,DAYS0-27,BTSX,0.1,0.05009
2008,SEAR,THA,DAYS0-27,BTSX,0.1,0.05528
2000,SEAR,THA,DAYS0-27,BTSX,0,0.03491
2002,EUR,TJK,DAYS0-27,BTSX,0,0.035
2008,EUR,TJK,DAYS0-27,BTSX,0,0.0372
2013,EUR,TJK,DAYS0-27,BTSX,0,0.03399
2007,EUR,TJK,DAYS0-27,BTSX,0,0.03911
2012,EUR,TJK,DAYS0-27,BTSX,0,0.03323
2000,EUR,TJK,DAYS0-27,BTSX,0,0.03033
2001,EUR,TJK,DAYS0-27,BTSX,0,0.03241
2011,EUR,TJK,DAYS0-27,BTSX,0,0.03366
2004,EUR,TJK,DAYS0-27,BTSX,0,0.04007
2010,EUR,TJK,DAYS0-27,BTSX,0,0.03428
2003,EUR,TJK,DAYS0-27,BTSX,0,0.0378
2006,EUR,TJK,DAYS0-27,BTSX,0,0.04069
2005,EUR,TJK,DAYS0-27,BTSX,0,0.04107
2009,EUR,TJK,DAYS0-27,BTSX,0,0.03546
2001,EUR,TKM,DAYS0-27,BTSX,0,0.03621
2006,EUR,TKM,DAYS0-27,BTSX,0,0.03085
2000,EUR,TKM,DAYS0-27,BTSX,0,0.03704
2007,EUR,TKM,DAYS0-27,BTSX,0,0.03278
2012,EUR,TKM,DAYS0-27,BTSX,0,0.0405
2005,EUR,TKM,DAYS0-27,BTSX,0,0.02999
2011,EUR,TKM,DAYS0-27,BTSX,0,0.0406
2009,EUR,TKM,DAYS0-27,BTSX,0,0.03807
2008,EUR,TKM,DAYS0-27,BTSX,0,0.03532
2002,EUR,TKM,DAYS0-27,BTSX,0,0.03422
2010,EUR,TKM,DAYS0-27,BTSX,0,0.03995
2013,EUR,TKM,DAYS0-27,BTSX,0,0.04138
2004,EUR,TKM,DAYS0-27,BTSX,0,0.03039
2003,EUR,TKM,DAYS0-27,BTSX,0,0.03194
2011,SEAR,TLS,DAYS0-27,BTSX,0.2,0.18553
2005,SEAR,TLS,DAYS0-27,BTSX,0.2,0.20429
2003,SEAR,TLS,DAYS0-27,BTSX,0.2,0.18034
2002,SEAR,TLS,DAYS0-27,BTSX,0.2,0.16461
2010,SEAR,TLS,DAYS0-27,BTSX,0.2,0.17969
2007,SEAR,TLS,DAYS0-27,BTSX,0.2,0.19455
2006,SEAR,TLS,DAYS0-27,BTSX,0.2,0.20243
2001,SEAR,TLS,DAYS0-27,BTSX,0.1,0.14993
2013,SEAR,TLS,DAYS0-27,BTSX,0.2,0.19973
2000,SEAR,TLS,DAYS0-27,BTSX,0.1,0.13727
2009,SEAR,TLS,DAYS0-27,BTSX,0.2,0.18083
2008,SEAR,TLS,DAYS0-27,BTSX,0.2,0.18639
2004,SEAR,TLS,DAYS0-27,BTSX,0.2,0.19455
2012,SEAR,TLS,DAYS0-27,BTSX,0.2,0.19474
2008,WPR,TON,DAYS0-27,BTSX,0,0
2002,WPR,TON,DAYS0-27,BTSX,0,0
2001,WPR,TON,DAYS0-27,BTSX,0,0
2000,WPR,TON,DAYS0-27,BTSX,0,0
2012,WPR,TON,DAYS0-27,BTSX,0,0
2007,WPR,TON,DAYS0-27,BTSX,0,0
2011,WPR,TON,DAYS0-27,BTSX,0,0
2006,WPR,TON,DAYS0-27,BTSX,0,0
2010,WPR,TON,DAYS0-27,BTSX,0,0
2005,WPR,TON,DAYS0-27,BTSX,0,0
2004,WPR,TON,DAYS0-27,BTSX,0,0
2013,WPR,TON,DAYS0-27,BTSX,0,0
2003,WPR,TON,DAYS0-27,BTSX,0,0
2009,WPR,TON,DAYS0-27,BTSX,0,0
2002,AMR,TTO,DAYS0-27,BTSX,0,0
2008,AMR,TTO,DAYS0-27,BTSX,0,0
2001,AMR,TTO,DAYS0-27,BTSX,0,0
2007,AMR,TTO,DAYS0-27,BTSX,0,0
2006,AMR,TTO,DAYS0-27,BTSX,0,0
2010,AMR,TTO,DAYS0-27,BTSX,0,0
2000,AMR,TTO,DAYS0-27,BTSX,0,0
2004,AMR,TTO,DAYS0-27,BTSX,0,0
2003,AMR,TTO,DAYS0-27,BTSX,0,0
2005,AMR,TTO,DAYS0-27,BTSX,0,0
2009,AMR,TTO,DAYS0-27,BTSX,0,0
2013,AMR,TTO,DAYS0-27,BTSX,0,0
2011,AMR,TTO,DAYS0-27,BTSX,0,0
2012,AMR,TTO,DAYS0-27,BTSX,0,0
2012,EMR,TUN,DAYS0-27,BTSX,0.1,0.0559
2000,EMR,TUN,DAYS0-27,BTSX,0,0.03973
2013,EMR,TUN,DAYS0-27,BTSX,0.1,0.05835
2006,EMR,TUN,DAYS0-27,BTSX,0,0.04496
2004,EMR,TUN,DAYS0-27,BTSX,0,0.04318
2011,EMR,TUN,DAYS0-27,BTSX,0.1,0.05402
2005,EMR,TUN,DAYS0-27,BTSX,0,0.04398
2003,EMR,TUN,DAYS0-27,BTSX,0,0.04308
2008,EMR,TUN,DAYS0-27,BTSX,0,0.04766
2009,EMR,TUN,DAYS0-27,BTSX,0,0.04985
2007,EMR,TUN,DAYS0-27,BTSX,0,0.04632
2010,EMR,TUN,DAYS0-27,BTSX,0.1,0.05147
2002,EMR,TUN,DAYS0-27,BTSX,0,0.0427
2001,EMR,TUN,DAYS0-27,BTSX,0,0.04177
2009,EUR,TUR,DAYS0-27,BTSX,0.1,0.0678
2002,EUR,TUR,DAYS0-27,BTSX,0.1,0.05436
2008,EUR,TUR,DAYS0-27,BTSX,0.1,0.06473
2004,EUR,TUR,DAYS0-27,BTSX,0.1,0.05746
2001,EUR,TUR,DAYS0-27,BTSX,0,0.04746
2005,EUR,TUR,DAYS0-27,BTSX,0.1,0.0563
2006,EUR,TUR,DAYS0-27,BTSX,0.1,0.05911
2011,EUR,TUR,DAYS0-27,BTSX,0.1,0.07475
2012,EUR,TUR,DAYS0-27,BTSX,0.1,0.07864
2003,EUR,TUR,DAYS0-27,BTSX,0.1,0.05781
2013,EUR,TUR,DAYS0-27,BTSX,0.1,0.08285
2000,EUR,TUR,DAYS0-27,BTSX,0,0.04497
2010,EUR,TUR,DAYS0-27,BTSX,0.1,0.0713
2007,EUR,TUR,DAYS0-27,BTSX,0.1,0.06231
2003,WPR,TUV,DAYS0-27,BTSX,0,0
2008,WPR,TUV,DAYS0-27,BTSX,0,0
2002,WPR,TUV,DAYS0-27,BTSX,0,0
2007,WPR,TUV,DAYS0-27,BTSX,0,0
2013,WPR,TUV,DAYS0-27,BTSX,0,0
2001,WPR,TUV,DAYS0-27,BTSX,0,0
2010,WPR,TUV,DAYS0-27,BTSX,0,0
2011,WPR,TUV,DAYS0-27,BTSX,0,0
2006,WPR,TUV,DAYS0-27,BTSX,0,0
2012,WPR,TUV,DAYS0-27,BTSX,0,0
2005,WPR,TUV,DAYS0-27,BTSX,0,0
2009,WPR,TUV,DAYS0-27,BTSX,0,0
2004,WPR,TUV,DAYS0-27,BTSX,0,0
2000,WPR,TUV,DAYS0-27,BTSX,0,0
2001,AFR,TZA,DAYS0-27,BTSX,0.1,0.13792
2007,AFR,TZA,DAYS0-27,BTSX,0.2,0.19475
2013,AFR,TZA,DAYS0-27,BTSX,0.2,0.2331
2012,AFR,TZA,DAYS0-27,BTSX,0.2,0.22869
2000,AFR,TZA,DAYS0-27,BTSX,0.1,0.13741
2011,AFR,TZA,DAYS0-27,BTSX,0.2,0.22407
2005,AFR,TZA,DAYS0-27,BTSX,0.2,0.16908
2010,AFR,TZA,DAYS0-27,BTSX,0.2,0.21442
2004,AFR,TZA,DAYS0-27,BTSX,0.2,0.15705
2006,AFR,TZA,DAYS0-27,BTSX,0.2,0.17956
2008,AFR,TZA,DAYS0-27,BTSX,0.2,0.20326
2002,AFR,TZA,DAYS0-27,BTSX,0.1,0.14468
2003,AFR,TZA,DAYS0-27,BTSX,0.1,0.14744
2009,AFR,TZA,DAYS0-27,BTSX,0.2,0.21222
2011,AFR,UGA,DAYS0-27,BTSX,0.2,0.21607
2010,AFR,UGA,DAYS0-27,BTSX,0.2,0.21076
2009,AFR,UGA,DAYS0-27,BTSX,0.2,0.20151
2005,AFR,UGA,DAYS0-27,BTSX,0.2,0.17837
2002,AFR,UGA,DAYS0-27,BTSX,0.2,0.16161
2001,AFR,UGA,DAYS0-27,BTSX,0.2,0.15671
2006,AFR,UGA,DAYS0-27,BTSX,0.2,0.18715
2012,AFR,UGA,DAYS0-27,BTSX,0.2,0.22952
2008,AFR,UGA,DAYS0-27,BTSX,0.2,0.20082
2007,AFR,UGA,DAYS0-27,BTSX,0.2,0.18829
2013,AFR,UGA,DAYS0-27,BTSX,0.2,0.23367
2004,AFR,UGA,DAYS0-27,BTSX,0.2,0.17102
2003,AFR,UGA,DAYS0-27,BTSX,0.2,0.16704
2000,AFR,UGA,DAYS0-27,BTSX,0.2,0.15442
2010,EUR,UKR,DAYS0-27,BTSX,0.1,0.12481
2004,EUR,UKR,DAYS0-27,BTSX,0.1,0.07008
2003,EUR,UKR,DAYS0-27,BTSX,0.1,0.06828
2009,EUR,UKR,DAYS0-27,BTSX,0.1,0.09183
2011,EUR,UKR,DAYS0-27,BTSX,0.1,0.13578
2006,EUR,UKR,DAYS0-27,BTSX,0.1,0.06773
2001,EUR,UKR,DAYS0-27,BTSX,0.1,0.06137
2007,EUR,UKR,DAYS0-27,BTSX,0.1,0.06427
2000,EUR,UKR,DAYS0-27,BTSX,0.1,0.05855
2013,EUR,UKR,DAYS0-27,BTSX,0.1,0.1203
2012,EUR,UKR,DAYS0-27,BTSX,0.1,0.11308
2002,EUR,UKR,DAYS0-27,BTSX,0.1,0.06534
2008,EUR,UKR,DAYS0-27,BTSX,0.1,0.09357
2005,EUR,UKR,DAYS0-27,BTSX,0.1,0.07027
2008,AMR,URY,DAYS0-27,BTSX,0,0
2002,AMR,URY,DAYS0-27,BTSX,0,0
2000,AMR,URY,DAYS0-27,BTSX,0,0
2012,AMR,URY,DAYS0-27,BTSX,0,0
2001,AMR,URY,DAYS0-27,BTSX,0,0
2004,AMR,URY,DAYS0-27,BTSX,0,0
2010,AMR,URY,DAYS0-27,BTSX,0,0
2009,AMR,URY,DAYS0-27,BTSX,0,0
2005,AMR,URY,DAYS0-27,BTSX,0,0
2013,AMR,URY,DAYS0-27,BTSX,0,0
2006,AMR,URY,DAYS0-27,BTSX,0,0
2007,AMR,URY,DAYS0-27,BTSX,0,0
2011,AMR,URY,DAYS0-27,BTSX,0,0
2003,AMR,URY,DAYS0-27,BTSX,0,0
2013,AMR,USA,DAYS0-27,BTSX,0,0.01199
2012,AMR,USA,DAYS0-27,BTSX,0,0.01199
2006,AMR,USA,DAYS0-27,BTSX,0,0
2010,AMR,USA,DAYS0-27,BTSX,0,0.01264
2000,AMR,USA,DAYS0-27,BTSX,0,0.02183
2011,AMR,USA,DAYS0-27,BTSX,0,0.01155
2005,AMR,USA,DAYS0-27,BTSX,0,0.01638
2009,AMR,USA,DAYS0-27,BTSX,0,0.01198
2003,AMR,USA,DAYS0-27,BTSX,0,0.02168
2008,AMR,USA,DAYS0-27,BTSX,0,0.0113
2007,AMR,USA,DAYS0-27,BTSX,0,0.01077
2002,AMR,USA,DAYS0-27,BTSX,0,0
2004,AMR,USA,DAYS0-27,BTSX,0,0.01103
2001,AMR,USA,DAYS0-27,BTSX,0,0.01124
2011,EUR,UZB,DAYS0-27,BTSX,0.1,0.06259
2004,EUR,UZB,DAYS0-27,BTSX,0.1,0.05326
2010,EUR,UZB,DAYS0-27,BTSX,0.1,0.06086
2005,EUR,UZB,DAYS0-27,BTSX,0.1,0.05282
2003,EUR,UZB,DAYS0-27,BTSX,0.1,0.05291
2008,EUR,UZB,DAYS0-27,BTSX,0.1,0.0608
2007,EUR,UZB,DAYS0-27,BTSX,0.1,0.05145
2012,EUR,UZB,DAYS0-27,BTSX,0.1,0.06583
2000,EUR,UZB,DAYS0-27,BTSX,0,0.04897
2006,EUR,UZB,DAYS0-27,BTSX,0.1,0.05231
2013,EUR,UZB,DAYS0-27,BTSX,0.1,0.06723
2009,EUR,UZB,DAYS0-27,BTSX,0.1,0.06014
2002,EUR,UZB,DAYS0-27,BTSX,0.1,0.05201
2001,EUR,UZB,DAYS0-27,BTSX,0.1,0.05058
2009,AMR,VCT,DAYS0-27,BTSX,0,0
2002,AMR,VCT,DAYS0-27,BTSX,0,0
2003,AMR,VCT,DAYS0-27,BTSX,0,0
2001,AMR,VCT,DAYS0-27,BTSX,0,0
2008,AMR,VCT,DAYS0-27,BTSX,0,0
2012,AMR,VCT,DAYS0-27,BTSX,0,0
2006,AMR,VCT,DAYS0-27,BTSX,0,0
2005,AMR,VCT,DAYS0-27,BTSX,0,0
2004,AMR,VCT,DAYS0-27,BTSX,0,0
2007,AMR,VCT,DAYS0-27,BTSX,0,0
2013,AMR,VCT,DAYS0-27,BTSX,0,0
2010,AMR,VCT,DAYS0-27,BTSX,0,0
2000,AMR,VCT,DAYS0-27,BTSX,0,0
2011,AMR,VCT,DAYS0-27,BTSX,0,0
2013,AMR,VEN,DAYS0-27,BTSX,0,0
2001,AMR,VEN,DAYS0-27,BTSX,0,0.01718
2007,AMR,VEN,DAYS0-27,BTSX,0,0
2000,AMR,VEN,DAYS0-27,BTSX,0,0
2011,AMR,VEN,DAYS0-27,BTSX,0,0
2006,AMR,VEN,DAYS0-27,BTSX,0,0
2012,AMR,VEN,DAYS0-27,BTSX,0,0
2010,AMR,VEN,DAYS0-27,BTSX,0,0
2009,AMR,VEN,DAYS0-27,BTSX,0,0
2003,AMR,VEN,DAYS0-27,BTSX,0,0.01603
2002,AMR,VEN,DAYS0-27,BTSX,0.1,0.05114
2008,AMR,VEN,DAYS0-27,BTSX,0,0
2005,AMR,VEN,DAYS0-27,BTSX,0,0
2004,AMR,VEN,DAYS0-27,BTSX,0.1,0.06501
2012,WPR,VNM,DAYS0-27,BTSX,0,0.0379
2006,WPR,VNM,DAYS0-27,BTSX,0,0.0319
2000,WPR,VNM,DAYS0-27,BTSX,0,0.02569
2011,WPR,VNM,DAYS0-27,BTSX,0,0.03619
2004,WPR,VNM,DAYS0-27,BTSX,0,0.02871
2005,WPR,VNM,DAYS0-27,BTSX,0,0.03179
2010,WPR,VNM,DAYS0-27,BTSX,0,0.03445
2008,WPR,VNM,DAYS0-27,BTSX,0,0.03489
2001,WPR,VNM,DAYS0-27,BTSX,0,0.02562
2009,WPR,VNM,DAYS0-27,BTSX,0,0.03261
2002,WPR,VNM,DAYS0-27,BTSX,0,0.0336
2007,WPR,VNM,DAYS0-27,BTSX,0,0.03314
2013,WPR,VNM,DAYS0-27,BTSX,0,0.03879
2003,WPR,VNM,DAYS0-27,BTSX,0,0.02638
2004,WPR,VUT,DAYS0-27,BTSX,0,0
2010,WPR,VUT,DAYS0-27,BTSX,0,0
2009,WPR,VUT,DAYS0-27,BTSX,0,0
2002,WPR,VUT,DAYS0-27,BTSX,0,0
2007,WPR,VUT,DAYS0-27,BTSX,0,0
2005,WPR,VUT,DAYS0-27,BTSX,0,0
2001,WPR,VUT,DAYS0-27,BTSX,0,0
2006,WPR,VUT,DAYS0-27,BTSX,0,0
2008,WPR,VUT,DAYS0-27,BTSX,0,0
2000,WPR,VUT,DAYS0-27,BTSX,0,0
2012,WPR,VUT,DAYS0-27,BTSX,0,0
2003,WPR,VUT,DAYS0-27,BTSX,0,0
2011,WPR,VUT,DAYS0-27,BTSX,0,0
2013,WPR,VUT,DAYS0-27,BTSX,0,0
2008,WPR,WSM,DAYS0-27,BTSX,0,0
2000,WPR,WSM,DAYS0-27,BTSX,0,0
2013,WPR,WSM,DAYS0-27,BTSX,0,0
2007,WPR,WSM,DAYS0-27,BTSX,0,0
2001,WPR,WSM,DAYS0-27,BTSX,0,0
2011,WPR,WSM,DAYS0-27,BTSX,0,0
2010,WPR,WSM,DAYS0-27,BTSX,0,0
2004,WPR,WSM,DAYS0-27,BTSX,0,0
2003,WPR,WSM,DAYS0-27,BTSX,0,0
2006,WPR,WSM,DAYS0-27,BTSX,0,0
2002,WPR,WSM,DAYS0-27,BTSX,0,0
2012,WPR,WSM,DAYS0-27,BTSX,0,0
2005,WPR,WSM,DAYS0-27,BTSX,0,0
2009,WPR,WSM,DAYS0-27,BTSX,0,0
2001,EMR,YEM,DAYS0-27,BTSX,0.1,0.14418
2007,EMR,YEM,DAYS0-27,BTSX,0.2,0.16605
2013,EMR,YEM,DAYS0-27,BTSX,0.2,0.21022
2012,EMR,YEM,DAYS0-27,BTSX,0.2,0.20352
2006,EMR,YEM,DAYS0-27,BTSX,0.2,0.16421
2000,EMR,YEM,DAYS0-27,BTSX,0.1,0.13754
2005,EMR,YEM,DAYS0-27,BTSX,0.2,0.15483
2004,EMR,YEM,DAYS0-27,BTSX,0.2,0.15657
2008,EMR,YEM,DAYS0-27,BTSX,0.2,0.17346
2009,EMR,YEM,DAYS0-27,BTSX,0.2,0.1802
2002,EMR,YEM,DAYS0-27,BTSX,0.2,0.15413
2011,EMR,YEM,DAYS0-27,BTSX,0.2,0.19556
2010,EMR,YEM,DAYS0-27,BTSX,0.2,0.18594
2003,EMR,YEM,DAYS0-27,BTSX,0.2,0.1593
2011,AFR,ZAF,DAYS0-27,BTSX,0,0
2005,AFR,ZAF,DAYS0-27,BTSX,0,0
2003,AFR,ZAF,DAYS0-27,BTSX,0,0
2010,AFR,ZAF,DAYS0-27,BTSX,0,0
2004,AFR,ZAF,DAYS0-27,BTSX,0,0
2002,AFR,ZAF,DAYS0-27,BTSX,0,0
2008,AFR,ZAF,DAYS0-27,BTSX,0,0
2006,AFR,ZAF,DAYS0-27,BTSX,0,0
2000,AFR,ZAF,DAYS0-27,BTSX,0,0
2007,AFR,ZAF,DAYS0-27,BTSX,0,0
2013,AFR,ZAF,DAYS0-27,BTSX,0,0
2009,AFR,ZAF,DAYS0-27,BTSX,0,0
2001,AFR,ZAF,DAYS0-27,BTSX,0,0
2012,AFR,ZAF,DAYS0-27,BTSX,0,0
2003,AFR,ZMB,DAYS0-27,BTSX,0.1,0.13883
2009,AFR,ZMB,DAYS0-27,BTSX,0.2,0.15699
2008,AFR,ZMB,DAYS0-27,BTSX,0.2,0.16002
2001,AFR,ZMB,DAYS0-27,BTSX,0.1,0.12548
2012,AFR,ZMB,DAYS0-27,BTSX,0.2,0.1746
2011,AFR,ZMB,DAYS0-27,BTSX,0.2,0.16505
2004,AFR,ZMB,DAYS0-27,BTSX,0.1,0.14303
2006,AFR,ZMB,DAYS0-27,BTSX,0.2,0.16083
2007,AFR,ZMB,DAYS0-27,BTSX,0.2,0.16123
2013,AFR,ZMB,DAYS0-27,BTSX,0.2,0.17579
2010,AFR,ZMB,DAYS0-27,BTSX,0.2,0.16306
2000,AFR,ZMB,DAYS0-27,BTSX,0.1,0.12463
2002,AFR,ZMB,DAYS0-27,BTSX,0.1,0.13464
2005,AFR,ZMB,DAYS0-27,BTSX,0.2,0.15233
2002,AFR,ZWE,DAYS0-27,BTSX,0,0.03534
2001,AFR,ZWE,DAYS0-27,BTSX,0,0.03549
2012,AFR,ZWE,DAYS0-27,BTSX,0,0.02363
2006,AFR,ZWE,DAYS0-27,BTSX,0,0.03093
2010,AFR,ZWE,DAYS0-27,BTSX,0,0.0241
2009,AFR,ZWE,DAYS0-27,BTSX,0,0.02561
2011,AFR,ZWE,DAYS0-27,BTSX,0,0.02349
2004,AFR,ZWE,DAYS0-27,BTSX,0,0.03355
2003,AFR,ZWE,DAYS0-27,BTSX,0,0.03482
2005,AFR,ZWE,DAYS0-27,BTSX,0,0.03205
2013,AFR,ZWE,DAYS0-27,BTSX,0,0.02333
2008,AFR,ZWE,DAYS0-27,BTSX,0,0.02718
2007,AFR,ZWE,DAYS0-27,BTSX,0,0.02905
2000,AFR,ZWE,DAYS0-27,BTSX,0,0.03554
2012,,,DAYS0-27,BTSX,0.1,0.11274
2004,,,DAYS0-27,BTSX,0,0.03937
2000,,,DAYS0-27,BTSX,0,0.04282
2003,,,DAYS0-27,BTSX,0.1,0.13489
2005,,,DAYS0-27,BTSX,0,0.03267
2007,,,DAYS0-27,BTSX,0,0.04598
2000,,,DAYS0-27,BTSX,0,0.03423
2010,,,DAYS0-27,BTSX,0.2,0.21786
2002,,,DAYS0-27,BTSX,0.1,0.06215
2002,,,DAYS0-27,BTSX,0,0.03706
2004,,,DAYS0-27,BTSX,0.1,0.10743
2010,,,DAYS0-27,BTSX,0.2,0.15038
2008,,,DAYS0-27,BTSX,0.1,0.07985
2002,,,DAYS0-27,BTSX,0.1,0.1323
2006,,,DAYS0-27,BTSX,0,0.04551
2009,,,DAYS0-27,BTSX,0.1,0.05215
2001,,,DAYS0-27,BTSX,0,0.04172
2006,,,DAYS0-27,BTSX,0.1,0.14575
2000,,,DAYS0-27,BTSX,0,0.03395
2002,,,DAYS0-27,BTSX,0,0.02895
2008,,,DAYS0-27,BTSX,0,0.03532
2005,,,DAYS0-27,BTSX,0,0.03541
2006,,,DAYS0-27,BTSX,0.1,0.07709
2013,,,DAYS0-27,BTSX,0.1,0.09423
2001,,,DAYS0-27,BTSX,0.1,0.05798
2013,,,DAYS0-27,BTSX,0.2,0.17201
2001,,,DAYS0-27,BTSX,0.1,0.07259
2002,,,DAYS0-27,BTSX,0.1,0.06748
2002,,,DAYS0-27,BTSX,0,0.03009
2006,,,DAYS0-27,BTSX,0.1,0.1267
2008,,,DAYS0-27,BTSX,0,0.03526
2012,,,DAYS0-27,BTSX,0.1,0.06133
2011,,,DAYS0-27,BTSX,0.1,0.11601
2010,,,DAYS0-27,BTSX,0.1,0.05069
2004,,,DAYS0-27,BTSX,0,0.04643
2002,,,DAYS0-27,BTSX,0.1,0.11549
2003,,,DAYS0-27,BTSX,0.1,0.13392
2001,,,DAYS0-27,BTSX,0,0.02872
2003,,,DAYS0-27,BTSX,0.1,0.10492
