year,region,code,agegroup,Display Value,Numeric,Low,High,Comments
2004,,,MONTHS1-59,0,0.01109,,,
2004,AMR,COL,MONTHS1-59,0,0.01661,,,
2002,EMR,AFG,MONTHS1-59,0,0.01841,,,
2013,EUR,SVK,MONTHS1-59,0,0,,,
2010,AFR,BEN,MONTHS1-59,0,0.01246,,,
2001,EUR,KGZ,MONTHS1-59,0,0,,,
2009,WPR,LAO,MONTHS1-59,0,0.02508,,,
2011,,,MONTHS1-59,0,0.01181,,,
2002,AMR,MEX,MONTHS1-59,0,0.00571,,,
2009,EMR,DJI,MONTHS1-59,0,0,,,
2000,WPR,MYS,MONTHS1-59,0,0.01366,,,
2010,EUR,BGR,MONTHS1-59,0,0,,,
2013,AMR,BOL,MONTHS1-59,0,0.01767,,,
2013,AMR,CAN,MONTHS1-59,0,0,,,
2002,AFR,TCD,MONTHS1-59,0,0.02502,,,
2004,EUR,MKD,MONTHS1-59,0,0,,,
2007,EMR,LBN,MONTHS1-59,0,0,,,
2011,EUR,DNK,MONTHS1-59,0,0,,,
2002,AFR,NER,MONTHS1-59,0,0.01525,,,
2012,AMR,PRY,MONTHS1-59,0,0,,,
2009,,,MONTHS1-59,0,0.02134,,,
2007,,,MONTHS1-59,0,0.00632,,,
2006,AFR,GIN,MONTHS1-59,0,0.02014,,,
2012,AFR,CIV,MONTHS1-59,0,0.01501,,,
2009,AMR,DOM,MONTHS1-59,0,0.03394,,,
2000,EUR,HUN,MONTHS1-59,0,0,,,
2006,SEAR,BGD,MONTHS1-59,0,0.00879,,,
2004,AFR,BWA,MONTHS1-59,0,0,,,
2000,AFR,SEN,MONTHS1-59,0,0.00713,,,
2011,,,MONTHS1-59,0,0.01233,,,
2003,EMR,LBY,MONTHS1-59,0,0,,,
2005,,,MONTHS1-59,0,0.02342,,,
2009,AFR,BEN,MONTHS1-59,0,0.01251,,,
2002,AFR,CAF,MONTHS1-59,0,0.02543,,,
2006,AFR,TGO,MONTHS1-59,0,0.00809,,,
2003,,,MONTHS1-59,0,0.01697,,,
2009,EUR,TJK,MONTHS1-59,0,0,,,
2004,EUR,BLR,MONTHS1-59,0,0,,,
2006,,,MONTHS1-59,0,0.02449,,,
2005,AFR,ZAF,MONTHS1-59,0,0.01921,,,
2009,AFR,GNB,MONTHS1-59,0,0.01914,,,
2000,AMR,PRY,MONTHS1-59,0,0,,,
2008,AMR,LCA,MONTHS1-59,0,0,,,
2001,AFR,SWZ,MONTHS1-59,0,0,,,
2013,AMR,USA,MONTHS1-59,0,0,,,
2005,,,MONTHS1-59,0,0.02302,,,
2004,EMR,KWT,MONTHS1-59,0,0,,,
2013,AMR,DMA,MONTHS1-59,0,0,,,
2001,EUR,RUS,MONTHS1-59,0,0,,,
2011,WPR,COK,MONTHS1-59,0,0,,,
2009,EMR,PAK,MONTHS1-59,0,0.01079,,,
2012,AFR,MOZ,MONTHS1-59,0,0.01205,,,
2007,EMR,JOR,MONTHS1-59,0,0,,,
2002,AFR,COM,MONTHS1-59,0,0,,,
2001,,,MONTHS1-59,0,0.0228,,,
2002,,,MONTHS1-59,0,0.0004,,,
2004,WPR,VUT,MONTHS1-59,0,0,,,
2006,WPR,KOR,MONTHS1-59,0,0,,,
2009,AMR,CHL,MONTHS1-59,0,0,,,
2003,,,MONTHS1-59,0,0.02357,,,
2012,EUR,KGZ,MONTHS1-59,0,0,,,
2009,SEAR,PRK,MONTHS1-59,0,0.01877,,,
2001,WPR,BRN,MONTHS1-59,0,0,,,
2011,AFR,ZAF,MONTHS1-59,0,0.02085,,,
2004,EUR,DEU,MONTHS1-59,0,0,,,
2006,WPR,NZL,MONTHS1-59,0,0,,,
2002,WPR,SLB,MONTHS1-59,0,0,,,
2004,EUR,DNK,MONTHS1-59,0,0,,,
2008,WPR,KIR,MONTHS1-59,0,0,,,
2005,AMR,PER,MONTHS1-59,0,0,,,
2001,AFR,GHA,MONTHS1-59,0,0.00826,,,
2002,WPR,WSM,MONTHS1-59,0,0,,,
2008,AMR,JAM,MONTHS1-59,0,0,,,
2008,,,MONTHS1-59,0,0.01993,,,
2013,,,MONTHS1-59,0,0.01803,,,
2000,EUR,TKM,MONTHS1-59,0,0,,,
2003,EUR,SMR,MONTHS1-59,0,0,,,
2001,AMR,ATG,MONTHS1-59,0,0,,,
2006,WPR,PNG,MONTHS1-59,0,0.02276,,,
2006,AFR,COG,MONTHS1-59,0,0.01565,,,
2012,EMR,ARE,MONTHS1-59,0,0,,,
2009,EUR,BLR,MONTHS1-59,0,0,,,
2002,,,MONTHS1-59,0,0.00634,,,
2009,EMR,EGY,MONTHS1-59,0,0.00464,,,
2002,EUR,AZE,MONTHS1-59,0,0,,,
2006,EUR,LUX,MONTHS1-59,0,0,,,
2002,,,MONTHS1-59,0,0.0124,,,
2003,WPR,PHL,MONTHS1-59,0,0.02706,,,
2011,EUR,SVK,MONTHS1-59,0,0,,,
2011,AFR,AGO,MONTHS1-59,0,0.00424,,,
2002,AFR,GNB,MONTHS1-59,0,0.01951,,,
2010,EUR,UZB,MONTHS1-59,0,0,,,
2000,EMR,YEM,MONTHS1-59,0,0.02565,,,
2009,,,MONTHS1-59,0,0.0212,,,
2004,SEAR,MMR,MONTHS1-59,0,0.0166,,,
2006,AMR,DMA,MONTHS1-59,0,0,,,
2005,WPR,JPN,MONTHS1-59,0,0,,,
2000,AMR,CAN,MONTHS1-59,0,0,,,
2007,AFR,NER,MONTHS1-59,0,0.01641,,,
2003,,,MONTHS1-59,0,0.02847,,,
2012,AMR,GUY,MONTHS1-59,0,0,,,
2009,EUR,ALB,MONTHS1-59,0,0,,,
2003,EMR,SAU,MONTHS1-59,0,0,,,
2002,,,MONTHS1-59,0,0.02573,,,
2013,AFR,GNQ,MONTHS1-59,0,0,,,
2004,SEAR,THA,MONTHS1-59,0,0.00871,,,
2004,EUR,CHE,MONTHS1-59,0,0,,,
2009,AFR,ZMB,MONTHS1-59,0,0.01045,,,
2005,AMR,SLV,MONTHS1-59,0,0,,,
2001,AMR,HTI,MONTHS1-59,0,0.03754,,,
2007,AMR,BLZ,MONTHS1-59,0,0,,,
2012,AMR,USA,MONTHS1-59,0,0,,,
2002,EUR,TJK,MONTHS1-59,0,0,,,
2002,AMR,JAM,MONTHS1-59,0,0,,,
2008,AFR,STP,MONTHS1-59,0,0,,,
2008,WPR,WSM,MONTHS1-59,0,0,,,
2011,AMR,PRY,MONTHS1-59,0,0,,,
2010,AFR,SYC,MONTHS1-59,0,0,,,
2006,AFR,BDI,MONTHS1-59,0,0.00418,,,
2000,EUR,RUS,MONTHS1-59,0,0,,,
2006,EMR,JOR,MONTHS1-59,0,0,,,
2012,EUR,ESP,MONTHS1-59,0,0,,,
2010,WPR,KHM,MONTHS1-59,0,0.01122,,,
2013,AMR,PAN,MONTHS1-59,0,0,,,
2004,WPR,MYS,MONTHS1-59,0,0.01282,,,
2009,AMR,GRD,MONTHS1-59,0,0,,,
2008,,,MONTHS1-59,0,0,,,
2012,,,MONTHS1-59,0,0,,,
2003,EMR,EGY,MONTHS1-59,0,0.00632,,,
2007,EUR,PRT,MONTHS1-59,0,0,,,
2002,AMR,DOM,MONTHS1-59,0.1,0.05134,,,
2008,EMR,BHR,MONTHS1-59,0,0,,,
2001,WPR,NRU,MONTHS1-59,0,0,,,
2007,AFR,KEN,MONTHS1-59,0,0.01077,,,
2005,AMR,ECU,MONTHS1-59,0,0,,,
2003,EUR,GEO,MONTHS1-59,0,0,,,
2009,EUR,KAZ,MONTHS1-59,0,0,,,
2003,AFR,BEN,MONTHS1-59,0,0.0117,,,
2004,EUR,POL,MONTHS1-59,0,0,,,
2008,EUR,ARM,MONTHS1-59,0,0,,,
2004,EUR,BIH,MONTHS1-59,0,0,,,
2006,,,MONTHS1-59,0,0.01392,,,
2002,AFR,NAM,MONTHS1-59,0,0,,,
2013,,,MONTHS1-59,0,0.01317,,,
2006,AFR,NER,MONTHS1-59,0,0.01623,,,
2013,AMR,BLZ,MONTHS1-59,0,0,,,
2012,AMR,VEN,MONTHS1-59,0,0,,,
2006,EMR,AFG,MONTHS1-59,0,0.01466,,,
2004,EUR,GRC,MONTHS1-59,0,0,,,
2012,,,MONTHS1-59,0,0,,,
2012,AMR,LCA,MONTHS1-59,0,0,,,
2006,,,MONTHS1-59,0,0.01393,,,
2013,EUR,MCO,MONTHS1-59,,,,,
2009,AMR,ARG,MONTHS1-59,0,0,,,
2003,WPR,KHM,MONTHS1-59,0,0.0145,,,
2013,AFR,NER,MONTHS1-59,0,0.01898,,,
2013,AMR,TTO,MONTHS1-59,0,0,,,
2013,EUR,AND,MONTHS1-59,0,0,,,
2013,AFR,BFA,MONTHS1-59,0,0.01117,,,
2006,AMR,KNA,MONTHS1-59,0,0,,,
2004,,,MONTHS1-59,0,0.03111,,,
2002,AFR,BEN,MONTHS1-59,0,0.01163,,,
2011,,,MONTHS1-59,0,0.01909,,,
2005,AMR,GUY,MONTHS1-59,0,0,,,
2012,AFR,TCD,MONTHS1-59,0,0.02203,,,
2006,AFR,COM,MONTHS1-59,0,0,,,
2003,AFR,CMR,MONTHS1-59,0,0.00811,,,
2001,EMR,DJI,MONTHS1-59,0,0,,,
2004,WPR,COK,MONTHS1-59,0,0,,,
2001,AFR,ERI,MONTHS1-59,0,0.00324,,,
2010,,,MONTHS1-59,0,0.00421,,,
2008,EUR,DEU,MONTHS1-59,0,0,,,
2011,AMR,CAN,MONTHS1-59,0,0,,,
2003,AFR,SSD,MONTHS1-59,0,0.00232,,,
2006,EUR,PRT,MONTHS1-59,0,0,,,
2013,AFR,ZWE,MONTHS1-59,0,0.01507,,,
2012,AMR,MEX,MONTHS1-59,0,0.00464,,,
2013,EMR,SOM,MONTHS1-59,0,0.02673,,,
2000,EUR,CYP,MONTHS1-59,0,0,,,
2009,,,MONTHS1-59,0,0.02205,,,
2000,WPR,MNG,MONTHS1-59,0,0,,,
2012,WPR,BRN,MONTHS1-59,0,0,,,
2007,SEAR,IND,MONTHS1-59,0,0.03004,,,
2005,,,MONTHS1-59,0,0.01391,,,
2009,WPR,KHM,MONTHS1-59,0,0.01172,,,
2001,WPR,PLW,MONTHS1-59,0,0,,,
2013,,,MONTHS1-59,0,0.01823,,,
2000,,,MONTHS1-59,0,0.00051,,,
2013,AFR,KEN,MONTHS1-59,0,0.01136,,,
2003,AFR,GMB,MONTHS1-59,0,0.00683,,,
2010,WPR,KOR,MONTHS1-59,0,0,,,
2013,EUR,PRT,MONTHS1-59,0,0,,,
2006,AMR,HTI,MONTHS1-59,0,0.02681,,,
2002,AMR,CHL,MONTHS1-59,0,0,,,
2003,AFR,MRT,MONTHS1-59,0,0.01333,,,
2011,AFR,SWZ,MONTHS1-59,0,0,,,
2010,EUR,CZE,MONTHS1-59,0,0,,,
2003,AFR,MDG,MONTHS1-59,0,0.01041,,,
2007,,,MONTHS1-59,0,0.00023,,,
2005,EUR,SRB,MONTHS1-59,0,0,,,
2002,,,MONTHS1-59,0,0.0152,,,
2008,EMR,SYR,MONTHS1-59,0.1,0.0826,,,
2004,EUR,HUN,MONTHS1-59,0,0,,,
2011,AFR,BDI,MONTHS1-59,0,0.00428,,,
2005,,,MONTHS1-59,0,0.02154,,,
2004,,,MONTHS1-59,0,0,,,
2006,WPR,LAO,MONTHS1-59,0,0.03513,,,
2007,AMR,VCT,MONTHS1-59,0,0,,,
2009,EMR,IRN,MONTHS1-59,0,0.00882,,,
2008,,,MONTHS1-59,0,0.00817,,,
2011,,,MONTHS1-59,0,0.01778,,,
2008,AMR,CRI,MONTHS1-59,0,0,,,
2002,EMR,QAT,MONTHS1-59,0,0,,,
2010,AFR,TGO,MONTHS1-59,0,0.00773,,,
2010,WPR,NZL,MONTHS1-59,0,0,,,
2011,AFR,GNQ,MONTHS1-59,0,0,,,
2013,EUR,ROU,MONTHS1-59,0,0,,,
2007,,,MONTHS1-59,0,0.02843,,,
2012,,,MONTHS1-59,0,0,,,
2012,AFR,MUS,MONTHS1-59,0,0,,,
2004,EMR,ARE,MONTHS1-59,0,0,,,
2009,AFR,SYC,MONTHS1-59,0,0,,,
2004,AMR,PRY,MONTHS1-59,0,0,,,
2013,AMR,CUB,MONTHS1-59,0,0,,,
2002,EUR,UKR,MONTHS1-59,0,0,,,
2006,AMR,URY,MONTHS1-59,0,0,,,
2011,AFR,SLE,MONTHS1-59,0,0.00897,,,
2004,EUR,MDA,MONTHS1-59,0,0,,,
2007,EMR,LBY,MONTHS1-59,0,0,,,
2008,WPR,VUT,MONTHS1-59,0,0,,,
2008,,,MONTHS1-59,0,0.01232,,,
2003,AMR,HND,MONTHS1-59,0,0,,,
2006,,,MONTHS1-59,0,0.00983,,,
2008,EUR,UKR,MONTHS1-59,0,0,,,
2007,EUR,MNE,MONTHS1-59,0,0,,,
2011,EMR,JOR,MONTHS1-59,0,0,,,
2002,EUR,SVN,MONTHS1-59,0,0,,,
2007,,,MONTHS1-59,0,0,,,
2010,EUR,MLT,MONTHS1-59,0,0,,,
2006,WPR,WSM,MONTHS1-59,0,0,,,
2008,SEAR,IDN,MONTHS1-59,0,0.03248,,,
2001,,,MONTHS1-59,0,0.02115,,,
2011,WPR,CHN,MONTHS1-59,0,0.02184,,,
2001,WPR,KIR,MONTHS1-59,0,0,,,
2008,AFR,BWA,MONTHS1-59,0,0,,,
2005,,,MONTHS1-59,0,0.02177,,,
2008,EUR,FRA,MONTHS1-59,0,0,,,
2011,AFR,DZA,MONTHS1-59,0,0.00654,,,
2012,WPR,NRU,MONTHS1-59,0,0,,,
2006,SEAR,IND,MONTHS1-59,0,0.03023,,,
2000,WPR,PLW,MONTHS1-59,0,0,,,
2009,EUR,GBR,MONTHS1-59,0,0,,,
2012,EMR,DJI,MONTHS1-59,0,0,,,
2002,AMR,NIC,MONTHS1-59,0,0,,,
2005,AMR,MEX,MONTHS1-59,0,0,,,
2010,EUR,SRB,MONTHS1-59,0,0,,,
2002,AMR,CRI,MONTHS1-59,0,0,,,
2004,,,MONTHS1-59,0,0.00035,,,
2007,,,MONTHS1-59,0,0.02843,,,
2000,AFR,ERI,MONTHS1-59,0,0.00271,,,
2006,AMR,BLZ,MONTHS1-59,0,0,,,
2001,AFR,STP,MONTHS1-59,0,0,,,
2011,EUR,TKM,MONTHS1-59,0,0,,,
2010,AMR,DMA,MONTHS1-59,0,0,,,
2005,,,MONTHS1-59,0,0.01404,,,
2010,,,MONTHS1-59,0,0.0002,,,
2004,WPR,NZL,MONTHS1-59,0,0,,,
2010,SEAR,LKA,MONTHS1-59,0,0.00804,,,
2000,,,MONTHS1-59,0,0,,,
2005,EUR,RUS,MONTHS1-59,0,0,,,
2009,SEAR,TLS,MONTHS1-59,0.1,0.06583,,,
2002,AFR,CMR,MONTHS1-59,0,0.00777,,,
2004,AMR,BOL,MONTHS1-59,0,0.01597,,,
2002,,,MONTHS1-59,0,0.03083,,,
2001,AFR,GNB,MONTHS1-59,0,0.02003,,,
2013,EMR,PAK,MONTHS1-59,0,0.00968,,,
2003,EUR,LVA,MONTHS1-59,0,0,,,
2010,AFR,SLE,MONTHS1-59,0,0.01062,,,
2005,AFR,CAF,MONTHS1-59,0,0.02233,,,
2008,EUR,BEL,MONTHS1-59,0,0,,,
2003,WPR,NZL,MONTHS1-59,0,0,,,
2013,SEAR,NPL,MONTHS1-59,0,0.02361,,,
2006,EUR,MNE,MONTHS1-59,0,0,,,
2009,EUR,MDA,MONTHS1-59,0,0,,,
2000,AMR,VCT,MONTHS1-59,0,0,,,
2003,AFR,TGO,MONTHS1-59,0,0.00859,,,
2004,,,MONTHS1-59,0,0.01533,,,
2002,EMR,IRN,MONTHS1-59,0,0.01028,,,
2010,,,MONTHS1-59,0,0,,,
2003,EUR,SVK,MONTHS1-59,0,0,,,
2004,AFR,SWZ,MONTHS1-59,0,0,,,
2013,EUR,MNE,MONTHS1-59,0,0,,,
2002,,,MONTHS1-59,0,0.01518,,,
2001,EMR,QAT,MONTHS1-59,0,0,,,
2004,EUR,NLD,MONTHS1-59,0,0,,,
2010,AFR,GNQ,MONTHS1-59,0,0,,,
2000,WPR,NIU,MONTHS1-59,0,0,,,
2002,SEAR,MMR,MONTHS1-59,0,0.02209,,,
2005,AMR,LCA,MONTHS1-59,0,0,,,
2006,WPR,SLB,MONTHS1-59,0,0,,,
2011,,,MONTHS1-59,0,0.01901,,,
2004,WPR,BRN,MONTHS1-59,0,0,,,
2007,EUR,AUT,MONTHS1-59,0,0,,,
2003,EUR,ISR,MONTHS1-59,0,0,,,
2012,,,MONTHS1-59,0,0.0126,,,
2011,AFR,NER,MONTHS1-59,0,0.01671,,,
2004,EMR,LBN,MONTHS1-59,0,0,,,
2003,WPR,AUS,MONTHS1-59,0,0,,,
2002,AFR,SYC,MONTHS1-59,0,0,,,
2011,AFR,KEN,MONTHS1-59,0,0.01044,,,
2010,EMR,AFG,MONTHS1-59,0,0.01213,,,
2003,,,MONTHS1-59,0,0.03043,,,
2008,SEAR,MMR,MONTHS1-59,0,0.01554,,,
2011,WPR,PLW,MONTHS1-59,0,0,,,
2012,AFR,STP,MONTHS1-59,0,0,,,
2000,EMR,BHR,MONTHS1-59,0,0,,,
2008,EMR,OMN,MONTHS1-59,0,0,,,
2005,,,MONTHS1-59,0,0.0139,,,
2006,AMR,VCT,MONTHS1-59,0,0,,,
2003,EUR,HUN,MONTHS1-59,0,0,,,
2003,AFR,UGA,MONTHS1-59,0,0.01276,,,
2005,AFR,MLI,MONTHS1-59,0,0.00889,,,
2013,,,MONTHS1-59,0,0.00025,,,
2000,EUR,ARM,MONTHS1-59,0,0,,,
2006,EMR,PAK,MONTHS1-59,0,0.01096,,,
2006,,,MONTHS1-59,0,0.00173,,,
2002,AFR,LBR,MONTHS1-59,0,0.02538,,,
2005,EUR,ISL,MONTHS1-59,0,0,,,
2007,WPR,VUT,MONTHS1-59,0,0,,,
2012,,,MONTHS1-59,0,0.01831,,,
2013,WPR,KIR,MONTHS1-59,0,0,,,
2005,EMR,DJI,MONTHS1-59,0,0,,,
2010,AFR,COG,MONTHS1-59,0,0.01703,,,
2013,AFR,BEN,MONTHS1-59,0,0.01335,,,
2008,,,MONTHS1-59,0,0.02324,,,
2004,AFR,GAB,MONTHS1-59,0.1,0.07033,,,
2005,EMR,SDN,MONTHS1-59,0,0.0104,,,
2009,EMR,TUN,MONTHS1-59,0,0,,,
2001,,,MONTHS1-59,0,0.0265,,,
2000,WPR,KIR,MONTHS1-59,0,0,,,
2006,AMR,DOM,MONTHS1-59,0,0.0431,,,
2008,EUR,DNK,MONTHS1-59,0,0,,,
2008,AFR,LBR,MONTHS1-59,0,0.02571,,,
2009,AFR,MOZ,MONTHS1-59,0,0.01215,,,
2004,EUR,TKM,MONTHS1-59,0,0,,,
2012,EUR,HRV,MONTHS1-59,0,0,,,
2001,EUR,ALB,MONTHS1-59,0,0,,,
2002,,,MONTHS1-59,0,0.01808,,,
2003,AFR,SEN,MONTHS1-59,0,0.00715,,,
2010,AFR,GNB,MONTHS1-59,0,0.01875,,,
2012,AFR,UGA,MONTHS1-59,0,0.01476,,,
2002,EMR,YEM,MONTHS1-59,0,0.02811,,,
2006,EUR,CHE,MONTHS1-59,0,0,,,
2006,,,MONTHS1-59,0,0.00994,,,
2013,,,MONTHS1-59,0,0,,,
2002,WPR,MNG,MONTHS1-59,0,0,,,
2013,,,MONTHS1-59,0,0,,,
2006,AMR,SLV,MONTHS1-59,0,0,,,
2012,,,MONTHS1-59,0,0.02003,,,
2004,AFR,ZMB,MONTHS1-59,0,0.0117,,,
2011,AMR,NIC,MONTHS1-59,0,0,,,
2003,EUR,AZE,MONTHS1-59,0,0,,,
2003,EMR,SOM,MONTHS1-59,0,0.03103,,,
2005,EMR,EGY,MONTHS1-59,0,0.00593,,,
2006,SEAR,TLS,MONTHS1-59,0,0.04569,,,
2005,AFR,LSO,MONTHS1-59,0,0,,,
2007,WPR,VNM,MONTHS1-59,0,0.01395,,,
2009,,,MONTHS1-59,0,0.00028,,,
2008,,,MONTHS1-59,0,0.01471,,,
2008,EUR,LUX,MONTHS1-59,0,0,,,
2012,EUR,NOR,MONTHS1-59,0,0,,,
2009,AMR,URY,MONTHS1-59,0,0,,,
2012,EUR,POL,MONTHS1-59,0,0,,,
2008,EMR,AFG,MONTHS1-59,0,0.01324,,,
2000,AFR,RWA,MONTHS1-59,0,0.00244,,,
2012,SEAR,BTN,MONTHS1-59,0,0,,,
2002,AMR,PAN,MONTHS1-59,0,0,,,
2004,AFR,NAM,MONTHS1-59,0,0,,,
2007,EUR,ISR,MONTHS1-59,0,0,,,
2001,WPR,NZL,MONTHS1-59,0,0,,,
2004,EUR,MNE,MONTHS1-59,0,0,,,
2007,SEAR,LKA,MONTHS1-59,0,0.01118,,,
2000,AMR,HND,MONTHS1-59,0,0,,,
2013,EUR,GRC,MONTHS1-59,0,0,,,
2009,EUR,AND,MONTHS1-59,0,0,,,
2013,,,MONTHS1-59,0,0.00022,,,
2010,WPR,KIR,MONTHS1-59,0,0,,,
2001,EUR,ISR,MONTHS1-59,0,0,,,
2003,AFR,MLI,MONTHS1-59,0,0.00848,,,
2000,EUR,NOR,MONTHS1-59,0,0,,,
2007,SEAR,BGD,MONTHS1-59,0,0.00895,,,
2006,EUR,LVA,MONTHS1-59,0,0,,,
2000,AFR,SYC,MONTHS1-59,0,0,,,
2003,EMR,SDN,MONTHS1-59,0,0.0101,,,
2013,,,MONTHS1-59,0,0.02082,,,
2003,AFR,COD,MONTHS1-59,0,0.01812,,,
2006,,,MONTHS1-59,0,0,,,
2003,,,MONTHS1-59,0,0.0237,,,
2013,,,MONTHS1-59,0,0,,,
2013,,,MONTHS1-59,0,0.02462,,,
2007,,,MONTHS1-59,0,0.0202,,,
2003,WPR,WSM,MONTHS1-59,0,0,,,
2008,AFR,GNQ,MONTHS1-59,0,0,,,
2003,AFR,MUS,MONTHS1-59,0,0,,,
2008,AMR,BHS,MONTHS1-59,0,0,,,
2011,,,MONTHS1-59,0,0.01774,,,
2012,AFR,SYC,MONTHS1-59,0,0,,,
2005,AFR,MRT,MONTHS1-59,0,0.01402,,,
2001,AMR,CAN,MONTHS1-59,0,0,,,
2004,EMR,LBY,MONTHS1-59,0,0,,,
2009,,,MONTHS1-59,0,0.00025,,,
2012,WPR,VNM,MONTHS1-59,0,0.00844,,,
2011,AFR,LBR,MONTHS1-59,0,0.02107,,,
2000,AFR,CIV,MONTHS1-59,0,0.01536,,,
2001,AFR,MWI,MONTHS1-59,0,0.00619,,,
2003,EMR,BHR,MONTHS1-59,0,0,,,
2005,WPR,MYS,MONTHS1-59,0,0.01221,,,
2008,EUR,MCO,MONTHS1-59,0,0,,,
2004,EUR,SMR,MONTHS1-59,0,0,,,
2001,AFR,TZA,MONTHS1-59,0,0.00722,,,
2007,EUR,RUS,MONTHS1-59,0,0,,,
2011,,,MONTHS1-59,0,0.01196,,,
2011,AFR,RWA,MONTHS1-59,0,0,,,
2005,AMR,HND,MONTHS1-59,0,0,,,
2009,EUR,HRV,MONTHS1-59,0,0,,,
2009,,,MONTHS1-59,0,0.01945,,,
2013,WPR,PNG,MONTHS1-59,0,0.02018,,,
2005,,,MONTHS1-59,0,0.03017,,,
2011,AMR,ARG,MONTHS1-59,0,0,,,
2000,WPR,VNM,MONTHS1-59,0,0.00826,,,
2012,EUR,ISR,MONTHS1-59,0,0,,,
2000,AMR,PER,MONTHS1-59,0,0,,,
2012,AFR,GIN,MONTHS1-59,0,0.01855,,,
2007,,,MONTHS1-59,0,0.00715,,,
2006,AMR,ECU,MONTHS1-59,0,0,,,
2003,AMR,DOM,MONTHS1-59,0,0.04966,,,
2003,,,MONTHS1-59,0,0.01946,,,
2006,WPR,FJI,MONTHS1-59,0,0,,,
2008,WPR,LAO,MONTHS1-59,0,0.02888,,,
2003,WPR,SLB,MONTHS1-59,0,0,,,
2005,EUR,POL,MONTHS1-59,0,0,,,
2012,EUR,HUN,MONTHS1-59,0,0,,,
2004,EUR,KAZ,MONTHS1-59,0,0,,,
2005,EUR,TUR,MONTHS1-59,0,0.00136,,,
2013,EMR,ARE,MONTHS1-59,0,0,,,
2010,SEAR,IDN,MONTHS1-59,0,0.02383,,,
2008,AFR,KEN,MONTHS1-59,0,0.01053,,,
2004,EUR,BGR,MONTHS1-59,0,0,,,
2006,,,MONTHS1-59,0,0,,,
2003,,,MONTHS1-59,0,0.0145,,,
2001,AFR,GNQ,MONTHS1-59,0,0.00589,,,
2009,AMR,BRB,MONTHS1-59,0,0,,,
2012,AFR,TGO,MONTHS1-59,0,0.00813,,,
2002,AFR,GHA,MONTHS1-59,0,0.00821,,,
2013,EUR,KGZ,MONTHS1-59,0,0,,,
2004,EMR,EGY,MONTHS1-59,0,0.00618,,,
2013,EUR,SRB,MONTHS1-59,0,0,,,
2000,,,MONTHS1-59,0,0.00882,,,
2005,EUR,EST,MONTHS1-59,0,0,,,
2010,EUR,MKD,MONTHS1-59,0,0,,,
2001,EMR,YEM,MONTHS1-59,0,0.02746,,,
2003,EUR,HRV,MONTHS1-59,0,0,,,
2009,AMR,CUB,MONTHS1-59,0,0,,,
2000,,,MONTHS1-59,0,0.0082,,,
2000,WPR,AUS,MONTHS1-59,0,0,,,
2009,WPR,KIR,MONTHS1-59,0,0,,,
2002,EMR,SOM,MONTHS1-59,0,0.03158,,,
2001,,,MONTHS1-59,0,0.00232,,,
2000,AFR,TGO,MONTHS1-59,0,0.00846,,,
2007,,,MONTHS1-59,0,0.01477,,,
2000,,,MONTHS1-59,0,0.01975,,,
2013,AFR,COG,MONTHS1-59,0,0.01964,,,
2011,AFR,MOZ,MONTHS1-59,0,0.01087,,,
2001,EUR,MCO,MONTHS1-59,,,,,
2003,EUR,ALB,MONTHS1-59,0,0,,,
2000,AMR,BHS,MONTHS1-59,0,0,,,
2008,AMR,CUB,MONTHS1-59,0,0,,,
2013,AMR,ATG,MONTHS1-59,0,0,,,
2006,EUR,RUS,MONTHS1-59,0,0,,,
2005,WPR,FJI,MONTHS1-59,0,0,,,
2004,AFR,LBR,MONTHS1-59,0,0.02388,,,
2010,AFR,GMB,MONTHS1-59,0,0.00641,,,
2009,SEAR,NPL,MONTHS1-59,0,0.02251,,,
2001,EUR,PRT,MONTHS1-59,0,0,,,
2000,AMR,DMA,MONTHS1-59,0,0,,,
2002,SEAR,MDV,MONTHS1-59,0,0,,,
2003,,,MONTHS1-59,0,0.02865,,,
2013,EUR,NLD,MONTHS1-59,0,0,,,
2013,AFR,MWI,MONTHS1-59,0,0.0064,,,
2009,EUR,AUT,MONTHS1-59,0,0,,,
2013,AMR,HTI,MONTHS1-59,0,0.02211,,,
2007,AMR,VEN,MONTHS1-59,0,0,,,
2012,AMR,BHS,MONTHS1-59,0,0,,,
2010,WPR,MYS,MONTHS1-59,0,0.00596,,,
2011,AMR,SLV,MONTHS1-59,0,0,,,
2001,,,MONTHS1-59,0,0.00052,,,
2008,,,MONTHS1-59,0,0.0272,,,
2011,SEAR,LKA,MONTHS1-59,0,0.00745,,,
2013,,,MONTHS1-59,0,0,,,
2005,SEAR,BTN,MONTHS1-59,0,0,,,
2004,EUR,EST,MONTHS1-59,0,0,,,
2013,AMR,BHS,MONTHS1-59,0,0,,,
2000,,,MONTHS1-59,0,0.02655,,,
2004,AMR,BRA,MONTHS1-59,0,0.00531,,,
2005,WPR,MHL,MONTHS1-59,0,0,,,
2009,EUR,SMR,MONTHS1-59,0,0,,,
2008,AFR,GNB,MONTHS1-59,0,0.0195,,,
2004,AFR,MDG,MONTHS1-59,0,0.01176,,,
2011,WPR,AUS,MONTHS1-59,0,0,,,
2000,AMR,GUY,MONTHS1-59,0,0,,,
2003,EUR,BLR,MONTHS1-59,0,0,,,
2005,AFR,TGO,MONTHS1-59,0,0.00824,,,
